Time_Index,Arizona_Solar,BTM_Solar,EdwardsSolarII,FervoFECNevada1,Greater_Imperial_Geothermal,Humboldt_Bay_Offshore_Wind,InState_Biomass,Morro_Bay_Offshore_Wind,New_Mexico_Wind,Northern_California_Geothermal,Northern_California_Solar,Northern_California_Wind,NW_Ext_Tx_Wind,Riverside_Palm_Springs_Wind,Riverside_Solar,RosamondCentral,Southern_Nevada_Geothermal,SummitWind,Tecolote,TulareSolarCenter,Wyoming_Wind,CAM_CAM_RA_i,CAM_CAM_RA_ii,CAM_CAM_RA_iii,CAM_DR_RA,CAM_CPE_RA_i,CAM_CPE_RA_ii,Aramis,CALP01RA2027,CHEV01RA2024,CHEV01RA2025,EBMUD01RA2024,GEN01RA2026,HDP01RA2027,HDP01RA2028,HDP01RA2030,HenriettaStorage,MRL01RA2030,NEXT01RA2026,Oberon,OhmConnect,Sanborn,SDGE01RA2024,SENA01RA2027,SUN01RA2031,TPS01RA2024,Tumbleweed,Generic_6hr_battery,Generic_8hr_battery,Generic_RA_Only,Arizona_Li_Battery,CAISO_Advanced_CCGT_candidate,CAISO_Aero_CT_candidate,CAISO_New_Flow_Battery,CAISO_Reciprocating_Engine_candidate,CAISO_Shed_DR_Tranche1,Northern_California_Li_Battery,Riverside_Li_Battery,Riverside_West_Pumped_Storage,Tehachapi_Pumped_Storage,DaggettSolarPower3,Scarlet,Hybrid_Solar_Test,Hybrid_Wind_Test
651,0,0,0,0.801,0.881,0.01,0.85,0.67,0.222,0.81,0,0.27,0.126,0.186,0,0,0.843,0,0.396,0,0.097,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.186
652,0,0,0,0.801,0.881,0.01,0.85,0.66,0.23,0.81,0,0.26,0.185,0.157,0,0,0.843,0,0.424,0,0.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.157
653,0,0,0,0.801,0.881,0,0.85,0.54,0.234,0.81,0,0.289,0.197,0.123,0,0,0.843,0.011,0.173,0,0.105,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.123
654,0.114,0,0,0.801,0.881,0,0.85,0.46,0.249,0.81,0.001,0.331,0.196,0.115,0.005,0,0.843,0.009,0.153,0,0.102,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.005,0.115
655,0.552,0,0,0.801,0.881,0,0.85,0.38,0.248,0.81,0.031,0.335,0.185,0.104,0.389,0,0.843,0,0.054,0,0.093,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.389,0.104
656,0.793,0,0,0.801,0.881,0,0.85,0.32,0.222,0.81,0.126,0.224,0.11,0.085,0.675,0.025,0.843,0.018,0.019,0.251,0.087,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.011,0,0.675,0.085
657,0.938,0.09,0.369,0.801,0.881,0.02,0.85,0.34,0.235,0.81,0.282,0.241,0.084,0.124,0.9,0.403,0.843,0.047,0.005,0.383,0.075,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.092,0.125,0.9,0.124
658,0.995,0.275,0.877,0.801,0.881,0.11,0.85,0.4,0.216,0.81,0.346,0.275,0.11,0.203,0.993,0.907,0.843,0.06,0.004,0.587,0.068,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.833,0.341,0.993,0.203
659,0.952,0.432,0.961,0.801,0.881,0.26,0.85,0.39,0.191,0.81,0.53,0.298,0.175,0.289,1,0.907,0.843,0.105,0.004,0.726,0.071,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.023,0.778,1,0.289
660,0.908,0.62,0.961,0.801,0.881,0.4,0.85,0.34,0.16,0.81,0.601,0.345,0.257,0.406,0.985,0.907,0.843,0.094,0.004,0.426,0.075,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.023,0.932,0.985,0.406
661,0.863,0.709,0.918,0.801,0.881,0.42,0.85,0.31,0.163,0.81,0.564,0.376,0.322,0.538,0.986,0.907,0.843,0.041,0.005,0.402,0.075,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.909,0.808,0.986,0.538
662,0.741,0.862,0.928,0.801,0.881,0.38,0.85,0.28,0.182,0.81,0.583,0.376,0.344,0.621,0.84,0.907,0.843,0.005,0.004,0.229,0.08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.023,0.184,0.84,0.621
663,0.666,0.615,0.961,0.801,0.881,0.35,0.85,0.25,0.201,0.81,0.578,0.436,0.29,0.675,0.609,0.907,0.843,0,0.073,0.184,0.098,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.023,0.185,0.609,0.675
664,0.583,0.53,0.93,0.801,0.881,0.32,0.85,0.21,0.216,0.81,0.58,0.446,0.229,0.706,0.485,0.907,0.843,0,0.63,0.131,0.126,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.023,0.166,0.485,0.706
665,0.336,0.475,0.902,0.801,0.881,0.27,0.85,0.18,0.258,0.81,0.57,0.519,0.309,0.71,0.281,0.907,0.843,0,0.886,0.407,0.162,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.023,0.133,0.281,0.71
666,0.085,0.352,0.772,0.801,0.881,0.26,0.85,0.17,0.276,0.81,0.292,0.556,0.345,0.712,0.089,0.907,0.843,0,0.895,0.419,0.215,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.814,0.141,0.089,0.712
667,0,0.15,0.226,0.801,0.881,0.26,0.85,0.22,0.209,0.81,0.027,0.611,0.374,0.75,0,0.856,0.843,0,0.894,0.07,0.238,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.391,0.558,0,0.75
668,0,0.055,0.053,0.801,0.881,0.26,0.85,0.28,0.179,0.81,0,0.583,0.418,0.77,0,0.323,0.843,0.019,0.838,0,0.212,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1,0.04,0,0.77
669,0,0,0,0.801,0.881,0.28,0.85,0.26,0.153,0.81,0,0.448,0.478,0.753,0,0.004,0.843,0,0.531,0,0.162,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.753
670,0,0,0,0.801,0.881,0.32,0.85,0.23,0.113,0.81,0,0.336,0.577,0.761,0,0,0.843,0,0.569,0,0.133,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.761
671,0,0,0,0.801,0.881,0.37,0.85,0.18,0.087,0.81,0,0.25,0.62,0.738,0,0,0.843,0,0.615,0,0.103,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.738
672,0,0,0,0.801,0.881,0.42,0.85,0.14,0.107,0.81,0,0.169,0.606,0.7,0,0,0.843,0.117,0.477,0,0.074,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.7
673,0,0,0,0.801,0.881,0.29,0.85,0.11,0.501,0.81,0,0.346,0.381,0.317,0,0,0.843,0.988,0.318,0,0.388,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.317
674,0,0,0,0.801,0.881,0.4,0.85,0.07,0.453,0.81,0,0.401,0.338,0.271,0,0,0.843,0.988,0.375,0,0.363,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.271
675,0,0,0,0.801,0.881,0.49,0.85,0.03,0.31,0.81,0,0.417,0.232,0.27,0,0,0.843,0.987,0.261,0,0.385,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.27
676,0,0,0,0.801,0.881,0.51,0.85,0.01,0.118,0.81,0,0.386,0.184,0.241,0,0,0.843,0.987,0.198,0,0.411,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.241
677,0.001,0,0,0.801,0.881,0.69,0.85,0,0.107,0.81,0,0.379,0.151,0.186,0,0,0.843,0.973,0.213,0,0.421,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.186
678,0.095,0,0,0.801,0.881,0.91,0.85,0,0.134,0.81,0.122,0.363,0.14,0.162,0.125,0,0.843,0.942,0.192,0,0.346,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.125,0.162
679,0.309,0,0,0.801,0.881,1,0.85,0,0.123,0.81,0.534,0.231,0.125,0.161,0.29,0,0.843,0.906,0.236,0.086,0.303,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.29,0.161
680,0.441,0.012,0.106,0.801,0.881,1,0.85,0,0.147,0.81,0.714,0.127,0.139,0.232,0.379,0.14,0.843,0.93,0.291,0.632,0.328,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.159,0.01,0.379,0.232
681,0.459,0.112,0.69,0.801,0.881,1,0.85,0.01,0.199,0.81,0.701,0.15,0.178,0.364,0.251,0.626,0.843,0.865,0.228,0.981,0.385,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.85,0.077,0.251,0.364
682,0.49,0.271,0.961,0.801,0.881,1,0.85,0.06,0.188,0.81,0.571,0.201,0.194,0.379,0.44,0.907,0.843,0.774,0.14,0.981,0.394,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.023,0.352,0.44,0.379
683,0.508,0.413,0.961,0.801,0.881,1,0.85,0.13,0.168,0.81,0.459,0.301,0.221,0.394,0.694,0.907,0.843,0.746,0.024,0.981,0.428,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.023,0.611,0.694,0.394
684,0.544,0.514,0.961,0.801,0.881,1,0.85,0.17,0.18,0.81,0.446,0.419,0.268,0.419,0.499,0.907,0.843,0.595,0.032,0.981,0.544,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.023,0.966,0.499,0.419
685,0.541,0.587,0.961,0.801,0.881,1,0.85,0.27,0.161,0.81,0.245,0.501,0.315,0.447,0.441,0.907,0.843,0.749,0.224,0.981,0.657,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.023,0.76,0.441,0.447
686,0.499,0.502,0.961,0.801,0.881,1,0.85,0.47,0.198,0.81,0.213,0.49,0.339,0.541,0.624,0.907,0.843,0.92,0.219,0.981,0.731,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.023,0.78,0.624,0.541
687,0.505,0.471,0.961,0.801,0.881,1,0.85,0.79,0.257,0.81,0.072,0.522,0.388,0.61,0.717,0.907,0.843,0.931,0.26,0.981,0.746,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.023,0.685,0.717,0.61
688,0.46,0.365,0.961,0.801,0.881,1,0.85,0.93,0.396,0.81,0.062,0.63,0.416,0.625,0.686,0.907,0.843,0.982,0.254,0.981,0.707,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.023,0.669,0.686,0.625
689,0.306,0.308,0.961,0.801,0.881,1,0.85,0.71,0.33,0.81,0.059,0.661,0.396,0.623,0.618,0.907,0.843,0.983,0.151,0.981,0.729,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.023,0.821,0.618,0.623
690,0.111,0.222,0.961,0.801,0.881,1,0.85,0.62,0.299,0.81,0.085,0.674,0.363,0.665,0.232,0.907,0.843,0.983,0.147,0.914,0.787,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.023,0.742,0.232,0.665
691,0.001,0.128,0.902,0.801,0.881,1,0.85,0.55,0.273,0.81,0.028,0.628,0.308,0.695,0.01,0.891,0.843,0.984,0.076,0.452,0.684,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.003,0.723,0.01,0.695
692,0,0.048,0.428,0.801,0.881,1,0.85,0.53,0.224,0.81,0,0.631,0.286,0.772,0,0.451,0.843,0.984,0.077,0.027,0.525,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.467,0.703,0,0.772
693,0,0,0.006,0.801,0.881,1,0.85,0.55,0.234,0.81,0,0.603,0.295,0.666,0,0.053,0.843,0.984,0.017,0,0.443,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.017,0.052,0,0.666
694,0,0,0,0.801,0.881,1,0.85,0.61,0.273,0.81,0,0.56,0.338,0.576,0,0,0.843,0.985,0.01,0,0.489,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.576
695,0,0,0,0.801,0.881,1,0.85,0.58,0.281,0.81,0,0.541,0.444,0.516,0,0,0.843,0.986,0.004,0,0.566,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.516
696,0,0,0,0.801,0.881,1,0.85,0.43,0.164,0.81,0,0.58,0.497,0.452,0,0,0.843,0.986,0.019,0,0.641,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.452
697,0,0,0,0.801,0.881,1,0.85,0.34,0.264,0.81,0,0.655,0.479,0.373,0,0,0.843,0.987,0.265,0,0.675,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.373
698,0,0,0,0.801,0.881,1,0.85,0.26,0.328,0.81,0,0.71,0.512,0.361,0,0,0.843,0.987,0.45,0,0.665,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.361
699,0,0,0,0.801,0.881,1,0.85,0.18,0.343,0.81,0,0.697,0.583,0.3,0,0,0.843,0.988,0.313,0,0.642,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.3
700,0,0,0,0.801,0.881,1,0.85,0.14,0.222,0.81,0,0.665,0.673,0.277,0,0,0.843,0.988,0.133,0,0.629,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.277
701,0.003,0,0,0.801,0.881,1,0.85,0.11,0.191,0.81,0,0.629,0.568,0.27,0,0,0.843,0.989,0.146,0,0.536,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.27
702,0.253,0,0,0.801,0.881,1,0.85,0.1,0.396,0.81,0.03,0.535,0.557,0.276,0.218,0,0.843,0.989,0.218,0,0.412,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.218,0.276
703,0.494,0,0,0.801,0.881,1,0.85,0.08,0.206,0.81,0.151,0.444,0.693,0.231,0.566,0,0.843,0.99,0.451,0.086,0.374,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.566,0.231
704,0.654,0.01,0.097,0.801,0.881,1,0.85,0.06,0.097,0.81,0.321,0.41,0.712,0.231,0.823,0.157,0.843,0.99,0.382,0.628,0.404,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.141,0.012,0.823,0.231
705,0.774,0.1,0.672,0.801,0.881,1,0.85,0.04,0.039,0.81,0.399,0.453,0.72,0.29,0.95,0.668,0.843,0.945,0.362,0.964,0.483,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.856,0.261,0.95,0.29
706,0.847,0.174,0.936,0.801,0.881,1,0.85,0.03,0.071,0.81,0.238,0.493,0.712,0.38,1,0.907,0.843,0.895,0.349,0.981,0.579,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.023,0.872,1,0.38
707,0.919,0.336,0.961,0.801,0.881,1,0.85,0.03,0.141,0.81,0.358,0.49,0.736,0.431,1,0.907,0.843,0.913,0.369,0.981,0.609,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.023,0.966,1,0.431
708,0.96,0.412,0.961,0.801,0.881,1,0.85,0.03,0.435,0.81,0.373,0.523,0.745,0.539,0.998,0.907,0.843,0.851,0.27,0.981,0.649,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.023,0.966,0.998,0.539
709,0.863,0.508,0.961,0.801,0.881,1,0.85,0.03,0.289,0.81,0.329,0.62,0.652,0.655,0.987,0.907,0.843,0.728,0.218,0.981,0.722,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.023,0.966,0.987,0.655
710,0.801,0.604,0.961,0.801,0.881,1,0.85,0.03,0.143,0.81,0.389,0.671,0.647,0.744,0.969,0.907,0.843,0.901,0.21,0.981,0.702,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.023,0.966,0.969,0.744
711,0.836,0.622,0.961,0.801,0.881,1,0.85,0.04,0.15,0.81,0.299,0.695,0.623,0.841,0.899,0.907,0.843,0.977,0.242,0.981,0.712,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.023,0.966,0.899,0.841
712,0.777,0.549,0.961,0.801,0.881,0.85,0.85,0.05,0.382,0.81,0.24,0.729,0.63,0.911,0.658,0.907,0.843,0.992,0.14,0.981,0.807,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.023,0.966,0.658,0.911
713,0.59,0.451,0.961,0.801,0.881,0.7,0.85,0.07,0.062,0.81,0.288,0.763,0.637,0.942,0.567,0.907,0.843,0.972,0.177,0.916,0.898,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.023,0.966,0.567,0.942
714,0.138,0.324,0.961,0.801,0.881,0.5,0.85,0.07,0.059,0.81,0.242,0.718,0.659,0.92,0.334,0.907,0.843,0.974,0.25,0.755,0.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.023,0.966,0.334,0.92
715,0.001,0.194,0.881,0.801,0.881,0.32,0.85,0.06,0.105,0.81,0.084,0.614,0.584,0.89,0.018,0.875,0.843,0.99,0.199,0.425,0.827,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.023,0.966,0.018,0.89
716,0,0.063,0.447,0.801,0.881,0.18,0.85,0.07,0.091,0.81,0,0.621,0.643,0.855,0,0.441,0.843,0.989,0.083,0.018,0.692,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.45,0.659,0,0.855
717,0,0.008,0.014,0.801,0.881,0.11,0.85,0.08,0.063,0.81,0,0.522,0.627,0.821,0,0.048,0.843,0.988,0.111,0,0.609,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.018,0.049,0,0.821
718,0,0,0,0.801,0.881,0.1,0.85,0.06,0.075,0.81,0,0.403,0.621,0.772,0,0,0.843,0.987,0.02,0,0.612,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.772
719,0,0,0,0.801,0.881,0.14,0.85,0.08,0.083,0.81,0,0.414,0.585,0.722,0,0,0.843,0.987,0.04,0,0.596,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.722
720,0,0,0,0.801,0.881,0.21,0.85,0.12,0.145,0.81,0,0.431,0.607,0.731,0,0,0.843,0.986,0.029,0,0.561,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.731
721,0,0,0,0.801,0.881,0.29,0.85,0.14,0.253,0.81,0,0.345,0.586,0.736,0,0,0.843,0.985,0.034,0,0.564,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.736
722,0,0,0,0.801,0.881,0.26,0.85,0.12,0.389,0.81,0,0.29,0.527,0.725,0,0,0.843,0.984,0.046,0,0.516,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.725
723,0,0,0,0.801,0.881,0.08,0.85,0.07,0.519,0.81,0,0.239,0.47,0.726,0,0,0.843,0.984,0.07,0,0.436,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.726
724,0,0,0,0.801,0.881,0,0.85,0.06,0.65,0.81,0,0.174,0.449,0.698,0,0,0.843,0.983,0.184,0,0.4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.698
725,0.014,0,0,0.801,0.881,0,0.85,0.04,0.696,0.81,0,0.11,0.426,0.584,0,0,0.843,0.982,0.18,0,0.364,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0.584
726,0.366,0,0,0.801,0.881,0,0.85,0.03,0.585,0.81,0.116,0.103,0.442,0.529,0.235,0,0.843,0.981,0.271,0,0.291,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.235,0.529
727,0.68,0,0,0.801,0.881,0.01,0.85,0.01,0.413,0.81,0.53,0.058,0.425,0.432,0.599,0,0.843,0.734,0.056,0.075,0.255,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.599,0.432
728,0.87,0.012,0.102,0.801,0.881,0,0.85,0.02,0.451,0.81,0.707,0.044,0.395,0.308,0.849,0.134,0.843,0.491,0.014,0.608,0.275,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.191,0.08,0.849,0.308
