Time_Index,Arizona_Solar,BANC_Biogas,BANC_Biomass,BANC_CCGT1,BANC_CCGT2,BANC_Geothermal,BANC_Geothermal_New_Planned,BANC_Hydro,BANC_Li_Battery,BANC_Li_Battery_New_Planned,BANC_Peaker1,BANC_Peaker2,BANC_Reciprocating_Engine,BANC_Solar,BANC_Solar_New_Planned,BANC_Wind,BANC_Wind_New_Planned,Baja_California_Wind,CAISO_Adiabatic_CAES_24hr,CAISO_Advanced_CCGT,CAISO_Advanced_CCGT_CCS_95,CAISO_Advanced_Nuclear_SMR,CAISO_Aero_CT,CAISO_Allam_Cycle_100,CAISO_Biogas,CAISO_Biomass,CAISO_CCGT1,CAISO_CCGT1_Retrofit_CCS_90,CAISO_CCGT2,CAISO_CCGT_Remote,CAISO_CHP,CAISO_Coal,CAISO_Enhanced_Geothermal_Systems,CAISO_Flow_Battery_8hr_Dispatch,CAISO_Generic_Energy_Storage_100hr,CAISO_Generic_Energy_Storage_24hr,CAISO_Geothermal,CAISO_Hydro,CAISO_Li_Battery_4hr_Baseline,CAISO_Li_Battery_4hr_Dispatch,CAISO_Li_Battery_8hr_Baseline,CAISO_Li_Battery_8hr_Dispatch,CAISO_New_Pumped_Storage_12hr,CAISO_New_Reciprocating_Engine,CAISO_Nuclear,CAISO_Peaker1,CAISO_Peaker2,CAISO_Pumped_Hydro,CAISO_Reciprocating_Engine,CAISO_ST,CAISO_Solar,CAISO_Wind,Cape_Mendocino_Offshore_Wind,Central_Nevada_Geothermal,Central_Valley_North_Los_Banos_Wind,Customer_PV,Del_Norte_Offshore_Wind,Distributed_Solar,Greater_Imperial_Geothermal,Greater_Imperial_Solar,Greater_Imperial_Wind,Greater_Kramer_Solar,Greater_LA_Solar,Humboldt_Bay_Offshore_Wind,IID_Biogas,IID_Biomass,IID_CCGT1,IID_Geothermal,IID_Geothermal_New_Planned,IID_Li_Battery,IID_Li_Battery_New_Planned,IID_Peaker1,IID_Peaker2,IID_ST,IID_Solar,IID_Solar_New_Planned,Idaho_Wind,InState_Biomass,Inyokern_North_Kramer_Geothermal,LDWP_Biogas,LDWP_CCGT1,LDWP_CCGT2,LDWP_CHP,LDWP_Coal,LDWP_Geothermal,LDWP_Geothermal_New_Planned,LDWP_Hydro,LDWP_Li_Battery,LDWP_Li_Battery_New_Planned,LDWP_Nuclear,LDWP_Peaker1,LDWP_Peaker1_New_Planned,LDWP_Pumped_Hydro,LDWP_ST,LDWP_Solar,LDWP_Solar_New_Planned,LDWP_Wind,LDWP_Wind_New_Planned,Morro_Bay_Offshore_Wind,NW_Biogas,NW_Biomass,NW_CCGT1,NW_CCGT2,NW_Coal,NW_Geothermal,NW_Hydro,NW_Hydro_for_CAISO,NW_Li_Battery,NW_Li_Battery_New_Planned,NW_Nuclear,NW_Nuclear_New_Planned,NW_Peaker1,NW_Peaker1_New_Planned,NW_Peaker2,NW_Pumped_Hydro,NW_Reciprocating_Engine,NW_Solar,NW_Solar_New_Planned,NW_Wind,NW_Wind_New_Planned,New_Mexico_Wind,Northern_California_Geothermal,Northern_California_Solar,Northern_California_Wind,Northern_Nevada_Geothermal,Pacific_Northwest_Geothermal,Riverside_Solar,SW_Biogas,SW_Biomass,SW_CCGT1,SW_CCGT2,SW_Coal,SW_Geothermal,SW_Hydro,SW_Li_Battery,SW_Li_Battery_New_Planned,SW_Nuclear,SW_Peaker1,SW_Peaker1_New_Planned,SW_Peaker2,SW_Pumped_Hydro,SW_Reciprocating_Engine,SW_ST,SW_Solar,SW_Solar_New_Planned,SW_Wind,SW_Wind_New_Planned,Solano_Wind,Southern_NV_Eldorado_Solar,Southern_NV_Eldorado_Wind,Southern_PGAE_Solar,Tehachapi_Solar,Tehachapi_Wind,Utah_Geothermal,Utah_Wind,Wyoming_Wind
7286,0.851654087,0.89,0.89,0.64,0.64,0.82,0.82,0.40966,1,1,1,1,0.97,0.800746174,0.800746174,0.519582132,0.519582132,0.033181897,1,1,1,0.75,0.97,1,0.936582738,0.883585595,1,1,1,1,0.955969583,1,0.82,1,1,1,0.990387677,0.4641,1,1,1,1,1,0.97,0.75,0.97,0.97,1,0.97,1,0.769905315,0.083478301,0.285920655,0.82,0.045793876,0.503092726,0.188829528,0.659049837,0.82,0.824313437,0.033181897,0.841624852,0.843773065,0.149471558,0.89,0.89,1,0.82,0.82,1,1,1,1,1,0.76660776,0.76660776,0,0.883585595,0.82,0.89,1,1,1,1,0.82,0.82,0.69749,1,1,0.75,1,1,1,1,0.79850635,0.79850635,0.232298398,0.232298398,0.516052998,0.89,0.89,0.6,0.6,0.6,0.82,0.60508,0.60508,1,1,1,1,0.75,0.75,0.75,1,0.75,0.555602855,0.555602855,0.017281706,0.017281706,0,0.82,0.037831737,0,0.82,0.82,0.824313437,0.89,0.89,0.9,0.9,0.95,0.82,0.65691,1,1,1,0.95,0.95,0.95,1,0.95,1,0.844369088,0.844369088,0.13928101,0.13928101,0.108857271,0.820641583,0.132605438,0.831744618,0.825407607,0,0.82,0.319490464,0.059905288
7287,0.851654087,0.89,0.89,0.64,0.64,0.82,0.82,0.40966,1,1,1,1,0.97,0.779286828,0.779286828,0.569218029,0.569218029,0.022121265,1,1,1,0.75,0.97,1,0.936582738,0.883585595,1,1,1,1,0.955969583,1,0.82,1,1,1,0.990387677,0.4641,1,1,1,1,1,0.97,0.75,0.97,0.97,1,0.97,1,0.664856036,0.103488431,0.345076652,0.82,0.103036222,0.329099338,0.409130644,0.512594318,0.82,0.786268202,0.022121265,0.81687118,0.818204184,0.069753394,0.89,0.89,1,0.82,0.82,1,1,1,1,1,0.679723221,0.679723221,0,0.883585595,0.82,0.89,1,1,1,1,0.82,0.82,0.69749,1,1,0.75,1,1,1,1,0.75676946,0.75676946,0.163000982,0.163000982,0.552056695,0.89,0.89,0.6,0.6,0.6,0.82,0.60508,0.60508,1,1,1,1,0.75,0.75,0.75,1,0.75,0.559029633,0.559029633,0.011376191,0.011376191,0.045383347,0.82,0.063052895,0,0.82,0.82,0.786268202,0.89,0.89,0.9,0.9,0.95,0.82,0.65691,1,1,1,0.95,0.95,0.95,1,0.95,1,0.822684449,0.822684449,0.144863783,0.144863783,0.133047775,0.782765818,0.108495358,0.818948547,0.800768574,0,0.82,0.226305745,0.069889503
7288,0.838551716,0.89,0.89,0.64,0.64,0.82,0.82,0.40966,1,1,1,1,0.97,0.772877128,0.772877128,0.562280596,0.562280596,0,1,1,1,0.75,0.97,1,0.936582738,0.883585595,1,1,1,1,0.955969583,1,0.82,1,1,1,0.990387677,0.4641,1,1,1,1,1,0.97,0.75,0.97,0.97,1,0.97,1,0.546346856,0.137802253,0.433810648,0.82,0.171727037,0.195170216,0.597960172,0.305115665,0.82,0.63408726,0,0.693102819,0.703144221,0.059788623,0.89,0.89,1,0.82,0.82,1,1,1,1,1,0.522873924,0.522873924,0,0.883585595,0.82,0.89,1,1,1,1,0.82,0.82,0.69749,1,1,0.75,1,1,1,1,0.675386322,0.675386322,0.14055535,0.14055535,0.552056695,0.89,0.89,0.6,0.6,0.6,0.82,0.60508,0.60508,1,1,1,1,0.75,0.75,0.75,1,0.75,0.48400706,0.48400706,0.013379579,0.013379579,0.170187552,0.82,0,0.063539046,0.82,0.82,0.63408726,0.89,0.89,0.9,0.9,0.95,0.82,0.65691,1,1,1,0.95,0.95,0.95,1,0.95,1,0.78663671,0.78663671,0.134344755,0.134344755,0.108857271,0.606012246,0.096440318,0.716579979,0.702212442,0,0.82,0.19968154,0.129794791
7289,0.773039863,0.89,0.89,0.64,0.64,0.82,0.82,0.40966,1,1,1,1,0.97,0.70822124,0.70822124,0.491032337,0.491032337,0,1,1,1,0.75,0.97,1,0.936582738,0.883585595,1,1,1,1,0.955969583,1,0.82,1,1,1,0.990387677,0.4641,1,1,1,1,1,0.97,0.75,0.97,0.97,1,0.97,1,0.155617394,0.146121498,0.483107313,0.82,0.228969382,0.046360081,0.660903348,0.07322776,0.82,0.126817452,0,0.210406213,0.255688808,0.119577247,0.89,0.89,1,0.82,0.82,1,1,1,1,1,0.187799031,0.187799031,0.095502596,0.883585595,0.82,0.89,1,1,1,1,0.82,0.82,0.69749,1,1,0.75,1,1,1,1,0.476988614,0.476988614,0.149925707,0.149925707,0.504051765,0.89,0.89,0.6,0.6,0.6,0.82,0.60508,0.60508,1,1,1,1,0.75,0.75,0.75,1,0.75,0.482706842,0.482706842,0.014147314,0.014147314,0.374412613,0.82,0.063052895,0.114370283,0.82,0.82,0.126817452,0.89,0.89,0.9,0.9,0.95,0.82,0.65691,1,1,1,0.95,0.95,0.95,1,0.95,1,0.646548993,0.646548993,0.140049842,0.140049842,0,0.063126276,0.072330239,0.294309634,0.258709847,0.013106356,0.82,0.212993643,0.229636938
7290,0.537197193,0.89,0.89,0.64,0.64,0.82,0.82,0.40966,1,1,1,1,0.97,0.486424981,0.486424981,0.511044574,0.511044574,0,1,1,1,0.75,0.97,1,0.936582738,0.883585595,1,1,1,1,0.955969583,1,0.82,1,1,1,0.990387677,0.4641,1,1,1,1,1,0.97,0.75,0.97,0.97,1,0.97,1,0.000165793,0.160574029,0.483107313,0.82,0.274763259,0,0.503545408,0,0.82,0,0,0,0,0.229189723,0.89,0.89,1,0.82,0.82,1,1,1,1,1,0.079116662,0.079116662,0.191005192,0.883585595,0.82,0.89,1,1,1,1,0.82,0.82,0.69749,1,1,0.75,1,1,1,1,0.282739312,0.282739312,0.178036777,0.178036777,0.504051765,0.89,0.89,0.6,0.6,0.6,0.82,0.60508,0.60508,1,1,1,1,0.75,0.75,0.75,1,0.75,0.333360621,0.333360621,0.018262951,0.018262951,0.555946002,0.82,0,0.114370283,0.82,0.82,0,0.89,0.89,0.9,0.9,0.95,0.82,0.65691,1,1,1,0.95,0.95,0.95,1,0.95,1,0.433851649,0.433851649,0.162293566,0.162293566,0.060476261,0,0.048220159,0,0,0.06553178,0.82,0.252929951,0.219652723
7291,0,0.89,0.89,0.64,0.64,0.82,0.82,0.40966,1,1,1,1,0.97,0,0,0.604442127,0.604442127,0.055303162,1,1,1,0.75,0.97,1,0.936582738,0.883585595,1,1,1,1,0.955969583,1,0.82,1,1,1,0.990387677,0.4641,1,1,1,1,1,0.97,0.75,0.97,0.97,1,0.97,1,0,0.189700605,0.64085664,0.82,0.160278568,0,0.388149585,0,0.82,0,0.055303162,0,0,0.318872658,0.89,0.89,1,0.82,0.82,1,1,1,1,1,0,0,0.27286456,0.883585595,0.82,0.89,1,1,1,1,0.82,0.82,0.69749,1,1,0.75,1,1,1,1,0,0,0.179781176,0.179781176,0.516052998,0.89,0.89,0.6,0.6,0.6,0.82,0.60508,0.60508,1,1,1,1,0.75,0.75,0.75,1,0.75,0,0,0.019335615,0.019335615,0.567291839,0.82,0,0.101662474,0.82,0.82,0,0.89,0.89,0.9,0.9,0.95,0.82,0.65691,1,1,1,0.95,0.95,0.95,1,0.95,1,0,0,0.154710081,0.154710081,0.181428784,0,0.036165119,0,0,0.104850847,0.82,0.239617848,0.179715864
7292,0,0.89,0.89,0.64,0.64,0.82,0.82,0.40966,1,1,1,1,0.97,0,0,0.665815832,0.665815832,0.110606323,1,1,1,0.75,0.97,1,0.936582738,0.883585595,1,1,1,1,0.955969583,1,0.82,1,1,1,0.990387677,0.4641,1,1,1,1,1,0.97,0.75,0.97,0.97,1,0.97,1,0,0.219218352,0.966214626,0.82,0.091587753,0,0.325206409,0,0.82,0,0.110606323,0,0,0.35873174,0.89,0.89,1,0.82,0.82,1,1,1,1,1,0,0,0.327437472,0.883585595,0.82,0.89,1,1,1,1,0.82,0.82,0.69749,1,1,0.75,1,1,1,1,0,0,0.185230494,0.185230494,0.444045603,0.89,0.89,0.6,0.6,0.6,0.82,0.60508,0.60508,1,1,1,1,0.75,0.75,0.75,1,0.75,0,0,0.028027741,0.028027741,0.442487634,0.82,0,0.088954665,0.82,0.82,0,0.89,0.89,0.9,0.9,0.95,0.82,0.65691,1,1,1,0.95,0.95,0.95,1,0.95,1,0,0,0.125660442,0.125660442,0.302381307,0,0.048220159,0,0,0.117957203,0.82,0.226305745,0.14976322
7293,0,0.89,0.89,0.64,0.64,0.82,0.82,0.40966,1,1,1,1,0.97,0,0,0.559869734,0.559869734,0.132727588,1,1,1,0.75,0.97,1,0.936582738,0.883585595,1,1,1,1,0.955969583,1,0.82,1,1,1,0.990387677,0.4641,1,1,1,1,1,0.97,0.75,0.97,0.97,1,0.97,1,0,0.217694899,0.926777294,0.82,0.251866321,0,0.283244292,0,0.82,0,0.132727588,0,0,0.328837428,0.89,0.89,1,0.82,0.82,1,1,1,1,1,0,0,0.368367156,0.883585595,0.82,0.89,1,1,1,1,0.82,0.82,0.69749,1,1,0.75,1,1,1,1,0,0,0.177604536,0.177604536,0.456046835,0.89,0.89,0.6,0.6,0.6,0.82,0.60508,0.60508,1,1,1,1,0.75,0.75,0.75,1,0.75,0,0,0.050972311,0.050972311,0.272300083,0.82,0,0.076246855,0.82,0.82,0,0.89,0.89,0.9,0.9,0.95,0.82,0.65691,1,1,1,0.95,0.95,0.95,1,0.95,1,0,0,0.090713507,0.090713507,0.314476559,0,0.048220159,0,0,0.117957203,0.82,0.19968154,0.139779006
7294,0,0.89,0.89,0.64,0.64,0.82,0.82,0.40966,1,1,1,1,0.97,0,0,0.623117367,0.623117367,0.121666955,1,1,1,0.75,0.97,1,0.936582738,0.883585595,1,1,1,1,0.955969583,1,0.82,1,1,1,0.990387677,0.4641,1,1,1,1,1,0.97,0.75,0.97,0.97,1,0.97,1,0,0.248255666,0.700012637,0.82,0.400696419,0,0.262263233,0,0.82,0,0.121666955,0,0,0.288978346,0.89,0.89,1,0.82,0.82,1,1,1,1,1,0,0,0.368367156,0.883585595,0.82,0.89,1,1,1,1,0.82,0.82,0.69749,1,1,0.75,1,1,1,1,0,0,0.181093335,0.181093335,0.52805423,0.89,0.89,0.6,0.6,0.6,0.82,0.60508,0.60508,1,1,1,1,0.75,0.75,0.75,1,0.75,0,0,0.055847293,0.055847293,0.238262572,0.82,0,0.050831237,0.82,0.82,0,0.89,0.89,0.9,0.9,0.95,0.82,0.65691,1,1,1,0.95,0.95,0.95,1,0.95,1,0,0,0.07155385,0.07155385,0.302381307,0,0.048220159,0,0,0.144169915,0.82,0.173057335,0.179715864
7295,0,0.89,0.89,0.64,0.64,0.82,0.82,0.40966,1,1,1,1,0.97,0,0,0.621517243,0.621517243,0.121666955,1,1,1,0.75,0.97,1,0.936582738,0.883585595,1,1,1,1,0.955969583,1,0.82,1,1,1,0.990387677,0.4641,1,1,1,1,1,0.97,0.75,0.97,0.97,1,0.97,1,0,0.27510047,0.621137974,0.82,0.423593357,0,0.272753763,0,0.82,0,0.121666955,0,0,0.259084035,0.89,0.89,1,0.82,0.82,1,1,1,1,1,0,0,0.327437472,0.883585595,0.82,0.89,1,1,1,1,0.82,0.82,0.69749,1,1,0.75,1,1,1,1,0,0,0.188287052,0.188287052,0.492050533,0.89,0.89,0.6,0.6,0.6,0.82,0.60508,0.60508,1,1,1,1,0.75,0.75,0.75,1,0.75,0,0,0.043859741,0.043859741,0.31768343,0.82,0,0.050831237,0.82,0.82,0,0.89,0.89,0.9,0.9,0.95,0.82,0.65691,1,1,1,0.95,0.95,0.95,1,0.95,1,0,0,0.065874973,0.065874973,0.278190803,0,0.048220159,0,0,0.209701695,0.82,0.146433129,0.279558011
7296,0,0.89,0.89,0.64,0.64,0.82,0.82,0.40966,1,1,1,1,0.97,0,0,0.545194805,0.545194805,0.154848852,1,1,1,0.75,0.97,1,0.936582738,0.883585595,1,1,1,1,0.955969583,1,0.82,1,1,1,0.990387677,0.4641,1,1,1,1,1,0.97,0.75,0.97,0.97,1,0.97,1,0,0.279981777,0.630997307,0.82,0.377799481,0,0.272753763,0,0.82,0,0.154848852,0,0,0.229189723,0.89,0.89,1,0.82,0.82,1,1,1,1,1,0,0,0.327437472,0.883585595,0.82,0.89,1,1,1,1,0.82,0.82,0.69749,1,1,0.75,1,1,1,1,0,0,0.184366013,0.184366013,0.444045603,0.89,0.89,0.6,0.6,0.6,0.82,0.60508,0.60508,1,1,1,1,0.75,0.75,0.75,1,0.75,0,0,0.017401482,0.017401482,0.260954246,0.82,0,0.025415618,0.82,0.82,0,0.89,0.89,0.9,0.9,0.95,0.82,0.65691,1,1,1,0.95,0.95,0.95,1,0.95,1,0,0,0.066372966,0.066372966,0.254000298,0,0.072330239,0,0,0.235914406,0.82,0.119808924,0.229636938
7297,0,0.88,0.88,0.59,0.59,0.82,0.82,0.44868,1,1,0.85,0.85,0.89,0,0,0.473409614,0.473409614,0.210152014,1,0.79,0.79,0.75,0.89,0.79,0.957000746,0.873332887,0.79,0.79,0.79,0.79,0.94356087,0.79,0.82,1,1,1,0.999445407,0.48123,1,1,1,1,1,0.89,0.75,0.89,0.89,1,0.89,1,0,0.280371564,0.591559975,0.82,0.343454073,0,0.230791645,0,0.82,0,0.210152014,0,0,0.1694011,0.88,0.88,0.58,0.82,0.82,1,1,0.72,0.72,1,0,0,0.368367156,0.873332887,0.82,0.88,0.8,0.8,1,0.8,0.82,0.82,0.65174,1,1,0.75,0.74,0.74,1,1,0,0,0.154294423,0.154294423,0.456046835,0.88,0.88,1,1,1,0.82,0.6423,0.6423,1,1,1,1,1,1,1,1,1,0,0,0.009268062,0.009268062,0.170187552,0.82,0,0,0.82,0.82,0,0.88,0.88,0.71,0.71,0.95,0.82,0.66231,1,1,1,0.82,0.82,0.82,1,0.82,0.85,0,0,0.047650146,0.047650146,0.217714541,0,0.120550398,0,0,0.249020762,0.82,0.066560513,0.119810576
7298,0,0.88,0.88,0.59,0.59,0.82,0.82,0.44868,1,1,0.85,0.85,0.89,0,0,0.373337757,0.373337757,0.309697705,1,0.79,0.79,0.75,0.89,0.79,0.957000746,0.873332887,0.79,0.79,0.79,0.79,0.94356087,0.79,0.82,1,1,1,0.999445407,0.48123,1,1,1,1,1,0.89,0.75,0.89,0.89,1,0.89,1,0,0.283278889,0.522544645,0.82,0.38924795,0,0.220301116,0,0.82,0,0.309697705,0,0,0.129542017,0.88,0.88,0.58,0.82,0.82,1,1,0.72,0.72,1,0,0,0.422940068,0.873332887,0.82,0.88,0.8,0.8,1,0.8,0.82,0.82,0.65174,1,1,0.75,0.74,0.74,1,1,0,0,0.116812997,0.116812997,0.456046835,0.88,0.88,1,1,1,0.82,0.6423,0.6423,1,1,1,1,1,1,1,1,1,0,0,0.009728162,0.009728162,0.090766694,0.82,0,0,0.82,0.82,0,0.88,0.88,0.71,0.71,0.95,0.82,0.66231,1,1,1,0.82,0.82,0.82,1,0.82,0.85,0,0,0.036353549,0.036353549,0.15723828,0,0.168770557,0,0,0.262127118,0.82,0.013312103,0.159747435
7299,0,0.88,0.88,0.59,0.59,0.82,0.82,0.44868,1,1,0.85,0.85,0.89,0,0,0.262591285,0.262591285,0.376061498,1,0.79,0.79,0.75,0.89,0.79,0.957000746,0.873332887,0.79,0.79,0.79,0.79,0.94356087,0.79,0.82,1,1,1,0.999445407,0.48123,1,1,1,1,1,0.89,0.75,0.89,0.89,1,0.89,1,0,0.293073992,0.483107313,0.82,0.38924795,0,0.251772704,0,0.82,0,0.376061498,0,0,0.119577247,0.88,0.88,0.58,0.82,0.82,1,1,0.72,0.72,1,0,0,0.450226524,0.873332887,0.82,0.88,0.8,0.8,1,0.8,0.82,0.82,0.65174,1,1,0.75,0.74,0.74,1,1,0,0,0.118557396,0.118557396,0.4800493,0.88,0.88,1,1,1,0.82,0.6423,0.6423,1,1,1,1,1,1,1,1,1,0,0,0.010856278,0.010856278,0.045383347,0.82,0,0,0.82,0.82,0,0.88,0.88,0.71,0.71,0.95,0.82,0.66231,1,1,1,0.82,0.82,0.82,1,0.82,0.85,0,0,0.021623416,0.021623416,0.096762018,0,0.180825597,0,0,0.314552542,0.82,0,0.109826361
7300,0,0.88,0.88,0.59,0.59,0.82,0.82,0.44868,1,1,0.85,0.85,0.89,0,0,0.256453914,0.256453914,0.353940234,1,0.79,0.79,0.75,0.89,0.79,0.957000746,0.873332887,0.79,0.79,0.79,0.79,0.94356087,0.79,0.82,1,1,1,0.999445407,0.48123,1,1,1,1,1,0.89,0.75,0.89,0.89,1,0.89,1,0,0.322956367,0.54226331,0.82,0.332005604,0,0.262263233,0,0.82,0,0.353940234,0,0,0.119577247,0.88,0.88,0.58,0.82,0.82,1,1,0.72,0.72,1,0,0,0.463869752,0.873332887,0.82,0.88,0.8,0.8,1,0.8,0.82,0.82,0.65174,1,1,0.75,0.74,0.74,1,1,0,0,0.13337707,0.13337707,0.4800493,0.88,0.88,1,1,1,0.82,0.6423,0.6423,1,1,1,1,1,1,1,1,1,0,0,0.019793309,0.019793309,0.056729184,0.82,0,0,0.82,0.82,0,0.88,0.88,0.71,0.71,0.95,0.82,0.66231,1,1,1,0.82,0.82,0.82,1,0.82,0.85,0,0,0.013760356,0.013760356,0.084666766,0,0.156715517,0,0,0.445616101,0.82,0,0.109826361
7301,0,0.88,0.88,0.59,0.59,0.82,0.82,0.44868,1,1,0.85,0.85,0.89,0,0,0.24657936,0.24657936,0.298637072,1,0.79,0.79,0.75,0.89,0.79,0.957000746,0.873332887,0.79,0.79,0.79,0.79,0.94356087,0.79,0.82,1,1,1,0.999445407,0.48123,1,1,1,1,1,0.89,0.75,0.89,0.89,1,0.89,1,0,0.360854164,0.670434638,0.82,0.251866321,0,0.251772704,0,0.82,0,0.298637072,0,0,0.099647706,0.88,0.88,0.58,0.82,0.82,1,1,0.72,0.72,1,0,0,0.491156208,0.873332887,0.82,0.88,0.8,0.8,1,0.8,0.82,0.82,0.65174,1,1,0.75,0.74,0.74,1,1,0,0,0.155606582,0.155606582,0.492050533,0.88,0.88,1,1,1,0.82,0.6423,0.6423,1,1,1,1,1,1,1,1,1,0,0,0.034724116,0.034724116,0.079420857,0.82,0,0,0.82,0.82,0,0.88,0.88,0.71,0.71,0.95,0.82,0.66231,1,1,1,0.82,0.82,0.82,1,0.82,0.85,0,0,0.00786306,0.00786306,0.096762018,0,0.132605438,0,0,0.629105084,0.82,0,0.139779006
7302,0,0.88,0.88,0.59,0.59,0.82,0.82,0.44868,1,1,0.85,0.85,0.89,0,0,0.251916668,0.251916668,0.276515808,1,0.79,0.79,0.75,0.89,0.79,0.957000746,0.873332887,0.79,0.79,0.79,0.79,0.94356087,0.79,0.82,1,1,1,0.999445407,0.48123,1,1,1,1,1,0.89,0.75,0.89,0.89,1,0.89,1,0,0.374218663,0.630997307,0.82,0.206072444,0,0.199320057,0,0.82,0,0.276515808,0,0,0.059788623,0.88,0.88,0.58,0.82,0.82,1,1,0.72,0.72,1,0,0,0.463869752,0.873332887,0.82,0.88,0.8,0.8,1,0.8,0.82,0.82,0.65174,1,1,0.75,0.74,0.74,1,1,0,0,0.174131175,0.174131175,0.516052998,0.88,0.88,1,1,1,0.82,0.6423,0.6423,1,1,1,1,1,1,1,1,1,0,0,0.054177071,0.054177071,0.079420857,0.82,0,0.012707809,0.82,0.82,0,0.88,0.88,0.71,0.71,0.95,0.82,0.66231,1,1,1,0.82,0.82,0.82,1,0.82,0.85,0,0,0.014511715,0.014511715,0.096762018,0,0.120550398,0,0,0.655317796,0.82,0,0.139779006
7303,0,0.88,0.88,0.59,0.59,0.82,0.82,0.44868,1,1,0.85,0.85,0.89,0,0,0.306089811,0.306089811,0.276515808,1,0.79,0.79,0.75,0.89,0.79,0.957000746,0.873332887,0.79,0.79,0.79,0.79,0.94356087,0.79,0.82,1,1,1,0.999445407,0.48123,1,1,1,1,1,0.89,0.75,0.89,0.89,1,0.89,1,0.065778036,0.374004149,0.552122643,0.82,0.160278568,0.014881014,0.115395823,0.012204627,0.82,0.228271413,0.276515808,0.160898869,0.102275523,0.019929541,0.88,0.88,0.58,0.82,0.82,1,1,0.72,0.72,1,0.136070167,0.136070167,0.354723928,0.873332887,0.82,0.88,0.8,0.8,1,0.8,0.82,0.82,0.65174,1,1,0.75,0.74,0.74,1,1,0.009301453,0.009301453,0.174131175,0.174131175,0.67206902,0.88,0.88,1,1,1,0.82,0.6423,0.6423,1,1,1,1,1,1,1,1,1,0,0,0.079623803,0.079623803,0.079420857,0.82,0,0.050831237,0.82,0.82,0.228271413,0.88,0.88,0.71,0.71,0.95,0.82,0.66231,1,1,1,0.82,0.82,0.82,1,0.82,0.85,0.028216571,0.028216571,0.039385196,0.039385196,0.108857271,0.012625255,0.132605438,0,0.024639033,0.668424152,0.82,0,0.129794791
7304,0,0.88,0.88,0.59,0.59,0.82,0.82,0.44868,1,1,0.85,0.85,0.89,0.00526743,0.00526743,0.412035909,0.412035909,0.221212646,1,0.79,0.79,0.75,0.89,0.79,0.957000746,0.873332887,0.79,0.79,0.79,0.79,0.94356087,0.79,0.82,1,1,1,0.999445407,0.48123,1,1,1,1,1,0.89,0.75,0.89,0.89,1,0.89,1,0.478008332,0.317509595,0.443669981,0.82,0.114484691,0.147093095,0.073433705,0.231887906,0.82,0.68481424,0.221212646,0.680725983,0.217335487,0,0.88,0.88,0.58,0.82,0.82,1,1,0.72,0.72,1,0.437844121,0.437844121,0.27286456,0.873332887,0.82,0.88,0.8,0.8,1,0.8,0.82,0.82,0.65174,1,1,0.75,0.74,0.74,1,1,0.224241494,0.224241494,0.129672152,0.129672152,0.984101065,0.88,0.88,1,1,1,0.82,0.6423,0.6423,1,1,1,1,1,1,1,1,1,0.040157619,0.040157619,0.117177742,0.117177742,0.090766694,0.82,0.390927949,0.101662474,0.82,0.82,0.68481424,0.88,0.88,0.71,0.71,0.95,0.82,0.66231,1,1,1,0.82,0.82,0.82,1,0.82,0.85,0.100142583,0.100142583,0.007338856,0.007338856,0.096762018,0.479759695,0.096440318,0.575823197,0.665253892,0.563573304,0.82,0,0.119810576
7305,0.340661635,0.88,0.88,0.59,0.59,0.82,0.82,0.44868,1,1,0.85,0.85,0.89,0.341539795,0.341539795,0.479820788,0.479820788,0.188030749,1,0.79,0.79,0.75,0.89,0.79,0.957000746,0.873332887,0.79,0.79,0.79,0.79,0.94356087,0.79,0.82,1,1,1,0.999445407,0.48123,1,1,1,1,1,0.89,0.75,0.89,0.89,1,0.89,1,0.671044414,0.260626685,0.354935985,0.82,0.080139284,0.275871097,0.052452647,0.451571185,0.82,0.798949947,0.188030749,0.81687118,0.818204184,0,0.88,0.88,0.58,0.82,0.82,1,1,0.72,0.72,1,0.62519586,0.62519586,0.109145824,0.873332887,0.82,0.88,0.8,0.8,1,0.8,0.82,0.82,0.65174,1,1,0.75,0.74,0.74,1,1,0.501423344,0.501423344,0.088918047,0.088918047,1,0.88,0.88,1,1,1,0.82,0.6423,0.6423,1,1,1,1,1,1,1,1,1,0.277274472,0.277274472,0.120808019,0.120808019,0.181533388,0.82,0.731413581,0.076246855,0.82,0.82,0.798949947,0.88,0.88,0.71,0.71,0.95,0.82,0.66231,1,1,1,0.82,0.82,0.82,1,0.82,0.85,0.416092385,0.416092385,0,0,0.072571514,0.782765818,0,0.793356405,0.81308809,0.602892372,0.82,0,0.179715864
