Time_Index,Arizona_Solar,BANC_Biogas,BANC_Biomass,BANC_CCGT1,BANC_CCGT2,BANC_Geothermal,BANC_Geothermal_New_Planned,BANC_Hydro,BANC_Li_Battery,BANC_Li_Battery_New_Planned,BANC_Peaker1,BANC_Peaker2,BANC_Reciprocating_Engine,BANC_Solar,BANC_Solar_New_Planned,BANC_Wind,BANC_Wind_New_Planned,Baja_California_Wind,CAISO_Adiabatic_CAES_24hr,CAISO_Advanced_CCGT,CAISO_Advanced_CCGT_CCS_95,CAISO_Advanced_Nuclear_SMR,CAISO_Aero_CT,CAISO_Allam_Cycle_100,CAISO_Biogas,CAISO_Biomass,CAISO_CCGT1,CAISO_CCGT1_Retrofit_CCS_90,CAISO_CCGT2,CAISO_CCGT_Remote,CAISO_CHP,CAISO_Coal,CAISO_Enhanced_Geothermal_Systems,CAISO_Flow_Battery_8hr_Dispatch,CAISO_Generic_Energy_Storage_100hr,CAISO_Generic_Energy_Storage_24hr,CAISO_Geothermal,CAISO_Hydro,CAISO_Li_Battery_4hr_Baseline,CAISO_Li_Battery_4hr_Dispatch,CAISO_Li_Battery_8hr_Baseline,CAISO_Li_Battery_8hr_Dispatch,CAISO_New_Pumped_Storage_12hr,CAISO_New_Reciprocating_Engine,CAISO_Nuclear,CAISO_Peaker1,CAISO_Peaker2,CAISO_Pumped_Hydro,CAISO_Reciprocating_Engine,CAISO_ST,CAISO_Shed_DR_Existing,CAISO_Solar,CAISO_Wind,Cape_Mendocino_Offshore_Wind,Central_Nevada_Geothermal,Central_Valley_North_Los_Banos_Wind,Customer_PV,Del_Norte_Offshore_Wind,Distributed_Solar,Greater_Imperial_Geothermal,Greater_Imperial_Solar,Greater_Imperial_Wind,Greater_Kramer_Solar,Greater_LA_Solar,Humboldt_Bay_Offshore_Wind,IID_Biogas,IID_Biomass,IID_CCGT1,IID_Geothermal,IID_Geothermal_New_Planned,IID_Li_Battery,IID_Li_Battery_New_Planned,IID_Peaker1,IID_Peaker2,IID_ST,IID_Solar,IID_Solar_New_Planned,Idaho_Wind,InState_Biomass,Inyokern_North_Kramer_Geothermal,LDWP_Biogas,LDWP_CCGT1,LDWP_CCGT2,LDWP_CHP,LDWP_Coal,LDWP_Geothermal,LDWP_Geothermal_New_Planned,LDWP_Hydro,LDWP_Li_Battery,LDWP_Li_Battery_New_Planned,LDWP_Nuclear,LDWP_Peaker1,LDWP_Peaker1_New_Planned,LDWP_Pumped_Hydro,LDWP_ST,LDWP_Solar,LDWP_Solar_New_Planned,LDWP_Wind,LDWP_Wind_New_Planned,Morro_Bay_Offshore_Wind,NW_Biogas,NW_Biomass,NW_CCGT1,NW_CCGT2,NW_Coal,NW_Geothermal,NW_Hydro,NW_Hydro_for_CAISO,NW_Li_Battery,NW_Li_Battery_New_Planned,NW_Nuclear,NW_Nuclear_New_Planned,NW_Peaker1,NW_Peaker1_New_Planned,NW_Peaker2,NW_Pumped_Hydro,NW_Reciprocating_Engine,NW_Solar,NW_Solar_New_Planned,NW_Wind,NW_Wind_New_Planned,New_Mexico_Wind,Northern_California_Geothermal,Northern_California_Solar,Northern_California_Wind,Northern_Nevada_Geothermal,Pacific_Northwest_Geothermal,Riverside_Solar,SW_Biogas,SW_Biomass,SW_CCGT1,SW_CCGT2,SW_Coal,SW_Geothermal,SW_Hydro,SW_Li_Battery,SW_Li_Battery_New_Planned,SW_Nuclear,SW_Peaker1,SW_Peaker1_New_Planned,SW_Peaker2,SW_Pumped_Hydro,SW_Reciprocating_Engine,SW_ST,SW_Solar,SW_Solar_New_Planned,SW_Wind,SW_Wind_New_Planned,Shed_ag_Pumping,Shed_com_HVAC fans,Shed_com_IT equipment,Shed_com_Lighting,Shed_com_Office Equipment,Shed_com_Refrigeration,Shed_com_Space cooling,Shed_com_Space heating,Shed_com_Water heating,Shed_ind_Ind. cooling,Shed_ind_Ind. heat,Shed_ind_Process,Shed_ind_Pumping,Shed_res_Appliances,Shed_res_Electronics,Shed_res_Lighting,Shed_res_Pool pumps,Shed_res_Refrigeration,Shed_res_Spa heater,Shed_res_Space cooling,Shed_res_Space heating,Shed_res_Water heating,Solano_Wind,Southern_NV_Eldorado_Solar,Southern_NV_Eldorado_Wind,Southern_PGAE_Solar,Tehachapi_Solar,Tehachapi_Wind,Utah_Geothermal,Utah_Wind,Wyoming_Wind
685,0.0,0.89,0.89,0.64,0.64,0.82,0.82,0.0,1.0,1.0,1.0,1.0,0.97,0.999455542,0.999455542,0.274065963,0.274065963,0.0553031615,1.0,1.0,1.0,0.75,0.97,1.0,0.936582738,0.883585595,1.0,1.0,1.0,1.0,0.955969583,1.0,0.82,1.0,1.0,1.0,0.990387677,0.0,1.0,1.0,1.0,1.0,1.0,0.97,0.75,0.97,0.97,1.0,0.97,1.0,1.0,0.9390573405,0.3133678108,0.1577493266,0.82,0.0,0.7223015026,0.031471588,0.8909377425,0.82,0.9384491441,0.0553031615,0.0,0.0,0.1295420173,0.89,0.89,1.0,0.82,0.82,1.0,1.0,1.0,1.0,1.0,0.9288737284,0.9288737284,0.0,0.883585595,0.82,0.89,1.0,1.0,1.0,1.0,0.82,0.82,0.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.9779992184,0.9779992184,0.6188912183,0.6188912183,0.0120012325,0.89,0.89,0.6,0.6,0.6,0.82,0.0,0.0,1.0,1.0,1.0,1.0,0.75,0.75,0.75,1.0,0.75,0.9035468378,0.9035468378,0.0340049769,0.0340049769,0.8055544107,0.82,0.3404856325,0.5845592239,0.82,0.82,0.9384491441,0.89,0.89,0.9,0.9,0.95,0.82,0.0,1.0,1.0,1.0,0.95,0.95,0.95,1.0,0.95,1.0,0.9995973485,0.9995973485,0.5893975329,0.5893975329,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1088572705,0.9711734715,0.4460364722,0.9597053287,0.9116442224,0.3669779655,0.82,0.7055414411,0.3694159431
686,0.0,0.89,0.89,0.64,0.64,0.82,0.82,0.0,1.0,1.0,1.0,1.0,0.97,0.0,0.0,0.325301985,0.325301985,0.0774244261,1.0,1.0,1.0,0.75,0.97,1.0,0.936582738,0.883585595,1.0,1.0,1.0,1.0,0.955969583,1.0,0.82,1.0,1.0,1.0,0.990387677,0.0,1.0,1.0,1.0,1.0,1.0,0.97,0.75,0.97,0.97,1.0,0.97,1.0,1.0,0.9118551246,0.3513199558,0.1774679925,0.82,0.0114484691,0.6902500888,0.0,0.8299146094,0.82,0.0,0.0774244261,0.0,0.0,0.089682935,0.89,0.89,1.0,0.82,0.82,1.0,1.0,1.0,1.0,1.0,0.9011697825,0.9011697825,0.0,0.883585595,0.82,0.89,1.0,1.0,1.0,1.0,0.82,0.82,0.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.9616832834,0.9616832834,0.6300059742,0.6300059742,0.0,0.89,0.89,0.6,0.6,0.6,0.82,0.0,0.0,1.0,1.0,1.0,1.0,0.75,0.75,0.75,1.0,0.75,0.9031166946,0.9031166946,0.0376077381,0.0376077381,0.8622835945,0.82,0.3783173695,0.0,0.82,0.82,0.0,0.89,0.89,0.9,0.9,0.95,0.82,0.0,1.0,1.0,1.0,0.95,0.95,0.95,1.0,0.95,1.0,0.0,0.0,0.622046707,0.622046707,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1572382797,0.8458920937,0.4339814324,0.0,0.9476551168,0.4325097451,0.82,0.0,0.3294790843
687,0.0,0.89,0.89,0.64,0.64,0.82,0.82,0.0,1.0,1.0,1.0,1.0,0.97,0.0,0.0,0.3842755024,0.3842755024,0.1216669554,1.0,1.0,1.0,0.75,0.97,1.0,0.936582738,0.883585595,1.0,1.0,1.0,1.0,0.955969583,1.0,0.82,1.0,1.0,1.0,0.990387677,0.0,1.0,1.0,1.0,1.0,1.0,0.97,0.75,0.97,0.97,1.0,0.97,1.0,1.0,0.8618076399,0.3957951263,0.2070459912,0.82,0.0,0.6089768611,0.0419621173,0.72007297,0.82,0.9257673989,0.1216669554,0.0,0.0,0.0498238528,0.89,0.89,1.0,0.82,0.82,1.0,1.0,1.0,1.0,1.0,0.8508062102,0.8508062102,0.0,0.883585595,0.82,0.89,1.0,1.0,1.0,1.0,0.82,0.82,0.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.9260069041,0.9260069041,0.6016787839,0.6016787839,0.024002465,0.89,0.89,0.6,0.6,0.6,0.82,0.0,0.0,1.0,1.0,1.0,1.0,0.75,0.75,0.75,1.0,0.75,0.794680706,0.794680706,0.0466219935,0.0466219935,0.9190127784,0.82,0.4918125803,0.5718514146,0.82,0.82,0.9257673989,0.89,0.89,0.9,0.9,0.95,0.82,0.0,1.0,1.0,1.0,0.95,0.95,0.95,1.0,0.95,1.0,0.9941974851,0.9941974851,0.6232698497,0.6232698497,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2419050456,0.782765818,0.397816313,0.9469092577,0.0,0.4849351687,0.82,0.6389809278,0.2995264403
688,0.0,0.89,0.89,0.64,0.64,0.82,0.82,0.0,1.0,1.0,1.0,1.0,0.97,0.9970026381,0.9970026381,0.4045508681,0.4045508681,0.1990913815,1.0,1.0,1.0,0.75,0.97,1.0,0.936582738,0.883585595,1.0,1.0,1.0,1.0,0.955969583,1.0,0.82,1.0,1.0,1.0,0.990387677,0.0,1.0,1.0,1.0,1.0,1.0,0.97,0.75,0.97,0.97,1.0,0.97,1.0,1.0,0.7673459618,0.4361692776,0.226764657,0.82,0.0,0.4864946729,0.062943176,0.5492081974,0.82,0.7609047114,0.1990913815,0.9282627043,0.9332641479,0.0298943117,0.89,0.89,1.0,0.82,0.82,1.0,1.0,1.0,1.0,1.0,0.683104835,0.683104835,0.0,0.883585595,0.82,0.89,1.0,1.0,1.0,1.0,0.82,0.82,0.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.8786406581,0.8786406581,0.5602763183,0.5602763183,0.0360036975,0.89,0.89,0.6,0.6,0.6,0.82,0.0,0.0,1.0,1.0,1.0,1.0,0.75,0.75,0.75,1.0,0.75,0.7799940411,0.7799940411,0.0617833013,0.0617833013,0.987087799,0.82,0.5548654752,0.5210201778,0.82,0.82,0.7609047114,0.89,0.89,0.9,0.9,0.95,0.82,0.0,1.0,1.0,1.0,0.95,0.95,0.95,1.0,0.95,1.0,0.964142187,0.964142187,0.6011484398,0.6011484398,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.387048073,0.7575153078,0.3495961539,0.9597053287,0.9239637389,0.5242542365,0.82,0.5591083118,0.2496053669
689,0.9957801628,0.89,0.89,0.64,0.64,0.82,0.82,0.0,1.0,1.0,1.0,1.0,0.97,0.9489123259,0.9489123259,0.3821277697,0.3821277697,0.3428796015,1.0,1.0,1.0,0.75,0.97,1.0,0.936582738,0.883585595,1.0,1.0,1.0,1.0,0.955969583,1.0,0.82,1.0,1.0,1.0,0.990387677,0.0,1.0,1.0,1.0,1.0,1.0,0.97,0.75,0.97,0.97,1.0,0.97,1.0,1.0,0.5776640608,0.4738649155,0.2464833229,0.82,0.0114484691,0.2741540568,0.094414764,0.3295249185,0.82,0.6214055143,0.3428796015,0.7673638356,0.7926353037,0.0099647706,0.89,0.89,1.0,0.82,0.82,1.0,1.0,1.0,1.0,1.0,0.5351779415,0.5351779415,0.040929684,0.883585595,0.82,0.89,1.0,1.0,1.0,1.0,0.82,0.82,0.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.7352706176,0.7352706176,0.5188738527,0.5188738527,0.04800493,0.89,0.89,0.6,0.6,0.6,0.82,0.0,0.0,1.0,1.0,1.0,1.0,0.75,0.75,0.75,1.0,0.75,0.747478637,0.747478637,0.1173588351,0.1173588351,0.9303586151,0.82,0.3909279485,0.4066498949,0.82,0.82,0.6214055143,0.89,0.89,0.9,0.9,0.95,0.82,0.0,1.0,1.0,1.0,0.95,0.95,0.95,1.0,0.95,1.0,0.9132671879,0.9132671879,0.5194250322,0.5194250322,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5321911004,0.5681364808,0.2893209549,0.8189485472,0.6036563094,0.0,0.82,0.4792356958,0.1597474348
690,0.8778588277,0.89,0.89,0.64,0.64,0.82,0.82,0.0,1.0,1.0,1.0,1.0,0.97,0.8209919251,0.8209919251,0.6009573983,0.6009573983,0.541970983,1.0,1.0,1.0,0.75,0.97,1.0,0.936582738,0.883585595,1.0,1.0,1.0,1.0,0.955969583,1.0,0.82,1.0,1.0,1.0,0.990387677,0.0,1.0,1.0,1.0,1.0,1.0,0.97,0.75,0.97,0.97,1.0,0.97,1.0,1.0,0.2265626816,0.5242543929,0.2662019887,0.82,0.0801392838,0.0972989346,0.1468674106,0.1098416395,0.82,0.1775444327,0.541970983,0.2722903933,0.3196110095,0.0,0.89,0.89,1.0,0.82,0.82,1.0,1.0,1.0,1.0,1.0,0.2367668673,0.2367668673,0.1364322801,0.883585595,0.82,0.89,1.0,1.0,1.0,1.0,0.82,0.82,0.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.5556137768,0.5556137768,0.4925071819,0.4925071819,0.0,0.89,0.89,0.6,0.6,0.6,0.82,0.0,0.0,1.0,1.0,1.0,1.0,0.75,0.75,0.75,1.0,0.75,0.5862162023,0.5862162023,0.2049451895,0.2049451895,0.8736294313,0.82,0.0504423159,0.3685264672,0.82,0.82,0.1775444327,0.89,0.89,0.9,0.9,0.95,0.82,0.0,1.0,1.0,1.0,0.95,0.95,0.95,1.0,0.95,1.0,0.750495702,0.750495702,0.4123650968,0.4123650968,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.1767535718,0.2411007958,0.3710860604,0.307987913,0.4849351687,0.82,0.4259872852,0.1098263614
691,0.5502995637,0.89,0.89,0.64,0.64,0.82,0.82,0.0,1.0,1.0,1.0,1.0,0.97,0.4958601524,0.4958601524,0.6914285052,0.6914285052,0.7189410999,1.0,1.0,1.0,0.75,0.97,1.0,0.936582738,0.883585595,1.0,1.0,1.0,1.0,0.955969583,1.0,0.82,1.0,1.0,1.0,0.990387677,0.0,1.0,1.0,1.0,1.0,1.0,0.97,0.75,0.97,0.97,1.0,0.97,1.0,1.0,0.0013538205,0.6258131385,0.2760613216,0.82,0.2747632587,0.00343408,0.1993200573,0.0,0.82,0.0,0.7189410999,0.0,0.0,0.0298943117,0.89,0.89,1.0,0.82,0.82,1.0,1.0,1.0,1.0,1.0,0.0810463364,0.0810463364,0.3001510162,0.883585595,0.82,0.89,1.0,1.0,1.0,1.0,0.82,0.82,0.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.2896353925,0.2896353925,0.5670377948,0.5670377948,0.0,0.89,0.89,0.6,0.6,0.6,0.82,0.0,0.0,1.0,1.0,1.0,1.0,0.75,0.75,0.75,1.0,0.75,0.3480374554,0.3480374554,0.2576983273,0.2576983273,0.9530502887,0.82,0.0,0.4956045594,0.82,0.82,0.0,0.89,0.89,0.9,0.9,0.95,0.82,0.0,1.0,1.0,1.0,0.95,0.95,0.95,1.0,0.95,1.0,0.4443165519,0.4443165519,0.3466211752,0.3466211752,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4475243344,0.0,0.229045756,0.0,0.0,0.4980415246,0.82,0.4792356958,0.0698895027
692,0.1310237056,0.89,0.89,0.64,0.64,0.82,0.82,0.0,1.0,1.0,1.0,1.0,0.97,0.1090851882,0.1090851882,0.6345920459,0.6345920459,0.6746985707,1.0,1.0,1.0,0.75,0.97,1.0,0.936582738,0.883585595,1.0,1.0,1.0,1.0,0.955969583,1.0,0.82,1.0,1.0,1.0,0.990387677,0.0,1.0,1.0,1.0,1.0,1.0,0.97,0.75,0.97,0.97,1.0,0.97,1.0,1.0,0.0,0.6248783171,0.2859206545,0.82,0.4922841718,0.0,0.2203011159,0.0,0.82,0.0,0.6746985707,0.0,0.0,0.0597886233,0.89,0.89,1.0,0.82,0.82,1.0,1.0,1.0,1.0,1.0,0.0192967468,0.0192967468,0.4365832963,0.883585595,0.82,0.89,1.0,1.0,1.0,1.0,0.82,0.82,0.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.0689608077,0.0689608077,0.6119290587,0.6119290587,0.0360036975,0.89,0.89,0.6,0.6,0.6,0.82,0.0,0.0,1.0,1.0,1.0,1.0,0.75,0.75,0.75,1.0,0.75,0.080788945,0.080788945,0.2317457267,0.2317457267,0.9643961254,0.82,0.0,0.6608060791,0.82,0.82,0.0,0.89,0.89,0.9,0.9,0.95,0.82,0.0,1.0,1.0,1.0,0.95,0.95,0.95,1.0,0.95,1.0,0.1053318896,0.1053318896,0.2743771237,0.2743771237,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3144765593,0.0,0.0,0.0,0.0,0.3800843214,0.82,0.5324841065,0.0399368587
693,0.0,0.89,0.89,0.64,0.64,0.82,0.82,0.0,1.0,1.0,1.0,1.0,0.97,0.0,0.0,0.4931587208,0.4931587208,0.5640922476,1.0,1.0,1.0,0.75,0.97,1.0,0.936582738,0.883585595,1.0,1.0,1.0,1.0,0.955969583,1.0,0.82,1.0,1.0,1.0,0.990387677,0.0,1.0,1.0,1.0,1.0,1.0,0.97,0.75,0.97,0.97,1.0,0.97,1.0,1.0,0.0,0.5300625247,0.3056393204,0.82,0.5724234556,0.0,0.2727537626,0.0,0.82,0.0,0.5640922476,0.0,0.0,0.1494715584,0.89,0.89,1.0,0.82,0.82,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5866588044,0.883585595,0.82,0.89,1.0,1.0,1.0,1.0,0.82,0.82,0.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.0,0.0,0.6066958612,0.6066958612,0.024002465,0.89,0.89,0.6,0.6,0.6,0.82,0.0,0.0,1.0,1.0,1.0,1.0,0.75,0.75,0.75,1.0,0.75,0.0,0.0,0.3614235961,0.3614235961,0.8849752681,0.82,0.0,0.5591436054,0.82,0.82,0.0,0.89,0.89,0.9,0.9,0.95,0.82,0.0,1.0,1.0,1.0,0.95,0.95,0.95,1.0,0.95,1.0,0.0,0.0,0.2177019318,0.2177019318,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1935240365,0.0,0.2169907162,0.0,0.0,0.2490207623,0.82,0.5724204145,0.0499210734
694,0.0,0.89,0.89,0.64,0.64,0.82,0.82,0.0,1.0,1.0,1.0,1.0,0.97,0.0,0.0,0.3885496187,0.3885496187,0.4534859246,1.0,1.0,1.0,0.75,0.97,1.0,0.936582738,0.883585595,1.0,1.0,1.0,1.0,0.955969583,1.0,0.82,1.0,1.0,1.0,0.990387677,0.0,1.0,1.0,1.0,1.0,1.0,0.97,0.75,0.97,0.97,1.0,0.97,1.0,1.0,0.0,0.4222645982,0.345076652,0.82,0.5380780483,0.0,0.3252064092,0.0,0.82,0.0,0.4534859246,0.0,0.0,0.2092601817,0.89,0.89,1.0,0.82,0.82,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.8595233646,0.883585595,0.82,0.89,1.0,1.0,1.0,1.0,0.82,0.82,0.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.0,0.0,0.5528664811,0.5528664811,0.0,0.89,0.89,0.6,0.6,0.6,0.82,0.0,0.0,1.0,1.0,1.0,1.0,0.75,0.75,0.75,1.0,0.75,0.0,0.0,0.54047266,0.54047266,0.73747939,0.82,0.0,0.4701889409,0.82,0.82,0.0,0.89,0.89,0.9,0.9,0.95,0.82,0.0,1.0,1.0,1.0,0.95,0.95,0.95,1.0,0.95,1.0,0.0,0.0,0.1813745929,0.1813745929,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1451430274,0.0,0.1808255968,0.0,0.0,0.1834889828,0.82,0.5591083118,0.0998421468
695,0.0,0.89,0.89,0.64,0.64,0.82,0.82,0.0,1.0,1.0,1.0,1.0,0.97,0.0,0.0,0.3031526905,0.3031526905,0.4424252922,1.0,1.0,1.0,0.75,0.97,1.0,0.936582738,0.883585595,1.0,1.0,1.0,1.0,0.955969583,1.0,0.82,1.0,1.0,1.0,0.990387677,0.0,1.0,1.0,1.0,1.0,1.0,0.97,0.75,0.97,0.97,1.0,0.97,1.0,1.0,0.0,0.3426383552,0.3845139837,0.82,0.4350418263,0.0,0.3776590559,0.0,0.82,0.0,0.4424252922,0.0,0.0,0.2491192639,0.89,0.89,1.0,0.82,0.82,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.883585595,0.82,0.89,1.0,1.0,1.0,1.0,0.82,0.82,0.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.0,0.0,0.4746309495,0.4746309495,0.04800493,0.89,0.89,0.6,0.6,0.6,0.82,0.0,0.0,1.0,1.0,1.0,1.0,0.75,0.75,0.75,1.0,0.75,0.0,0.0,0.6746662125,0.6746662125,0.5332543282,0.82,0.0,0.4574811317,0.82,0.82,0.0,0.89,0.89,0.9,0.9,0.95,0.82,0.0,1.0,1.0,1.0,0.95,0.95,0.95,1.0,0.95,1.0,0.0,0.0,0.1585891912,0.1585891912,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.1446604775,0.0,0.0,0.1572762709,0.82,0.5058599012,0.2096685082
696,0.0,0.89,0.89,0.64,0.64,0.82,0.82,0.0,1.0,1.0,1.0,1.0,0.97,0.0,0.0,0.2407051192,0.2407051192,0.4977284538,1.0,1.0,1.0,0.75,0.97,1.0,0.936582738,0.883585595,1.0,1.0,1.0,1.0,0.955969583,1.0,0.82,1.0,1.0,1.0,0.990387677,0.0,1.0,1.0,1.0,1.0,1.0,0.97,0.75,0.97,0.97,1.0,0.97,1.0,1.0,0.0,0.2839298661,0.4042326495,0.82,0.3549025425,0.0,0.4301117025,0.0,0.82,0.0,0.4977284538,0.0,0.0,0.3188726578,0.89,0.89,1.0,0.82,0.82,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.883585595,0.82,0.89,1.0,1.0,1.0,1.0,0.82,0.82,0.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.0,0.0,0.3944348986,0.3944348986,0.0,0.89,0.89,0.6,0.6,0.6,0.82,0.0,0.0,1.0,1.0,1.0,1.0,0.75,0.75,0.75,1.0,0.75,0.0,0.0,0.7633212011,0.7633212011,0.3630667766,0.82,0.0,0.4701889409,0.82,0.82,0.0,0.89,0.89,0.9,0.9,0.95,0.82,0.0,1.0,1.0,1.0,0.95,0.95,0.95,1.0,0.95,1.0,0.0,0.0,0.1322479389,0.1322479389,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.169333532,0.0,0.1326054377,0.0,0.0,0.1179572032,0.82,0.4392993878,0.3993685871
697,0.0,0.89,0.89,0.64,0.64,0.82,0.82,0.0,1.0,1.0,1.0,1.0,0.97,0.0,0.0,0.5478687966,0.5478687966,0.2765158077,1.0,1.0,1.0,0.75,0.97,1.0,0.936582738,0.883585595,1.0,1.0,1.0,1.0,0.955969583,1.0,0.82,1.0,1.0,1.0,0.990387677,0.0,1.0,1.0,1.0,1.0,1.0,0.97,0.75,0.97,0.97,1.0,0.97,1.0,1.0,0.0,0.2408596818,0.0,0.82,0.0228969382,0.0,0.0,0.0,0.82,0.0,0.2765158077,0.0,0.0,0.0,0.89,0.89,1.0,0.82,0.82,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.9823124167,0.883585595,0.82,0.89,1.0,1.0,1.0,1.0,0.82,0.82,0.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.0,0.0,0.2096366452,0.2096366452,0.3360345101,0.89,0.89,0.6,0.6,0.6,0.82,0.0,0.0,1.0,1.0,1.0,1.0,0.75,0.75,0.75,1.0,0.75,0.0,0.0,0.441019853,0.441019853,0.9303586151,0.82,0.0,0.6989295068,0.82,0.82,0.0,0.89,0.89,0.9,0.9,0.95,0.82,0.0,1.0,1.0,1.0,0.95,0.95,0.95,1.0,0.95,1.0,0.0,0.0,0.438313196,0.438313196,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1330477751,0.0,0.4701465517,0.0,0.0,0.1310635591,0.82,0.2662420532,0.0099842147
698,0.0,0.89,0.89,0.64,0.64,0.82,0.82,0.0,1.0,1.0,1.0,1.0,0.97,0.0,0.0,0.4998330245,0.4998330245,0.3096977046,1.0,1.0,1.0,0.75,0.97,1.0,0.936582738,0.883585595,1.0,1.0,1.0,1.0,0.955969583,1.0,0.82,1.0,1.0,1.0,0.990387677,0.0,1.0,1.0,1.0,1.0,1.0,0.97,0.75,0.97,0.97,1.0,0.97,1.0,1.0,0.0,0.2246041323,0.0,0.82,0.0,0.0,0.0,0.0,0.82,0.0,0.3096977046,0.0,0.0,0.0,0.89,0.89,1.0,0.82,0.82,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.883585595,0.82,0.89,1.0,1.0,1.0,1.0,0.82,0.82,0.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.0,0.0,0.1422997493,0.1422997493,0.3000308126,0.89,0.89,0.6,0.6,0.6,0.82,0.0,0.0,1.0,1.0,1.0,1.0,0.75,0.75,0.75,1.0,0.75,0.0,0.0,0.4400317814,0.4400317814,0.7942085739,0.82,0.0,0.7243451252,0.82,0.82,0.0,0.89,0.89,0.9,0.9,0.95,0.82,0.0,1.0,1.0,1.0,0.95,0.95,0.95,1.0,0.95,1.0,0.0,0.0,0.2411425885,0.2411425885,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5786419098,0.0,0.0,0.1179572032,0.82,0.1863694373,0.0
