Resource,Oberon,NEXT01RA2026,CAM_CAM_RA_i,CAM_CPE_RA_ii,CAM_CPE_RA_i,CAISO_Advanced_CCGT_candidate,HDP01RA2027,SUN01RA2031,CAISO_Shed_DR_Tranche1,Aramis,SENA01RA2027,CALP01RA2027,TPS01RA2024,CAM_DR_RA,EBMUD01RA2024,HDP01RA2030,MRL01RA2030,CAISO_Aero_CT_candidate,CHEV01RA2025,CAM_CAM_RA_ii,OhmConnect,SDGE01RA2024,CHEV01RA2024,HDP01RA2028,CAM_CAM_RA_iii,Generic_RA_Only,GEN01RA2026,CAISO_Reciprocating_Engine_candidate,EdwardsSolarII,BTM_Solar,Wyoming_Wind,NW_Ext_Tx_Wind,Humboldt_Bay_Offshore_Wind,Riverside_Solar,Arizona_Solar,RosamondCentral,TulareSolarCenter,Riverside_Palm_Springs_Wind,SummitWind,Northern_California_Solar,Tecolote,Northern_California_Wind,New_Mexico_Wind,Morro_Bay_Offshore_Wind,Generic_6hr_battery,Northern_California_Li_Battery,Riverside_West_Pumped_Storage,Tumbleweed,Tehachapi_Pumped_Storage,Sanborn,Arizona_Li_Battery,Generic_8hr_battery,Riverside_Li_Battery,CAISO_New_Flow_Battery,HenriettaStorage,InState_Biomass,Northern_California_Geothermal,Southern_Nevada_Geothermal,FervoFECNevada1,Greater_Imperial_Geothermal,Scarlet,Hybrid_Solar_Test,Hybrid_Wind_Test,DaggettSolarPower3
t1903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.40858340164318,-80.27474735348123,-78.533570882893,-79.48601117486697,-78.533570882893,-79.48601117486697,-80.27474735348123,-75.40858340164318,-80.27474735348123,-84.59239441230477,-79.48601117486697,0.0,0.0,0.0,0.0,0.0,-90.86858340164319,-79.24830508947191,-71.90353525045904,-90.86858340164319
t1904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-74.48601117486697,-80.27474735348123,-78.533570882893,-79.48601117486697,-78.533570882893,-79.48601117486697,-80.27474735348123,-69.61894997321795,-80.27474735348123,-74.48601117486697,-79.48601117486697,0.0,0.0,0.0,0.0,0.0,-90.86858340164319,-79.24830508947191,-71.90353525045904,-90.86858340164319
t1905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-74.48601117486697,-64.83362753134494,-78.533570882893,-79.48601117486697,-78.533570882893,-79.48601117486697,-64.83362753134494,-69.61894997321795,-64.83362753134494,-74.48601117486697,-79.48601117486697,0.0,0.0,0.0,0.0,0.0,-67.7410593260511,-79.24830508947191,-71.90353525045904,-69.61894997321795
t1906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-74.48601117486697,-64.83362753134494,-78.533570882893,-67.60707197043175,-78.533570882893,-67.60707197043175,-64.83362753134494,-69.61894997321795,-64.83362753134494,-74.48601117486697,-67.60707197043175,0.0,0.0,0.0,0.0,0.0,-67.60707197043175,-79.24830508947191,-67.60707197043175,-69.61894997321795
t1907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-74.48601117486697,-64.83362753134494,-78.533570882893,-67.60707197043175,-78.533570882893,-67.60707197043175,-64.83362753134494,-69.61894997321795,-64.83362753134494,-74.48601117486697,-67.60707197043175,0.0,0.0,0.0,0.0,0.0,-67.5159804725214,-79.24830508947191,-67.5159804725214,-69.61894997321795
t1908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-74.48601117486697,-64.83362753134494,-78.533570882893,-67.60707197043175,-78.533570882893,-67.60707197043175,-64.83362753134494,-69.61894997321795,-64.83362753134494,-74.48601117486697,-67.60707197043175,0.0,0.0,0.0,0.0,0.0,-67.5159804725214,-79.24830508947191,-63.36886500054006,-69.61894997321795
t1909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-74.48601117486697,-64.83362753134494,-69.61894997321795,-67.60707197043175,-69.61894997321795,-67.60707197043175,-64.83362753134494,-69.61894997321795,-64.83362753134494,-64.83362753134494,-67.60707197043175,0.0,0.0,0.0,0.0,0.0,-67.5159804725214,-79.24830508947191,-69.61894997321795,-69.61894997321795
t1910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-74.48601117486697,-64.83362753134494,-69.61894997321795,-67.60707197043175,-69.61894997321795,-67.60707197043175,-64.83362753134494,-69.61894997321795,-64.83362753134494,-64.83362753134494,-67.60707197043175,0.0,0.0,0.0,0.0,0.0,-67.5159804725214,-79.24830508947191,-69.61894997321795,-69.61894997321795
t1911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-74.48601117486697,-69.61894997321795,-69.61894997321795,-69.61894997321795,-69.61894997321795,-69.61894997321795,-69.61894997321795,-69.61894997321795,-69.61894997321795,-69.61894997321795,-69.61894997321795,0.0,0.0,0.0,0.0,0.0,-67.5159804725214,-79.24830508947191,-69.61894997321795,-69.61894997321795
t1912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-74.48601117486697,-69.61894997321795,-69.61894997321795,-69.61894997321795,-69.61894997321795,-69.61894997321795,-69.61894997321795,-69.61894997321795,-69.61894997321795,-69.61894997321795,-69.61894997321795,0.0,0.0,0.0,0.0,0.0,-68.03610747723525,-80.04247938498266,-69.61894997321795,-69.61894997321795
t1913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-74.48601117486697,-81.65424409086502,-69.61894997321795,-88.14242273653073,-69.61894997321795,-88.14242273653073,-81.65424409086502,-79.02353525045905,-81.65424409086502,-88.07610747723525,-88.14242273653073,0.0,0.0,0.0,0.0,0.0,-98.17105932605112,-93.07610747723525,-84.02353525045905,-98.17105932605112
t1914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-79.81601117486697,-81.65424409086502,-93.07610747723525,-88.14242273653073,-93.07610747723525,-88.14242273653073,-81.65424409086502,-79.02353525045905,-81.65424409086502,-88.07610747723525,-88.14242273653073,0.0,0.0,0.0,0.0,0.0,-98.17105932605112,-93.07610747723525,-84.02353525045905,-98.17105932605112
t1915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-79.81601117486697,-81.65424409086502,-93.07610747723525,-88.14242273653073,-93.07610747723525,-88.14242273653073,-81.65424409086502,-79.02353525045905,-81.65424409086502,-88.07610747723525,-88.14242273653073,0.0,0.0,0.0,0.0,0.0,-98.17105932605112,-93.07610747723525,-84.02353525045905,-98.17105932605112
t1916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-79.81601117486697,-81.65424409086502,-93.07610747723525,-88.14242273653073,-93.07610747723525,-88.14242273653073,-81.65424409086502,-79.02353525045905,-81.65424409086502,-88.07610747723525,-88.14242273653073,0.0,0.0,0.0,0.0,0.0,-98.17105932605112,-93.07610747723525,-84.02353525045905,-98.17105932605112
t1917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-79.81601117486697,-81.65424409086502,-93.07610747723525,-88.14242273653073,-93.07610747723525,-88.14242273653073,-81.65424409086502,-79.02353525045905,-81.65424409086502,-88.07610747723525,-88.14242273653073,0.0,0.0,0.0,0.0,0.0,-98.17105932605112,-93.07610747723525,-84.02353525045905,-98.17105932605112
t1918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-79.81601117486697,-81.65424409086502,-93.07610747723525,-88.14242273653073,-93.07610747723525,-88.14242273653073,-81.65424409086502,-79.02353525045905,-81.65424409086502,-88.07610747723525,-88.14242273653073,0.0,0.0,0.0,0.0,0.0,-98.17105932605112,-93.07610747723525,-84.02353525045905,-98.17105932605112
t1919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-79.81601117486697,-81.65424409086502,-81.64247938498266,-88.14242273653073,-81.64247938498266,-88.14242273653073,-81.65424409086502,-79.02353525045905,-81.65424409086502,-79.81601117486697,-88.14242273653073,0.0,0.0,0.0,0.0,0.0,-98.17105932605112,-81.64247938498266,-84.02353525045905,-98.17105932605112
t1920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-79.81601117486697,-81.65424409086502,-81.64247938498266,-88.14242273653073,-81.64247938498266,-88.14242273653073,-81.65424409086502,-79.02353525045905,-81.65424409086502,-79.81601117486697,-88.14242273653073,0.0,0.0,0.0,0.0,0.0,-98.17105932605112,-81.64247938498266,-84.02353525045905,-98.17105932605112
t1921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-79.81601117486697,-81.65424409086502,-81.64247938498266,-88.14242273653073,-81.64247938498266,-88.14242273653073,-81.65424409086502,-79.02353525045905,-81.65424409086502,-79.81601117486697,-88.14242273653073,0.0,0.0,0.0,0.0,0.0,-98.17105932605112,-81.64247938498266,-84.02353525045905,-98.17105932605112
t1922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-79.81601117486697,-81.65424409086502,-81.64247938498266,-88.14242273653073,-81.64247938498266,-88.14242273653073,-81.65424409086502,-79.02353525045905,-81.65424409086502,-79.81601117486697,-88.14242273653073,0.0,0.0,0.0,0.0,0.0,-98.17105932605112,-81.64247938498266,-76.33858340164319,-98.17105932605112
t1923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-79.81601117486697,-81.65424409086502,-81.64247938498266,-81.65424409086502,-81.64247938498266,-81.65424409086502,-81.65424409086502,-79.02353525045905,-81.65424409086502,-79.81601117486697,-81.65424409086502,0.0,0.0,0.0,0.0,0.0,-98.17105932605112,-81.64247938498266,-76.33858340164319,-98.17105932605112
t1924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-79.81601117486697,-81.65424409086502,-81.133570882893,-81.65424409086502,-81.133570882893,-81.65424409086502,-81.65424409086502,-79.02353525045905,-81.65424409086502,-79.81601117486697,-81.65424409086502,0.0,0.0,0.0,0.0,0.0,-98.17105932605112,-81.64247938498266,-76.33858340164319,-98.17105932605112
t1925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-79.81601117486697,-81.65424409086502,-81.133570882893,-81.65424409086502,-81.133570882893,-81.65424409086502,-81.65424409086502,-79.02353525045905,-81.65424409086502,-79.81601117486697,-81.65424409086502,0.0,0.0,0.0,0.0,0.0,-98.17105932605112,-81.64247938498266,-76.33858340164319,-98.17105932605112
t1926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-79.81601117486697,-81.65424409086502,-81.133570882893,-81.65424409086502,-81.133570882893,-81.65424409086502,-81.65424409086502,-79.02353525045905,-81.65424409086502,-79.81601117486697,-81.65424409086502,0.0,0.0,0.0,0.0,0.0,-98.17105932605112,-81.64247938498266,-76.33858340164319,-98.17105932605112
t1927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-79.81601117486697,-81.65424409086502,-81.133570882893,-81.65424409086502,-81.133570882893,-81.65424409086502,-81.65424409086502,-79.02353525045905,-81.65424409086502,-79.81601117486697,-81.65424409086502,0.0,0.0,0.0,0.0,0.0,-98.17105932605112,-81.64247938498266,-76.33858340164319,-98.17105932605112
t1928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-79.81601117486697,-81.65424409086502,-81.133570882893,-81.65424409086502,-81.133570882893,-81.65424409086502,-81.65424409086502,-79.02353525045905,-81.65424409086502,-79.81601117486697,-81.65424409086502,0.0,0.0,0.0,0.0,0.0,-98.17105932605112,-81.64247938498266,-76.33858340164319,-98.17105932605112
t1929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-79.02186282546258,-68.28359920711897,-72.16303929605083,-81.65424409086502,-72.16303929605083,-81.65424409086502,-68.28359920711897,-76.58353525045904,-68.28359920711897,-67.82768852995183,-81.65424409086502,0.0,0.0,0.0,0.0,0.0,-69.57610747723527,-79.02186282546258,-76.33858340164319,-72.16303929605083
t1930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-79.02186282546258,-68.28359920711897,-72.16303929605083,-68.28359920711897,-72.16303929605083,-68.28359920711897,-68.28359920711897,-76.58353525045904,-68.28359920711897,-67.82768852995183,-68.28359920711897,0.0,0.0,0.0,0.0,0.0,-67.82768852995183,-79.02186282546258,-72.16303929605083,-72.16303929605083
t1931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-79.02186282546258,-68.28359920711897,-67.82768852995183,-68.28359920711897,-67.82768852995183,-68.28359920711897,-68.28359920711897,-76.58353525045904,-68.28359920711897,-67.82768852995183,-68.28359920711897,0.0,0.0,0.0,0.0,0.0,-67.82768852995183,-79.02186282546258,-67.82768852995183,-72.16303929605083
t1932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-79.02186282546258,-68.28359920711897,-67.82768852995183,-68.28359920711897,-67.82768852995183,-68.28359920711897,-68.28359920711897,-76.58353525045904,-68.28359920711897,-67.82768852995183,-68.28359920711897,0.0,0.0,0.0,0.0,0.0,-67.17189114968855,-79.02186282546258,-67.17189114968855,-72.16303929605083
t1933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-79.02186282546258,-68.28359920711897,-67.82768852995183,-68.28359920711897,-67.82768852995183,-68.28359920711897,-68.28359920711897,-76.58353525045904,-68.28359920711897,-67.82768852995183,-68.28359920711897,0.0,0.0,0.0,0.0,0.0,-67.17189114968855,-79.02186282546258,-64.8012462659425,-72.16303929605083
t1934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-79.02186282546258,-68.28359920711897,-67.82768852995183,-68.28359920711897,-67.82768852995183,-68.28359920711897,-68.28359920711897,-76.58353525045904,-68.28359920711897,-64.62768852995181,-68.28359920711897,0.0,0.0,0.0,0.0,0.0,-67.17189114968855,-79.02186282546258,-68.28359920711897,-72.16303929605083
t1935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-79.02186282546258,-68.28359920711897,-79.02186282546258,-68.28359920711897,-79.02186282546258,-68.28359920711897,-68.28359920711897,-76.58353525045904,-68.28359920711897,-79.02186282546258,-68.28359920711897,0.0,0.0,0.0,0.0,0.0,-67.17189114968855,-79.02186282546258,-68.28359920711897,-72.16303929605083
t1936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-79.02186282546258,-68.28359920711897,-79.02186282546258,-68.28359920711897,-79.02186282546258,-68.28359920711897,-68.28359920711897,-76.58353525045904,-68.28359920711897,-79.02186282546258,-68.28359920711897,0.0,0.0,0.0,0.0,0.0,-67.17189114968855,-79.02186282546258,-68.28359920711897,-72.16303929605083
t1937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-79.02186282546258,-82.94610747723526,-90.96610747723527,-87.94610747723526,-90.96610747723527,-87.94610747723526,-82.94610747723526,-76.58353525045904,-82.94610747723526,-95.85610747723527,-87.94610747723526,0.0,0.0,0.0,0.0,0.0,-95.98062970642242,-87.94610747723526,-68.28359920711897,-95.98062970642242
t1938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-79.02186282546258,-82.94610747723526,-90.96610747723527,-87.94610747723526,-90.96610747723527,-87.94610747723526,-82.94610747723526,-76.58353525045904,-82.94610747723526,-95.85610747723527,-87.94610747723526,0.0,0.0,0.0,0.0,0.0,-100.46084146615932,-87.94610747723526,-82.00105932605112,-100.46084146615932
t1939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-79.02186282546258,-82.94610747723526,-90.96610747723527,-87.94610747723526,-90.96610747723527,-87.94610747723526,-82.94610747723526,-76.58353525045904,-82.94610747723526,-82.94610747723526,-87.94610747723526,0.0,0.0,0.0,0.0,0.0,-100.46084146615932,-87.94610747723526,-82.00105932605112,-100.46084146615932
t1940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-79.02186282546258,-82.94610747723526,-90.96610747723527,-87.94610747723526,-90.96610747723527,-87.94610747723526,-82.94610747723526,-76.58353525045904,-82.94610747723526,-82.94610747723526,-87.94610747723526,0.0,0.0,0.0,0.0,0.0,-100.46084146615932,-87.94610747723526,-82.00105932605112,-100.46084146615932
t1941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-79.02186282546258,-82.94610747723526,-96.47183450123661,-87.94610747723526,-96.47183450123661,-87.94610747723526,-82.94610747723526,-76.58353525045904,-82.94610747723526,-82.94610747723526,-87.94610747723526,0.0,0.0,0.0,0.0,0.0,-100.46084146615932,-87.94610747723526,-82.00105932605112,-100.46084146615932
