BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,VRE_Storage_Discharge,VRE_Storage_Charge
t1613,295.57293475313014,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1006.0,0.0,-0.0
t1614,259.6067347531301,16.121600634856577,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1118.0,0.0,-0.0
t1615,349.41193475313014,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1168.0,0.0,-0.0
t1616,421.2915347531302,74.82839936514341,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1071.0,0.0,-0.0
t1617,545.3401979658033,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-951.0,0.0,-0.0
t1618,680.9286611784765,0.0,-78.30416298240638,0.0,0.0,0.0,0.0,0.0,0.0,-835.0,114.2,-0.0
t1619,666.0439243911497,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-746.0,143.2,-0.0
t1620,658.5843876038231,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-688.0,136.41561239617693,-0.0
t1621,634.5133876038229,0.0,-89.11338760382297,0.0,0.0,0.0,0.0,0.0,0.0,-682.0,136.60000000000002,-0.0
t1622,700.0133243911497,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-712.0,118.98667560885039,-0.0
t1623,687.5118611784766,0.0,-15.111861178476548,0.0,0.0,0.0,0.0,0.0,0.0,-805.0,132.6,-0.0
t1624,722.4571979658034,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-914.0,130.0,-0.0
t1625,644.5081347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1081.0,128.40000000000003,-0.0
t1626,574.89373475313,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1284.0,133.15,-0.0
t1627,456.8665347531301,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1326.0,101.8,-0.0
t1628,352.20453475313013,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1285.0,150.0,-0.0
t1629,347.18753475313014,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1271.0,0.0,-0.0
t1630,316.7039347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1215.0,0.0,-0.0
t1631,338.23393475313014,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1180.0,0.0,-0.0
t1632,352.11393475313014,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1101.0,0.0,-0.0
t1633,333.19313475313015,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1040.0,0.0,-0.0
t1634,332.46653475313013,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-981.0,0.0,-0.0
t1635,314.1199347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-940.0,0.0,-0.0
t1636,308.04693475313013,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-928.0,0.0,-0.0
t1637,299.92713475313013,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-944.0,0.0,-0.0
t1638,276.89013475313016,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-991.0,0.0,-0.0
t1639,350.9460901347225,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-973.0,0.0,-0.0
t1640,377.0987533473957,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-860.0,0.0,-0.0
t1641,497.9542165600689,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-760.0,0.0,-0.0
t1642,656.9762797727421,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-686.0,85.49999999999999,-0.0
t1643,655.2415429854153,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-623.0,74.75845701458476,-0.0
t1644,589.9812061980886,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-568.0,85.0187938019114,-0.0
t1645,561.7772508164961,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-573.0,118.22274918350382,-0.0
t1646,566.0249876038229,0.0,-75.52941176470591,0.0,0.0,0.0,0.0,0.0,0.0,-631.0,118.6,-0.0
t1647,577.1033243911497,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-733.0,122.4,-0.0
t1648,557.3386611784765,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-853.0,119.7,-0.0
t1649,509.6317979658033,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1020.0,126.20000000000002,-0.0
t1650,469.3287347531301,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1198.0,126.35,-0.0
t1651,364.9543347531301,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1239.0,150.0,-0.0
t1652,268.6747347531301,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1214.0,93.3,-0.0
t1653,248.82693475313016,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1195.0,0.0,-0.0
t1654,304.49393475313013,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1143.0,0.0,-0.0
t1655,330.5105347531302,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1087.0,0.0,-0.0
t1656,331.88313475313015,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1063.0,0.0,-0.0
t1657,344.92713475313013,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1005.0,0.0,-0.0
t1658,348.53213475313015,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-948.0,0.0,-0.0
t1659,346.85193475313014,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-908.0,0.0,-0.0
t1660,348.5379347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-895.0,0.0,-0.0
t1661,343.58333475313015,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-904.0,0.0,-0.0
t1662,339.7547347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-936.0,0.0,-0.0
t1663,385.53259796580335,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-914.0,0.0,-0.0
t1664,416.40766117847653,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-801.0,0.0,-0.0
t1665,496.9203243911498,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-749.0,18.692107831080772,-0.0
t1666,631.4201876038229,0.0,-92.88262416088294,0.0,0.0,0.0,0.0,0.0,0.0,-658.0,93.30000000000001,-0.0
t1667,629.5304508164962,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-599.0,76.46954918350383,-0.0
t1668,629.1843140291694,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-574.0,51.815685970830685,-0.0
t1669,633.9694508164962,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-628.0,101.03054918350381,-0.0
t1670,628.046787603823,0.0,-89.64678760382296,0.0,0.0,0.0,0.0,0.0,0.0,-653.0,114.60000000000001,-0.0
t1671,585.0723243911498,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-781.0,121.10000000000001,-0.0
t1672,586.7356611784766,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-873.0,128.39999999999998,-0.0
t1673,523.3951979658033,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1050.0,130.3,-0.0
t1674,451.4969347531302,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1218.0,130.4,-0.0
t1675,395.42613475313016,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1240.0,148.7075,-0.0
t1676,322.3379347531301,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1227.0,78.2,-0.0
t1677,298.1611347531301,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1199.0,0.0,-0.0
t1678,301.8903347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1134.0,0.0,-0.0
t1679,310.3327347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1066.0,0.0,-0.0
t1680,303.91033475313014,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1054.0,0.0,-0.0
t1681,258.9115347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1031.0,0.0,-0.0
t1682,315.7963347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-970.0,0.0,-0.0
t1683,354.2555347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-933.0,0.0,-0.0
t1684,356.94973475313014,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-923.0,0.0,-0.0
t1685,360.68773475313014,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-960.0,0.0,-0.0
t1686,363.3257347531302,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1054.0,0.0,-0.0
t1687,405.35753475313015,76.07197684157222,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1150.0,0.0,-0.0
t1688,489.7199347531302,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1088.0,2.3,-0.0
t1689,642.5387347530863,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-987.0,54.949999999999996,-0.0
t1690,713.6871979657595,0.0,-75.52941176470594,0.0,0.0,0.0,0.0,0.0,0.0,-920.0,79.80000000000001,-0.0
t1691,700.5268611784327,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-863.0,59.4,-0.0
t1692,685.7277243911059,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-851.0,77.7,-0.0
t1693,688.5642611784326,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-878.0,64.70000000000002,-0.0
t1694,686.9959979657594,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-945.0,53.176470588235276,-0.0
t1695,681.3287347530865,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1052.0,86.27352941176471,-0.0
t1696,649.3125347531302,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1190.0,109.4,-0.0
t1697,563.4053347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1350.0,93.75,-0.0
t1698,394.0175347531301,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1422.0,10.700000000000001,-0.0
t1699,377.63973475313014,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1361.0,149.6,-0.0
t1700,389.20173475313015,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1349.0,20.400000000000006,-0.0
t1701,338.66373475313014,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1328.0,0.0,-0.0
t1702,321.78193475313014,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1257.0,0.0,-0.0
t1703,335.54393475313015,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1206.0,0.0,-0.0
t1704,316.76213475313017,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1126.0,0.0,-0.0
t1705,312.56793475313015,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1035.0,0.0,-0.0
t1706,323.40513475313014,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-972.0,0.0,-0.0
t1707,393.24813475313016,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-936.0,0.0,-0.0
t1708,396.6663347531302,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-926.0,0.0,-0.0
t1709,398.2283347531301,0.0,-18.882352941176478,0.0,0.0,0.0,0.0,0.0,0.0,-961.0,0.0,-0.0
t1710,398.39033475313016,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1051.0,0.0,-0.0
t1711,442.45853475313015,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1143.0,0.0,-0.0
t1712,509.04893475313014,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1088.0,2.75,-0.0
t1713,627.4321347531302,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-988.0,60.099999999999994,-0.0
t1714,693.1971979658034,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-889.0,97.32352941176468,-0.0
t1715,645.4360611784765,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-833.0,87.80000000000001,-0.0
t1716,598.0987243911496,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-832.0,81.49999999999999,-0.0
t1717,610.4321243911496,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-922.0,68.80000000000001,-0.0
t1718,629.0920611784765,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-998.0,71.10000000000001,-0.0
t1719,622.9581979658033,0.0,-75.52941176470591,0.0,0.0,0.0,0.0,0.0,0.0,-1071.0,84.5,-0.0
t1720,564.0381347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1193.0,101.77647058823528,-0.0
t1721,508.8801347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1335.0,82.75,-0.0
t1722,372.4251347531301,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1413.0,15.150000000000002,-0.0
t1723,348.1921347531301,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1350.0,149.6,-0.0
t1724,343.29213475313014,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1331.0,20.400000000000006,-0.0
t1725,351.29213475313014,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1304.0,0.0,-0.0
t1726,362.43133475313016,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1244.0,0.0,-0.0
t1727,361.52913475313017,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1198.0,0.0,-0.0
t1728,371.12253475313014,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1115.0,0.0,-0.0
t1729,334.74453475313015,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1038.0,0.0,-0.0
t1730,340.3199347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-974.0,0.0,-0.0
t1731,359.0977347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-931.0,0.0,-0.0
t1732,349.6267347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-907.0,0.0,-0.0
t1733,359.24553475313013,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-906.0,0.0,-0.0
t1734,342.49573475313014,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-934.0,0.0,-0.0
t1735,378.0991347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-972.0,0.0,-0.0
t1736,434.32513475313016,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-906.0,5.8999999999999995,-0.0
t1737,541.4195979658033,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-798.0,72.7264705882353,-0.0
t1738,616.4918611784765,0.0,-75.52941176470594,0.0,0.0,0.0,0.0,0.0,0.0,-740.0,101.10000000000001,-0.0
t1739,595.8439243911498,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-696.0,105.2,-0.0
t1740,603.9155876038229,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-686.0,93.0,-0.0
t1741,605.8851876038228,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-718.0,81.69999999999999,-0.0
t1742,617.6261243911498,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-824.0,82.8,-0.0
t1743,612.0918611784765,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-933.0,89.7,-0.0
t1744,579.6593979658034,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1057.0,105.02352941176468,-0.0
t1745,468.18973475313015,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1222.0,99.75,-0.0
t1746,312.83233475313017,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1296.0,41.650000000000006,-0.0
t1747,296.38793475313014,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1257.0,149.6,-0.0
t1748,313.2515347531301,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1246.0,0.0,-0.0
t1749,370.8771347531302,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1214.0,0.0,-0.0
t1750,370.83993475313014,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1164.0,0.0,-0.0
t1751,346.52213475313016,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1102.0,0.0,-0.0
t1752,337.2549347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1075.0,0.0,-0.0
t1753,350.96493475313014,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1006.0,0.0,-0.0
t1754,310.93773475313014,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-971.0,0.0,-0.0
t1755,276.8377347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-921.0,0.0,-0.0
t1756,303.2105347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-889.0,0.0,-0.0
t1757,310.80213475313013,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-877.0,0.0,-0.0
t1758,270.64033475313016,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-888.0,0.0,-0.0
t1759,274.18573475313013,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-910.0,0.0,-0.0
t1760,311.8307347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-845.0,5.476470588235302,-0.0
t1761,445.9025979658033,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-735.0,62.89999999999999,-0.0
t1762,551.4792611784766,0.0,-75.52941176470594,0.0,0.0,0.0,0.0,0.0,0.0,-700.0,96.19999999999999,-0.0
t1763,567.0005243911497,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-608.0,101.90000000000002,-0.0
t1764,531.991587603823,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-621.0,90.0,-0.0
t1765,554.336187603823,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-676.0,81.39999999999999,-0.0
t1766,577.6803243911497,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-710.0,81.0,-0.0
t1767,546.8216611784766,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-839.0,91.42352941176469,-0.0
t1768,551.4389979658033,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-952.0,104.8,-0.0
t1769,482.6723347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1117.0,67.75,-0.0
t1770,341.04173475313013,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1228.0,36.5,-0.0
t1771,310.7865347531301,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1248.0,148.98499999999999,-0.0
t1772,317.33713475313016,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1228.0,0.0,-0.0
t1773,297.7231347531301,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1189.0,0.0,-0.0
t1774,257.57513475313016,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1142.0,0.0,-0.0
t1775,278.28673475313013,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1067.0,0.0,-0.0
t1776,323.73553475313014,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1013.0,0.0,-0.0
t1777,323.0877347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1008.0,0.0,-0.0
t1778,298.69693475313017,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-953.0,0.0,-0.0
t1779,306.1905347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-913.0,0.0,-0.0
t1780,342.22533475313014,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-904.0,0.0,-0.0
t1781,345.8905347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-935.0,0.0,-0.0
t1782,356.27733475313016,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1022.0,0.0,-0.0
t1783,382.04633475313017,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1123.0,0.0,-0.0
t1784,461.15573475313016,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1144.0,2.5,-0.0
t1785,579.5439347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1097.0,39.623529411764714,-0.0
t1786,632.8971979658033,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-1003.0,122.0,-0.0
t1787,592.8640611784765,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-899.0,117.49999999999999,-0.0
t1788,599.4480611784766,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-860.0,102.69999999999999,-0.0
t1789,557.1655979658033,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-889.0,90.69999999999999,-0.0
t1790,555.5349347531301,0.0,-75.52941176470591,0.0,0.0,0.0,0.0,0.0,0.0,-928.0,93.60000000000002,-0.0
t1791,553.7541347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-992.0,103.39999999999998,-0.0
t1792,565.1521347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1120.0,125.1,-0.0
t1793,488.8359347531301,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1237.0,114.35000000000001,-0.0
t1794,321.9501347531301,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1367.0,150.0,-0.0
t1795,281.3393347531301,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1380.0,45.15,-0.0
t1796,296.59213475313015,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1343.0,0.0,-0.0
t1797,292.0921347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1285.0,0.0,-0.0
t1798,290.8921347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1235.0,0.0,-0.0
t1799,298.0783347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1149.0,0.0,-0.0
t1800,306.50793475313014,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1115.0,0.0,-0.0
t1801,311.31133475313015,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1054.0,0.0,-0.0
t1802,322.71173475313014,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-992.0,0.0,-0.0
t1803,334.60553475313014,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-948.0,0.0,-0.0
t1804,266.08373475313016,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-932.0,0.0,-0.0
t1805,241.55673475313012,0.0,-18.882352941176478,0.0,0.0,0.0,0.0,0.0,0.0,-962.0,0.0,-0.0
t1806,241.3237347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1048.0,0.0,-0.0
t1807,328.08653475313014,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1144.0,0.0,-0.0
t1808,410.97233475313016,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1144.0,3.5999999999999996,-0.0
t1809,496.50199796580335,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1036.0,78.55,-0.0
t1810,590.4366611784765,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-942.0,101.44999999999999,-0.0
t1811,605.8245243911497,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-873.0,101.89999999999999,-0.0
t1812,595.5841876038228,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-842.0,83.4264705882353,-0.0
t1813,585.2685876038229,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-954.0,68.99999999999999,-0.0
t1814,577.2631243911497,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-969.0,54.199999999999996,-0.0
t1815,548.3856611784765,0.0,-75.52941176470591,0.0,0.0,0.0,0.0,0.0,0.0,-1026.0,94.55,-0.0
t1816,503.07179796580334,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1098.0,95.47352941176473,-0.0
t1817,433.71533475313015,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1229.0,76.8,-0.0
t1818,270.0737347531301,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1366.0,37.800000000000004,-0.0
t1819,253.29213475313014,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1376.0,149.6,-0.0
t1820,274.1921347531301,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1338.0,0.0,-0.0
t1821,312.1691347531301,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1283.0,0.0,-0.0
t1822,312.4731347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1236.0,0.0,-0.0
t1823,316.79213475313014,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1153.0,0.0,-0.0
t1824,326.2435347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1119.0,0.0,-0.0
t1825,333.44613475313014,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1059.0,0.0,-0.0
t1826,338.30393475313014,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-997.0,0.0,-0.0
t1827,334.7417347531301,0.0,-18.882352941176478,0.0,0.0,0.0,0.0,0.0,0.0,-953.0,0.0,-0.0
t1828,342.42953475313016,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-936.0,0.0,-0.0
t1829,343.7179347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-965.0,0.0,-0.0
t1830,309.05593475313015,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1051.0,0.0,-0.0
t1831,323.8481347531301,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1147.0,0.0,-0.0
t1832,366.9443347531302,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1151.0,3.7,-0.0
t1833,485.2173347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1091.0,63.8,-0.0
t1834,567.6317979658033,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1007.0,102.42352941176473,-0.0
t1835,508.3240611784765,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-886.0,85.30000000000001,-0.0
t1836,492.0175243911497,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-816.0,53.19999999999999,-0.0
t1837,513.2073243911498,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-824.0,70.49999999999999,-0.0
t1838,522.1542611784764,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-872.0,82.99999999999999,-0.0
t1839,432.53139796580325,0.0,-75.52941176470591,0.0,0.0,0.0,0.0,0.0,0.0,-949.0,90.62647058823529,-0.0
