Resource,Market_Active_1,Market_Buy_1,Market_Sell_1,Total
t1538,1.0,701.5846652468699,0.0,702.5846652468699
t1539,1.0,622.8514652468699,0.0,623.8514652468699
t1540,1.0,724.3401713997131,0.0,725.3401713997131
t1541,1.0,813.2356652468698,0.0,814.2356652468698
t1542,1.0,751.9241850169532,0.0,752.9241850169532
t1543,1.0,804.6488652468698,0.0,805.6488652468698
t1544,1.0,592.7860652468701,0.0,593.7860652468701
t1545,1.0,540.72126524687,0.0,541.72126524687
t1546,1.0,350.03766524686995,0.0,351.03766524686995
t1547,1.0,219.81626524686982,0.0,220.81626524686982
t1548,1.0,298.3832652468698,0.0,299.3832652468698
t1549,1.0,323.66726524687004,0.0,324.66726524687004
t1550,1.0,381.84347701157566,0.0,382.84347701157566
t1551,1.0,383.4294652468698,0.0,384.4294652468698
t1552,1.0,467.68906524686975,0.0,468.68906524686975
t1553,1.0,616.7856652468699,0.0,617.7856652468699
t1554,1.0,721.9996652468701,0.0,722.9996652468701
t1555,1.0,798.2260652468703,0.0,799.2260652468703
t1556,1.0,917.37086524687,0.0,918.37086524687
t1557,1.0,957.3566652468699,0.0,958.3566652468699
t1558,1.0,1005.02626524687,0.0,1006.02626524687
t1559,1.0,944.7176652468697,0.0,945.7176652468697
t1560,1.0,853.0310652468698,0.0,854.0310652468698
t1561,1.0,777.6508652468699,0.0,778.6508652468699
t1562,1.0,703.8070652468698,0.0,704.8070652468698
t1563,1.0,757.3632652468699,0.0,758.3632652468699
t1564,1.0,672.7632652468699,0.0,673.7632652468699
t1565,1.0,716.3194652468699,0.0,717.3194652468699
t1566,1.0,772.2318652468698,0.0,773.2318652468698
t1567,1.0,688.9674652468698,0.0,689.9674652468698
t1568,1.0,727.1508652468698,0.0,728.1508652468698
t1569,1.0,482.51366524686983,0.0,483.51366524686983
t1570,1.0,184.39886524686978,0.0,185.39886524686978
t1571,1.0,59.67026524686986,0.0,60.67026524686986
t1572,1.0,60.170465246869824,0.0,61.170465246869824
t1573,1.0,120.10866524686975,0.0,121.10866524686975
t1574,1.0,165.85147701157575,0.0,166.85147701157575
t1575,1.0,188.62386524686985,0.0,189.62386524686985
t1576,1.0,283.2490652468699,0.0,284.2490652468699
t1577,1.0,444.29966524687,0.0,445.29966524687
t1578,1.0,587.6434652468699,0.0,588.6434652468699
t1579,1.0,710.24546524687,0.0,711.24546524687
t1580,1.0,896.0014652468698,0.0,897.0014652468698
t1581,1.0,908.9078652468697,0.0,909.9078652468697
t1582,1.0,919.40786524687,0.0,920.40786524687
t1583,1.0,863.60786524687,0.0,864.60786524687
t1584,1.0,826.2078652468698,0.0,827.2078652468698
t1585,1.0,790.2078652468699,0.0,791.2078652468699
t1586,1.0,718.38306524687,0.0,719.38306524687
t1587,1.0,778.5078652468699,0.0,779.5078652468699
t1588,1.0,750.18366524687,0.0,751.18366524687
t1589,1.0,644.2006652468699,0.0,645.2006652468699
t1590,1.0,766.6844652468699,0.0,767.6844652468699
t1591,1.0,703.8222652468698,0.0,704.8222652468698
t1592,1.0,533.6352652468698,0.0,534.6352652468698
t1593,1.0,485.9818020341967,0.0,486.9818020341967
t1594,1.0,202.49853882152343,0.0,203.49853882152343
t1595,1.0,111.64867560885028,0.0,112.64867560885028
t1596,1.0,48.44101239617713,0.0,49.44101239617713
t1597,1.0,62.474549183503875,0.0,63.474549183503875
t1598,1.0,25.60162416088282,0.0,26.60162416088282
t1599,1.0,10.578875608850367,0.0,11.578875608850367
t1600,1.0,109.96893882152342,0.0,110.96893882152342
t1601,1.0,376.62740203419673,0.0,377.62740203419673
t1602,1.0,729.0643358351056,0.0,730.0643358351056
t1603,1.0,700.5255376490065,0.0,701.5255376490065
t1604,1.0,829.81386524687,0.0,830.81386524687
t1605,1.0,841.7736652468698,0.0,842.7736652468698
t1606,1.0,825.3248652468699,0.0,826.3248652468699
t1607,1.0,918.9396652468696,0.0,919.9396652468696
t1608,1.0,842.1198652468697,0.0,843.1198652468697
t1609,1.0,777.2256652468698,0.0,778.2256652468698
t1610,1.0,730.7596652468699,0.0,731.7596652468699
t1611,1.0,713.1952652468698,0.0,714.1952652468698
t1612,1.0,764.7170652468699,0.0,765.7170652468699
t1613,1.0,710.4270652468699,0.0,711.4270652468699
t1614,1.0,842.2716646120134,0.0,843.2716646120134
t1615,1.0,818.58806524687,0.0,819.58806524687
t1616,1.0,574.8800658817265,0.0,575.8800658817265
t1617,1.0,405.6598020341967,0.0,406.6598020341967
t1618,1.0,118.17550180392979,0.0,119.17550180392979
t1619,1.0,43.75607560885034,0.0,44.75607560885034
t1620,1.0,0.0,0.0,1.0
t1621,1.0,0.0,0.0,1.0
t1622,1.0,0.0,0.0,1.0
t1623,1.0,0.0,0.0,1.0
t1624,1.0,61.5428020341966,0.0,62.5428020341966
t1625,1.0,308.09186524686965,0.0,309.09186524686965
t1626,1.0,468.9562652468697,0.0,469.9562652468697
t1627,1.0,660.3334652468698,0.0,661.3334652468698
t1628,1.0,675.7954652468698,0.0,676.7954652468698
t1629,1.0,816.8124652468697,0.0,817.8124652468697
t1630,1.0,898.2960652468701,0.0,899.2960652468701
t1631,1.0,841.7660652468699,0.0,842.7660652468699
t1632,1.0,748.8860652468697,0.0,749.8860652468697
t1633,1.0,706.80686524687,0.0,707.80686524687
t1634,1.0,648.5334652468698,0.0,649.5334652468698
t1635,1.0,625.8800652468697,0.0,626.8800652468697
t1636,1.0,619.9530652468698,0.0,620.9530652468698
t1637,1.0,644.0728652468698,0.0,645.0728652468698
t1638,1.0,714.10986524687,0.0,715.10986524687
t1639,1.0,622.0539098652774,0.0,623.0539098652774
t1640,1.0,482.90124665260424,0.0,483.90124665260424
t1641,1.0,262.04578343993114,0.0,263.04578343993114
t1642,1.0,50.5237202272578,0.0,51.5237202272578
t1643,1.0,0.0,0.0,1.0
t1644,1.0,0.0,0.0,1.0
t1645,1.0,0.0,0.0,1.0
t1646,1.0,21.90442416088304,0.0,22.90442416088304
t1647,1.0,33.49667560885021,0.0,34.49667560885021
t1648,1.0,175.96133882152344,0.0,176.96133882152344
t1649,1.0,384.1682020341965,0.0,385.1682020341965
t1650,1.0,495.3212652468699,0.0,496.3212652468699
t1651,1.0,617.0456652468697,0.0,618.0456652468697
t1652,1.0,745.0252652468699,0.0,746.0252652468699
t1653,1.0,839.17306524687,0.0,840.17306524687
t1654,1.0,838.5060652468701,0.0,839.5060652468701
t1655,1.0,756.4894652468698,0.0,757.4894652468698
t1656,1.0,731.1168652468698,0.0,732.1168652468698
t1657,1.0,660.0728652468699,0.0,661.0728652468699
t1658,1.0,599.4678652468699,0.0,600.4678652468699
t1659,1.0,561.1480652468699,0.0,562.1480652468699
t1660,1.0,546.4620652468699,0.0,547.4620652468699
t1661,1.0,560.4166652468698,0.0,561.4166652468698
t1662,1.0,596.2452652468698,0.0,597.2452652468698
t1663,1.0,528.4674020341968,0.0,529.4674020341968
t1664,1.0,384.59233882152336,0.0,385.59233882152336
t1665,1.0,233.38756777776948,0.0,234.38756777776948
t1666,1.0,26.162436557059976,0.0,27.162436557059976
t1667,1.0,0.0,0.0,1.0
t1668,1.0,0.0,0.0,1.0
t1669,1.0,0.0,0.0,1.0
t1670,1.0,0.0,0.0,1.0
t1671,1.0,74.82767560885031,0.0,75.82767560885031
t1672,1.0,157.86433882152346,0.0,158.86433882152346
t1673,1.0,396.30480203419677,0.0,397.30480203419677
t1674,1.0,529.1030652468698,0.0,530.1030652468698
t1675,1.0,588.8663652468699,0.0,589.8663652468699
t1676,1.0,719.4620652468699,0.0,720.4620652468699
t1677,1.0,793.83886524687,0.0,794.83886524687
t1678,1.0,832.10966524687,0.0,833.10966524687
t1679,1.0,755.6672652468701,0.0,756.6672652468701
t1680,1.0,750.0896652468697,0.0,751.0896652468697
t1681,1.0,772.0884652468699,0.0,773.0884652468699
t1682,1.0,654.2036652468698,0.0,655.2036652468698
t1683,1.0,578.7444652468698,0.0,579.7444652468698
t1684,1.0,673.0502652468698,0.0,674.0502652468698
t1685,1.0,599.31226524687,0.0,600.31226524687
t1686,1.0,690.6742652468699,0.0,691.6742652468699
t1687,1.0,668.5704884052973,0.0,669.5704884052973
t1688,1.0,488.98006524686986,0.0,489.98006524686986
t1689,1.0,289.5112652469138,0.0,290.5112652469138
t1690,1.0,202.04221379894645,0.0,203.04221379894645
t1691,1.0,210.07313882156737,0.0,211.07313882156737
t1692,1.0,194.5722756088942,0.0,195.5722756088942
t1693,1.0,231.73573882156737,0.0,232.73573882156737
t1694,1.0,311.8275314460053,0.0,312.8275314460053
t1695,1.0,284.39773583514875,0.0,285.39773583514875
t1696,1.0,431.28746524686983,0.0,432.28746524686983
t1697,1.0,692.8446652468697,0.0,693.8446652468697
t1698,1.0,910.2824652468701,0.0,911.2824652468701
t1699,1.0,726.76026524687,0.0,727.76026524687
t1700,1.0,832.3982652468698,0.0,833.3982652468698
t1701,1.0,882.33626524687,0.0,883.33626524687
t1702,1.0,935.2180652468701,0.0,936.2180652468701
t1703,1.0,870.4560652468697,0.0,871.4560652468697
t1704,1.0,809.2378652468698,0.0,810.2378652468698
t1705,1.0,722.4320652468698,0.0,723.4320652468698
t1706,1.0,648.5948652468699,0.0,649.5948652468699
t1707,1.0,649.7518652468698,0.0,650.7518652468698
t1708,1.0,529.3336652468698,0.0,530.3336652468698
t1709,1.0,581.6540181880464,0.0,582.6540181880464
t1710,1.0,652.6096652468698,0.0,653.6096652468698
t1711,1.0,700.5414652468698,0.0,701.5414652468698
t1712,1.0,469.2010652468697,0.0,470.2010652468697
t1713,1.0,300.4678652468701,0.0,301.4678652468701
t1714,1.0,98.47927262243189,0.0,99.47927262243189
t1715,1.0,206.76393882152342,0.0,207.76393882152342
t1716,1.0,259.40127560885014,0.0,260.40127560885014
t1717,1.0,349.7678756088502,0.0,350.7678756088502
t1718,1.0,404.80793882152335,0.0,405.80793882152335
t1719,1.0,439.0712137989026,0.0,440.0712137989026
t1720,1.0,527.1853946586349,0.0,528.1853946586349
t1721,1.0,743.36986524687,0.0,744.36986524687
t1722,1.0,918.4248652468698,0.0,919.4248652468698
t1723,1.0,745.2078652468699,0.0,746.2078652468699
t1724,1.0,860.3078652468697,0.0,861.3078652468697
t1725,1.0,845.7078652468699,0.0,846.7078652468699
t1726,1.0,881.5686652468698,0.0,882.5686652468698
t1727,1.0,836.4708652468701,0.0,837.4708652468701
t1728,1.0,743.8774652468697,0.0,744.8774652468697
t1729,1.0,703.25546524687,0.0,704.25546524687
t1730,1.0,633.6800652468698,0.0,634.6800652468698
t1731,1.0,571.9022652468698,0.0,572.9022652468698
t1732,1.0,557.3732652468699,0.0,558.3732652468699
t1733,1.0,546.7544652468698,0.0,547.7544652468698
t1734,1.0,591.5042652468699,0.0,592.5042652468699
t1735,1.0,593.9008652468699,0.0,594.9008652468699
t1736,1.0,465.77486524687004,0.0,466.77486524687004
t1737,1.0,183.85393144596134,0.0,184.85393144596134
t1738,1.0,97.9375505862294,0.0,98.9375505862294
t1739,1.0,101.95607560885014,0.0,102.95607560885014
t1740,1.0,96.08441239617703,0.0,97.08441239617703
t1741,1.0,137.41481239617713,0.0,138.41481239617713
t1742,1.0,230.57387560885036,0.0,231.57387560885036
t1743,1.0,231.20813882152345,0.0,232.20813882152345
t1744,1.0,372.31707262243185,0.0,373.31707262243185
t1745,1.0,654.0602652468699,0.0,655.0602652468699
t1746,1.0,834.5176652468699,0.0,835.5176652468699
t1747,1.0,704.01206524687,0.0,705.01206524687
t1748,1.0,825.7484652468698,0.0,826.7484652468698
t1749,1.0,736.1228652468701,0.0,737.1228652468701
t1750,1.0,793.1600652468699,0.0,794.1600652468699
t1751,1.0,755.4778652468699,0.0,756.4778652468699
t1752,1.0,737.74506524687,0.0,738.74506524687
t1753,1.0,655.0350652468699,0.0,656.0350652468699
t1754,1.0,660.0622652468699,0.0,661.0622652468699
t1755,1.0,644.16226524687,0.0,645.16226524687
t1756,1.0,585.7894652468698,0.0,586.7894652468698
t1757,1.0,566.1978652468699,0.0,567.1978652468699
t1758,1.0,617.35966524687,0.0,618.35966524687
t1759,1.0,635.8142652468698,0.0,636.8142652468698
t1760,1.0,527.6927946586344,0.0,528.6927946586344
t1761,1.0,226.19740203419673,0.0,227.19740203419673
t1762,1.0,127.85015058622935,0.0,128.85015058622935
t1763,1.0,46.09947560885031,0.0,47.09947560885031
t1764,1.0,106.00841239617706,0.0,107.00841239617706
t1765,1.0,147.26381239617706,0.0,148.26381239617706
t1766,1.0,158.31967560885016,0.0,159.31967560885016
t1767,1.0,200.75480940975882,0.0,201.75480940975882
t1768,1.0,295.7610020341966,0.0,296.7610020341966
t1769,1.0,566.5776652468699,0.0,567.5776652468699
t1770,1.0,743.4582652468698,0.0,744.4582652468698
t1771,1.0,681.22846524687,0.0,682.22846524687
t1772,1.0,803.6628652468697,0.0,804.6628652468697
t1773,1.0,784.2768652468699,0.0,785.2768652468699
t1774,1.0,884.4248652468698,0.0,885.4248652468698
t1775,1.0,788.7132652468699,0.0,789.7132652468699
t1776,1.0,689.2644652468699,0.0,690.2644652468699
t1777,1.0,684.91226524687,0.0,685.91226524687
t1778,1.0,654.30306524687,0.0,655.30306524687
t1779,1.0,606.8094652468699,0.0,607.8094652468699
t1780,1.0,561.77466524687,0.0,562.77466524687
t1781,1.0,589.1094652468698,0.0,590.1094652468698
t1782,1.0,665.7226652468698,0.0,666.7226652468698
t1783,1.0,740.9536652468698,0.0,741.9536652468698
t1784,1.0,680.3442652468699,0.0,681.3442652468699
t1785,1.0,477.83253583510515,0.0,478.83253583510515
t1786,1.0,355.10280203419666,0.0,356.10280203419666
t1787,1.0,295.6359388215234,0.0,296.6359388215234
t1788,1.0,264.85193882152345,0.0,265.85193882152345
t1789,1.0,348.1344020341968,0.0,349.1344020341968
t1790,1.0,354.3944770115758,0.0,355.3944770115758
t1791,1.0,334.8458652468699,0.0,335.8458652468699
t1792,1.0,429.74786524687,0.0,430.74786524687
t1793,1.0,526.8140652468701,0.0,527.8140652468701
t1794,1.0,788.04986524687,0.0,789.04986524687
t1795,1.0,946.5106652468701,0.0,947.5106652468701
t1796,1.0,939.4078652468698,0.0,940.4078652468698
t1797,1.0,992.90786524687,0.0,993.90786524687
t1798,1.0,944.1078652468698,0.0,945.1078652468698
t1799,1.0,850.9216652468699,0.0,851.9216652468699
t1800,1.0,808.4920652468701,0.0,809.4920652468701
t1801,1.0,742.68866524687,0.0,743.68866524687
t1802,1.0,669.2882652468697,0.0,670.2882652468697
t1803,1.0,613.3944652468699,0.0,614.3944652468699
t1804,1.0,772.9162652468698,0.0,773.9162652468698
t1805,1.0,739.3256181880463,0.0,740.3256181880463
t1806,1.0,806.6762652468699,0.0,807.6762652468699
t1807,1.0,708.9134652468697,0.0,709.9134652468697
t1808,1.0,729.4276652468699,0.0,730.4276652468699
t1809,1.0,460.9480020341965,0.0,461.9480020341965
t1810,1.0,250.11333882152343,0.0,251.11333882152343
t1811,1.0,272.27547560885023,0.0,273.27547560885023
t1812,1.0,269.98934180794174,0.0,270.98934180794174
t1813,1.0,406.73141239617706,0.0,407.73141239617706
t1814,1.0,444.5368756088503,0.0,445.5368756088503
t1815,1.0,458.5937505862293,0.0,459.5937505862293
t1816,1.0,499.4546726224319,0.0,500.4546726224319
t1817,1.0,718.48466524687,0.0,719.48466524687
t1818,1.0,951.1262652468702,0.0,952.1262652468702
t1819,1.0,866.10786524687,0.0,867.10786524687
t1820,1.0,956.8078652468697,0.0,957.8078652468697
t1821,1.0,863.83086524687,0.0,864.83086524687
t1822,1.0,923.5268652468701,0.0,924.5268652468701
t1823,1.0,836.2078652468699,0.0,837.2078652468699
t1824,1.0,792.7564652468699,0.0,793.7564652468699
t1825,1.0,725.5538652468699,0.0,726.5538652468699
t1826,1.0,658.6960652468699,0.0,659.6960652468699
t1827,1.0,637.1406181880463,0.0,638.1406181880463
t1828,1.0,700.57046524687,0.0,701.57046524687
t1829,1.0,621.2820652468699,0.0,622.2820652468699
t1830,1.0,741.9440652468697,0.0,742.9440652468697
t1831,1.0,716.1518652468699,0.0,717.1518652468699
t1832,1.0,780.35566524687,0.0,781.35566524687
t1833,1.0,541.9826652468698,0.0,542.9826652468698
t1834,1.0,336.944672622432,0.0,337.944672622432
t1835,1.0,399.37593882152345,0.0,400.37593882152345
t1836,1.0,377.78247560885006,0.0,378.78247560885006
t1837,1.0,347.2926756088501,0.0,348.2926756088501
t1838,1.0,373.8457388215235,0.0,374.8457388215235
t1839,1.0,501.37154321066714,0.0,502.37154321066714
t1840,1.0,539.7368652468698,0.0,540.7368652468698
t1841,1.0,780.3772652468697,0.0,781.3772652468697
t1842,1.0,799.4098652468699,0.0,800.4098652468699
t1843,1.0,938.1078652468698,0.0,939.1078652468698
t1844,1.0,941.0498652468697,0.0,942.0498652468697
t1845,1.0,965.804842088442,0.0,966.804842088442
t1846,1.0,939.24486524687,0.0,940.24486524687
t1847,1.0,860.5324652468698,0.0,861.5324652468698
t1848,1.0,848.97386524687,0.0,849.97386524687
t1849,1.0,726.6088652468699,0.0,727.6088652468699
t1850,1.0,673.1592652468698,0.0,674.1592652468698
t1851,1.0,731.6658652468698,0.0,732.6658652468698
t1852,1.0,635.61626524687,0.0,636.61626524687
t1853,1.0,602.8490181880462,0.0,603.8490181880462
t1854,1.0,601.9170652468699,0.0,602.9170652468699
t1855,1.0,567.6174652468699,0.0,568.6174652468699
t1856,1.0,653.9120652468698,0.0,654.9120652468698
t1857,1.0,445.0348652468698,0.0,446.0348652468698
t1858,1.0,190.35013144596138,0.0,191.35013144596138
t1859,1.0,173.44553882152337,0.0,174.44553882152337
t1860,1.0,74.16967560885031,0.0,75.16967560885031
t1861,1.0,104.46687560885017,0.0,105.46687560885017
t1862,1.0,208.76873882152347,0.0,209.76873882152347
t1863,1.0,226.08288438713782,0.0,227.08288438713782
t1864,1.0,335.63606524687003,0.0,336.63606524687003
t1865,1.0,624.6756652468697,0.0,625.6756652468697
t1866,1.0,634.8940652468698,0.0,635.8940652468698
t1867,1.0,797.7438652468697,0.0,798.7438652468697
t1868,1.0,799.3748652468701,0.0,800.3748652468701
t1869,1.0,783.6558652468699,0.0,784.6558652468699
t1870,1.0,871.2368652468699,0.0,872.2368652468699
t1871,1.0,817.2178652468697,0.0,818.2178652468697
t1872,1.0,733.3426652468698,0.0,734.3426652468698
t1873,1.0,716.5236652468698,0.0,717.5236652468698
t1874,1.0,680.2870181880464,0.0,681.2870181880464
t1875,1.0,598.2856652468699,0.0,599.2856652468699
t1876,1.0,624.3666652468698,0.0,625.3666652468698
t1877,1.0,539.84766524687,0.0,540.84766524687
t1878,1.0,525.8286652468698,0.0,526.8286652468698
t1879,1.0,433.09526524686993,0.0,434.09526524686993
t1880,1.0,535.7572652468699,0.0,536.7572652468699
t1881,1.0,398.96366524687,0.0,399.96366524687
t1882,1.0,224.04914759981102,0.0,225.04914759981102
t1883,1.0,170.76966524686986,0.0,171.76966524686986
t1884,1.0,79.13866524686983,0.0,80.13866524686983
t1885,1.0,78.23006524686993,0.0,79.23006524686993
t1886,1.0,76.67266524686988,0.0,77.67266524686988
t1887,1.0,20.0211946586345,0.0,21.0211946586345
t1888,1.0,226.37686524686984,0.0,227.37686524686984
t1889,1.0,604.1162652468698,0.0,605.1162652468698
t1890,1.0,651.4198652468699,0.0,652.4198652468699
t1891,1.0,820.8816652468699,0.0,821.8816652468699
t1892,1.0,840.91306524687,0.0,841.91306524687
t1893,1.0,788.9272652468698,0.0,789.9272652468698
t1894,1.0,825.23126524687,0.0,826.23126524687
t1895,1.0,724.3560652468699,0.0,725.3560652468699
t1896,1.0,652.3808652468699,0.0,653.3808652468699
t1897,1.0,638.6056652468699,0.0,639.6056652468699
t1898,1.0,588.6304652468698,0.0,589.6304652468698
t1899,1.0,685.6552652468699,0.0,686.6552652468699
t1900,1.0,660.2362652468698,0.0,661.2362652468698
t1901,1.0,549.5610652468698,0.0,550.5610652468698
t1902,1.0,641.7858652468699,0.0,642.7858652468699
t1903,1.0,644.8106652468698,0.0,645.8106652468698
t1904,1.0,673.0234652468698,0.0,674.0234652468698
t1905,1.0,600.2244652468697,0.0,601.2244652468697
t1906,1.0,318.4070770115756,0.0,319.4070770115756
t1907,1.0,227.8287358351052,0.0,228.8287358351052
t1908,1.0,187.72366524686987,0.0,188.72366524686987
t1909,1.0,206.2046652468698,0.0,207.2046652468698
t1910,1.0,250.18666524686967,0.0,251.18666524686967
t1911,1.0,113.44039465863443,0.0,114.44039465863443
t1912,1.0,334.0010652468698,0.0,335.0010652468698
t1913,1.0,666.1268652468698,0.0,667.1268652468698
t1914,1.0,756.0050652468699,0.0,757.0050652468699
t1915,1.0,922.0938652468699,0.0,923.0938652468699
t1916,1.0,917.98766524687,0.0,918.98766524687
t1917,1.0,893.7586652468699,0.0,894.7586652468699
t1918,1.0,976.2082652468698,0.0,977.2082652468698
t1919,1.0,875.50826524687,0.0,876.50826524687
t1920,1.0,831.0016652468697,0.0,832.0016652468697
t1921,1.0,763.8678652468698,0.0,764.8678652468698
t1922,1.0,763.2734652468698,0.0,764.2734652468698
t1923,1.0,852.9108652468699,0.0,853.9108652468699
t1924,1.0,763.4029711292228,0.0,764.4029711292228
t1925,1.0,844.9458652468701,0.0,845.9458652468701
t1926,1.0,816.59046524687,0.0,817.59046524687
t1927,1.0,823.44666524687,0.0,824.44666524687
t1928,1.0,785.7578652468698,0.0,786.7578652468698
t1929,1.0,746.0216652468696,0.0,747.0216652468696
t1930,1.0,426.1839946586345,0.0,427.1839946586345
t1931,1.0,337.64046524686984,0.0,338.64046524686984
t1932,1.0,356.3575358351051,0.0,357.3575358351051
t1933,1.0,367.12906524686986,0.0,368.12906524686986
t1934,1.0,418.3026652468698,0.0,419.3026652468698
t1935,1.0,405.1964770115757,0.0,406.1964770115757
t1936,1.0,522.9632652468699,0.0,523.9632652468699
t1937,1.0,829.9162652468698,0.0,830.9162652468698
t1938,1.0,811.63666524687,0.0,812.63666524687
t1939,1.0,986.4578652468699,0.0,987.4578652468699
t1940,1.0,978.5582652468698,0.0,979.5582652468698
t1941,1.0,937.7342652468699,0.0,938.7342652468699
t1942,1.0,1046.55646524687,0.0,1047.55646524687
t1943,1.0,972.3366652468701,0.0,973.3366652468701
t1944,1.0,918.1094652468701,0.0,919.1094652468701
t1945,1.0,818.7078652468698,0.0,819.7078652468698
t1946,1.0,719.7860652468698,0.0,720.7860652468698
t1947,1.0,653.2270652468699,0.0,654.2270652468699
t1948,1.0,741.8792652468699,0.0,742.8792652468699
t1949,1.0,707.5278652468697,0.0,708.5278652468697
t1950,1.0,675.90966524687,0.0,676.90966524687
t1951,1.0,682.4530652468698,0.0,683.4530652468698
t1952,1.0,692.1794652468698,0.0,693.1794652468698
t1953,1.0,671.05766524687,0.0,672.05766524687
t1954,1.0,578.5388652468698,0.0,579.5388652468698
t1955,1.0,383.9242770115757,0.0,384.9242770115757
t1956,1.0,434.3476652468699,0.0,435.3476652468699
t1957,1.0,395.62146524686995,0.0,396.62146524686995
t1958,1.0,373.38846524686977,0.0,374.38846524686977
t1959,1.0,296.8460652468699,0.0,297.8460652468699
t1960,1.0,499.8740652468695,0.0,500.8740652468695
t1961,1.0,843.7654652468697,0.0,844.7654652468697
t1962,1.0,878.3628652468699,0.0,879.3628652468699
t1963,1.0,1039.5578652468698,0.0,1040.5578652468698
t1964,1.0,1045.60786524687,0.0,1046.60786524687
t1965,1.0,1024.70786524687,0.0,1025.70786524687
t1966,1.0,1101.40786524687,0.0,1102.40786524687
t1967,1.0,1020.1078652468698,0.0,1021.1078652468698
t1968,1.0,954.10786524687,0.0,955.10786524687
t1969,1.0,851.3078652468698,0.0,852.3078652468698
t1970,1.0,848.8519119917947,0.0,849.8519119917947
t1971,1.0,799.3285243842977,0.0,800.3285243842977
t1972,1.0,802.40786524687,0.0,803.40786524687
t1973,1.0,705.40786524687,0.0,706.40786524687
t1974,1.0,810.3078652468699,0.0,811.3078652468699
t1975,1.0,799.4578652468699,0.0,800.4578652468699
t1976,1.0,797.4958652468697,0.0,798.4958652468697
t1977,1.0,820.33166524687,0.0,821.33166524687
t1978,1.0,516.8345946586345,0.0,517.8345946586345
t1979,1.0,523.010347599811,0.0,524.010347599811
t1980,1.0,477.16446524686984,0.0,478.16446524686984
t1981,1.0,472.0884652468698,0.0,473.0884652468698
t1982,1.0,508.9750652468698,0.0,509.9750652468698
t1983,1.0,571.03266524687,0.0,572.03266524687
t1984,1.0,509.8004652468698,0.0,510.8004652468698
t1985,1.0,745.98026524687,0.0,746.98026524687
t1986,1.0,831.19096524687,0.0,832.19096524687
t1987,1.0,990.40786524687,0.0,991.40786524687
t1988,1.0,1000.30786524687,0.0,1001.30786524687
t1989,1.0,1059.430257779263,0.0,1060.430257779263
t1990,1.0,983.2854727144771,0.0,984.2854727144771
t1991,1.0,1000.6078652468697,0.0,1001.6078652468697
t1992,1.0,968.0078652468699,0.0,969.0078652468699
t1993,1.0,891.2078652468699,0.0,892.2078652468699
t1994,1.0,821.7019828939287,0.0,822.7019828939287
t1995,1.0,802.8078652468699,0.0,803.8078652468699
t1996,1.0,757.2078652468699,0.0,758.2078652468699
t1997,1.0,741.6078652468698,0.0,742.6078652468698
t1998,1.0,707.2078652468699,0.0,708.2078652468699
t1999,1.0,736.5078652468698,0.0,737.5078652468698
t2000,1.0,816.15786524687,0.0,817.15786524687
t2001,1.0,893.66726524687,0.0,894.66726524687
t2002,1.0,693.0804652468696,0.0,694.0804652468696
t2003,1.0,594.545535835105,0.0,595.545535835105
t2004,1.0,714.21926524687,0.0,715.21926524687
t2005,1.0,669.0544652468698,0.0,670.0544652468698
t2006,1.0,619.2610652468695,0.0,620.2610652468695
t2007,1.0,568.1114652468697,0.0,569.1114652468697
t2008,1.0,549.0738652468699,0.0,550.0738652468699
t2009,1.0,726.7762189628745,0.0,727.7762189628745
t2010,1.0,792.50466524687,0.0,793.50466524687
t2011,1.0,970.3078652468698,0.0,971.3078652468698
t2012,1.0,982.9078652468698,0.0,983.9078652468698
t2013,1.0,982.7649115308654,0.0,983.7649115308654
t2014,1.0,1083.6648652468698,0.0,1084.6648652468698
t2015,1.0,993.7078652468699,0.0,994.7078652468699
t2016,1.0,916.7078652468698,0.0,917.7078652468698
