Resource,Oberon,NEXT01RA2026,CAM_CAM_RA_i,CAM_CPE_RA_ii,CAM_CPE_RA_i,CAISO_Advanced_CCGT_candidate,HDP01RA2027,SUN01RA2031,CAISO_Shed_DR_Tranche1,Aramis,SENA01RA2027,CALP01RA2027,TPS01RA2024,CAM_DR_RA,EBMUD01RA2024,HDP01RA2030,MRL01RA2030,CAISO_Aero_CT_candidate,CHEV01RA2025,CAM_CAM_RA_ii,OhmConnect,SDGE01RA2024,CHEV01RA2024,HDP01RA2028,CAM_CAM_RA_iii,Generic_RA_Only,GEN01RA2026,CAISO_Reciprocating_Engine_candidate,EdwardsSolarII,BTM_Solar,Wyoming_Wind,NW_Ext_Tx_Wind,Humboldt_Bay_Offshore_Wind,Riverside_Solar,Arizona_Solar,RosamondCentral,TulareSolarCenter,Riverside_Palm_Springs_Wind,SummitWind,Northern_California_Solar,Tecolote,Northern_California_Wind,New_Mexico_Wind,Morro_Bay_Offshore_Wind,Generic_6hr_battery,Northern_California_Li_Battery,Riverside_West_Pumped_Storage,Tumbleweed,Tehachapi_Pumped_Storage,Sanborn,Arizona_Li_Battery,Generic_8hr_battery,Riverside_Li_Battery,CAISO_New_Flow_Battery,HenriettaStorage,InState_Biomass,Northern_California_Geothermal,Southern_Nevada_Geothermal,FervoFECNevada1,Greater_Imperial_Geothermal,Scarlet,Hybrid_Solar_Test,Hybrid_Wind_Test,DaggettSolarPower3,Total
t43,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.216800000000001,0.0,24.099999999999998,12.6,0.0,0.0,0.0,0.0,0.0,50.0,0.0,47.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,365.20893475313017
t44,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0366,0.0,16.1,12.3,0.0,0.0,0.0,0.0,0.0,50.0,0.0,47.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,355.72873475313014
t45,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.4532,0.0,7.5,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,243.64533475313016
t46,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.1294,0.0,22.5,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,268.72153475313013
t47,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.9938,0.0,6.5,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,255.7859347531301
t48,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.408600000000002,0.0,25.1,27.800000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,276.60073475313015
t49,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.418400000000001,0.0,36.9,33.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,47.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,101.18676687986213,0.0,0.0,20.400000000000006,0.0,0.0,0.0,417.0105347531302
t50,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3292,0.0,75.6,38.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,336.12133475313016
t51,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.530800000000001,0.0,78.60000000000001,42.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,340.82293475313014
t52,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8448,0.0,88.0,43.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,349.53693475313014
t53,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6298000000000001,0.0,81.89999999999999,43.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,339.3219347531301
t54,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,46.300000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,343.59213475313015
t55,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2926,0.0,86.0,48.9,0.0,0.0,0.0,0.0,0.0,35.0,0.0,32.89999999999999,0.0,0.0,0.0,0.0,7.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,423.38473475313015
t56,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.000000000000002,0.0,0.0,0.0,0.0,12.899999999999999,0.0,18.704,0.7253999999999999,0.0,2.4166,0.0,89.3,51.2,0.0,0.0,0.0,0.0,0.0,50.0,0.0,47.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,101.18676687986213,0.0,0.0,2.5,0.0,0.0,7.3999999999999995,518.4381347531302
t57,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.19999999999999,0.0,0.0,0.0,0.0,65.1,0.0,71.792,2.4551999999999996,0.0,3.9901999999999997,0.0,74.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,9.2,0.0,0.0,33.2,593.2295347531302
t58,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.8,0.0,0.0,0.0,0.0,121.65,0.0,83.664,3.7944,0.0,3.0348,0.0,63.5,49.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,38.3,650.1353347531301
t59,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.1,0.0,0.0,0.0,0.0,138.3,0.0,78.39999999999999,4.6314,0.0,7.9803999999999995,0.0,20.5,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,25.0,609.20393475313
t60,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.6,0.0,0.0,0.0,0.0,147.6,0.0,74.816,5.858999999999999,0.0,9.441600000000001,0.0,28.1,58.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,21.099999999999994,621.6087347531302
t61,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.2,0.0,0.0,0.0,0.0,146.7,0.0,74.816,5.970599999999999,0.0,7.868000000000001,0.0,49.0,61.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,19.5,643.1467347531301
t62,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.39999999999999,0.0,0.0,0.0,0.0,141.45,0.0,78.512,8.425799999999999,0.0,4.8332,0.0,43.1,67.60000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,24.0,649.6131347531301
t63,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.3,0.0,0.0,0.0,0.0,128.55,0.0,83.104,11.885399999999999,0.0,4.9456,0.0,87.8,75.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,35.4264705882353,712.8036053413654
t64,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,0.0,92.55,0.0,61.376000000000005,4.743,0.0,4.3274,0.0,84.5,80.60000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,35.52352941176471,0.0,0.0,24.3,662.2120641648947
t65,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,0.0,0.0,0.0,0.0,28.95,0.0,10.864,0.0,0.0,3.6530000000000005,0.0,68.89999999999999,84.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,16.7,0.0,0.0,2.25,435.7091347531301
t66,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.372,0.0,34.0,86.2,0.0,0.0,0.0,0.0,0.0,50.0,0.0,47.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,101.18676687986213,0.0,0.0,99.6,0.0,0.0,50.0,592.4641347531301
t67,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1026,0.0,37.4,83.39999999999999,0.0,0.0,0.0,0.0,0.0,50.0,0.0,47.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,101.18676687986213,0.0,0.0,20.400000000000006,0.0,0.0,0.0,464.59473475313007
t68,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6530000000000005,0.0,45.800000000000004,81.39999999999999,0.0,0.0,0.0,0.0,0.0,50.0,0.0,47.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,450.14513475313015
t69,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0348,0.0,87.2,79.7,0.0,0.0,0.0,0.0,0.0,50.0,0.0,47.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,489.22693475313014
t70,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0464,0.0,89.5,77.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,383.33853475313015
t71,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8778000000000006,0.0,89.5,77.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,383.46993475313013
t72,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6646,0.0,89.5,76.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,383.3567347531301
t73,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.587000000000001,0.0,89.5,74.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,383.67913475313014
t74,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8002,0.0,89.3,72.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,380.99233475313014
t75,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0134,0.0,81.69999999999999,66.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,366.90553475313015
t76,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3292,0.0,80.9,58.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,360.82133475313015
t77,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8564,0.0,70.89999999999999,54.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,344.6485347531301
t78,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9572,0.0,56.3,50.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,324.74933475313014
t79,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,5.8448,0.0,41.0,49.9,0.0,0.0,0.0,0.0,0.0,50.0,0.0,47.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,0.0,416.4869347531302
t80,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.600000000000001,0.0,0.0,0.0,0.0,59.400000000000006,0.0,16.576,0.0,0.0,4.4398,0.0,17.299999999999997,48.1,0.0,0.0,0.0,0.0,0.0,50.0,0.0,47.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,101.18676687986213,0.0,0.0,2.5,0.0,0.0,8.1,489.3079347531301
t81,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.9,0.0,0.0,0.0,0.0,101.25,0.0,69.104,4.798799999999999,0.0,3.091,0.0,14.000000000000002,50.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,40.300000000000004,562.2359347531301
t82,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,124.64999999999999,0.0,80.304,4.8546,0.0,1.8546000000000002,0.0,50.6,49.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,42.55,639.5053347531301
t83,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.4,0.0,0.0,0.0,0.0,133.05,0.0,77.056,7.0866,0.0,1.4612,0.0,19.900000000000002,50.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,27.826470588235285,595.5724053413654
t84,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.1,0.0,0.0,0.0,0.0,138.9,0.0,75.152,10.8252,0.0,3.7092000000000005,0.0,81.69999999999999,50.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,24.0,649.0785347531302
t85,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.3,0.0,0.0,0.0,0.0,147.6,0.0,75.04,8.3142,0.0,2.0794,0.0,89.5,55.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,22.200000000000003,675.5257347531302
t86,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.300000000000004,0.0,0.0,0.0,0.0,144.0,0.0,77.952,6.082199999999999,0.0,4.6646,0.0,86.5,62.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,23.5,670.6909347531301
t87,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.89999999999999,0.0,0.0,0.0,0.0,130.5,0.0,81.984,5.4684,0.0,2.4728,0.0,88.3,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,34.8,691.7173347531301
t88,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.6,0.0,0.0,0.0,0.0,91.35,0.0,67.42399999999999,4.4639999999999995,0.0,0.1686,0.0,75.6,64.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,33.45,611.7487347531302
t89,0.0,0.0,0.0,0.0,0.0,111.105367873268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,0.0,0.0,0.0,0.0,28.650000000000002,0.0,15.680000000000001,2.8457999999999997,0.0,0.3372,0.0,75.7,57.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.18676687986213,0.0,0.0,0.0,0.0,0.0,3.1,404.50513475313016
