BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,VRE_Storage_Discharge,VRE_Storage_Charge,Market_Buy,Market_Sell
t1198,321.5431347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1697.0,0.0,-0.0,1375.45686524687,0.0
t1199,309.26133475313014,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1579.0,0.0,-0.0,1269.73866524687,0.0
t1200,318.46053475313016,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1474.0,0.0,-0.0,1155.53946524687,0.0
t1201,338.05393475313014,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1372.0,0.0,-0.0,1033.9460652468697,0.0
t1202,374.25973475313015,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1277.0,0.0,-0.0,902.74026524687,0.0
t1203,340.60933475313016,0.0,-75.52941176470594,0.0,0.0,0.0,0.0,0.0,0.0,-1228.0,0.0,-0.0,962.9200770115755,0.0
t1204,314.70273475313013,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-1228.0,0.0,-0.0,1020.2972652468698,0.0
t1205,300.3523347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1293.0,0.0,-0.0,992.64766524687,0.0
t1206,334.1523347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1386.0,0.0,-0.0,1051.84766524687,0.0
t1207,376.0311347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1440.0,0.0,-0.0,1063.9688652468697,0.0
t1208,457.63993475313015,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1429.0,0.0,-0.0,971.3600652468699,0.0
t1209,567.5447347531301,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-1354.0,57.900000000000006,-0.0,835.55526524687,0.0
t1210,621.6769347531301,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-1242.0,132.09999999999997,-0.0,595.2230652468697,0.0
t1211,646.8879347531301,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-1226.0,120.1,-0.0,566.0120652468698,0.0
t1212,625.7409347531302,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1247.0,93.19999999999999,-0.0,528.05906524687,0.0
t1213,642.6275347531302,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1316.0,116.12647058823528,-0.0,557.2459946586346,0.0
t1214,642.7659347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1384.0,128.04999999999998,-0.0,613.18406524687,0.0
t1215,638.2895347531302,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1521.0,138.7,-0.0,744.0104652468696,0.0
t1216,636.6401347531302,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1623.0,130.54999999999998,-0.0,855.8098652468698,0.0
t1217,623.2177347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1764.0,135.55,-0.0,1005.2322652468702,0.0
t1218,587.9253347531302,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1881.0,137.275,-0.0,1048.7996652468698,0.0
t1219,525.2743347531301,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1940.0,150.0,-0.0,1157.7256652468695,0.0
t1220,440.78673475313013,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1898.0,150.0,-0.0,1200.21326524687,0.0
t1221,331.84233475313016,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1819.0,11.399999999999999,-0.0,1368.7576652468697,0.0
t1222,309.80433475313015,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1668.0,0.0,-0.0,1358.19566524687,0.0
t1223,308.97053475313015,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1566.0,0.0,-0.0,1257.02946524687,0.0
t1224,320.40693475313014,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1459.0,0.0,-0.0,1138.5930652468699,0.0
t1225,312.83013475313015,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1349.0,0.0,-0.0,1036.16986524687,0.0
t1226,309.5243347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1255.0,0.0,-0.0,945.4756652468698,0.0
t1227,317.42433475313015,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-1212.0,0.0,-0.0,1001.5756652468698,0.0
t1228,314.57473475313014,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-1210.0,0.0,-0.0,1002.4252652468699,0.0
t1229,301.2879347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1270.0,0.0,-0.0,968.7120652468698,0.0
t1230,302.32473475313014,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1354.0,0.0,-0.0,1051.6752652468697,0.0
t1231,351.0765347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1396.0,0.0,-0.0,1044.92346524687,0.0
t1232,457.05973475313016,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1375.0,0.0,-0.0,917.94026524687,0.0
t1233,571.5617347531302,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-1375.0,83.39999999999999,-0.0,827.0382652468702,0.0
t1234,635.3479347531302,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-1336.0,143.2,-0.0,664.4520652468698,0.0
t1235,630.1017347531302,0.0,-75.52941176470591,0.0,0.0,0.0,0.0,0.0,0.0,-1318.0,143.2,-0.0,620.2276770115758,0.0
t1236,618.6243347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1308.0,143.2,-0.0,546.17566524687,0.0
t1237,637.5351347531303,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1407.0,143.2,-0.0,626.2648652468698,0.0
t1238,644.7319347531303,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1515.0,143.2,-0.0,727.0680652468698,0.0
t1239,651.3249347531302,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1609.0,143.2,-0.0,814.4750652468699,0.0
t1240,688.3151347531302,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1718.0,143.2,-0.0,886.48486524687,0.0
t1241,679.8005347531303,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1803.0,146.6,-0.0,976.5994652468698,0.0
t1242,625.3441347531301,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1886.0,146.6,-0.0,1007.0558652468699,0.0
t1243,546.10573475313,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1922.0,146.4,-0.0,1122.4942652468699,0.0
t1244,443.99313475313016,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1904.0,150.0,-0.0,1203.00686524687,0.0
t1245,338.22893475313015,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1839.0,35.57000000000005,-0.0,1358.2010652468696,0.0
t1246,312.1367347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1700.0,0.0,-0.0,1387.8632652468698,0.0
t1247,304.42433475313015,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1598.0,0.0,-0.0,1293.57566524687,0.0
t1248,313.46813475313013,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1478.0,0.0,-0.0,1164.53186524687,0.0
t1249,376.61193475313013,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1384.0,0.0,-0.0,1007.3880652468699,0.0
t1250,383.8557347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1288.0,0.0,-0.0,904.1442652468697,0.0
t1251,361.0433347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1208.0,0.0,-0.0,846.9566652468696,0.0
t1252,331.38713475313017,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1195.0,0.0,-0.0,863.6128652468697,0.0
t1253,336.73093475313016,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1205.0,0.0,-0.0,868.2690652468697,0.0
t1254,308.71853475313014,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1218.0,0.0,-0.0,909.2814652468699,0.0
t1255,346.9175347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1184.0,0.0,-0.0,837.0824652468698,0.0
t1256,427.77513475313015,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1154.0,0.0,-0.0,726.22486524687,0.0
t1257,552.6717347531302,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-1115.0,51.000000000000014,-0.0,618.3282652468698,0.0
t1258,612.8007979658033,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-1132.0,98.75294117647059,-0.0,527.4462608577261,0.0
t1259,643.5091347531302,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-1102.0,143.2,-0.0,422.2908652468697,0.0
t1260,680.4989347531301,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-1155.0,143.2,-0.0,438.30106524687,0.0
t1261,697.5365347531301,0.0,-75.52941176470591,0.0,0.0,0.0,0.0,0.0,0.0,-1222.0,114.19999999999999,-0.0,485.7928770115758,0.0
t1262,703.7803347531302,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1335.0,50.0,-0.0,581.2196652468701,0.0
t1263,684.7617347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1452.0,50.0,-0.0,717.2382652468696,0.0
t1264,656.6307347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1620.0,54.92352941176472,-0.0,908.4457358351049,0.0
t1265,633.2421347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1680.0,107.1,-0.0,939.65786524687,0.0
t1266,562.9171347531301,84.19893578133883,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1783.0,81.00000000000001,-0.0,1054.8839294655313,0.0
t1267,507.54793475313005,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1854.0,150.0,-0.0,1089.4520652468698,0.0
t1268,455.0649347531301,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1847.0,150.0,-0.0,1134.93506524687,0.0
t1269,354.88993475313015,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1771.0,28.835000000000015,-0.0,1280.2750652468696,0.0
t1270,325.9061347531302,22.801064218661168,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1652.0,0.0,-0.0,1303.2928010282087,0.0
t1271,308.56233475313013,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1517.0,0.0,-0.0,1208.43766524687,0.0
t1272,329.8185347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1450.0,0.0,-0.0,1120.18146524687,0.0
t1273,322.07473475313014,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1358.0,0.0,-0.0,1035.9252652468697,0.0
t1274,338.0309347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1263.0,0.0,-0.0,924.9690652468698,0.0
t1275,359.88713475313017,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1202.0,0.0,-0.0,842.1128652468699,0.0
t1276,354.2375347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1163.0,0.0,-0.0,808.76246524687,0.0
t1277,387.00113475313015,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1164.0,0.0,-0.0,776.9988652468699,0.0
t1278,344.15513475313014,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1155.0,0.0,-0.0,810.8448652468701,0.0
t1279,362.04733475313014,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1093.0,0.0,-0.0,730.9526652468699,0.0
t1280,429.80973475313016,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1033.0,0.0,-0.0,603.1902652468699,0.0
t1281,514.7109347531301,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,63.999999999999986,-0.0,527.28906524687,0.0
t1282,608.4241979658033,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-977.0,93.19999999999999,-0.0,382.3758020341967,0.0
t1283,662.3555979658034,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-1006.0,127.01176470588234,-0.0,323.63263732831433,0.0
t1284,677.6145347531301,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-1062.0,143.2,-0.0,348.18546524687,0.0
t1285,676.0565347531301,0.0,-75.52941176470591,0.0,0.0,0.0,0.0,0.0,0.0,-1124.0,143.2,-0.0,380.27287701157553,0.0
t1286,675.4647347531302,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1236.0,143.2,-0.0,417.33526524686994,0.0
t1287,681.9441347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1376.0,143.2,-0.0,550.8558652468698,0.0
t1288,687.1143347531302,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1518.0,143.2,-0.0,687.6856652468697,0.0
t1289,659.2519347531302,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1659.0,143.2,-0.0,856.54806524687,0.0
t1290,586.2829347531301,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1795.0,95.4,-0.0,1006.3170652468698,0.0
t1291,461.1893347531302,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1867.0,102.45691581347167,-0.0,1196.3537494333982,0.0
t1292,388.2023347531301,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1855.0,145.7525,-0.0,1214.0451652468698,0.0
t1293,328.92933475313015,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1763.0,1.9,-0.0,1325.17066524687,0.0
t1294,298.41253475313016,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1614.0,0.0,-0.0,1315.58746524687,0.0
t1295,314.91173475313013,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1476.0,0.0,-0.0,1161.08826524687,0.0
t1296,311.96233475313016,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1428.0,0.0,-0.0,1116.03766524687,0.0
t1297,295.55393475313014,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1316.0,0.0,-0.0,1020.4460652468699,0.0
t1298,305.41593475313016,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1218.0,0.0,-0.0,912.5840652468701,0.0
t1299,317.8341347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1173.0,0.0,-0.0,855.16586524687,0.0
t1300,321.5631347531301,0.0,-54.79363462718685,0.0,0.0,0.0,0.0,0.0,0.0,-1176.0,0.0,-0.0,909.2304998740564,0.0
t1301,332.84333475313014,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1240.0,0.0,-0.0,907.1566652468697,0.0
t1302,347.3115347531301,0.0,-20.73577713751909,0.0,0.0,0.0,0.0,0.0,0.0,-1335.0,0.0,-0.0,1008.4242423843891,0.0
t1303,359.76673475313015,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1373.0,0.0,-0.0,1013.2332652468697,0.0
t1304,429.60773475313016,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-1335.0,0.0,-0.0,1012.3922652468699,0.0
t1305,572.3741347531302,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-1277.0,24.5,-0.0,787.12586524687,0.0
t1306,667.8731347531302,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-1220.0,105.80000000000001,-0.0,553.3268652468698,0.0
t1307,688.4717347531301,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-1215.0,50.0,-0.0,583.5282652468699,0.0
t1308,700.5673347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1285.0,50.0,-0.0,534.4326652468699,0.0
t1309,683.5697347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1288.0,66.8,-0.0,537.6302652468701,0.0
t1310,687.0385347531302,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1367.0,143.2,-0.0,536.7614652468696,0.0
t1311,657.7727347531302,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1440.0,143.2,-0.0,639.0272652468698,0.0
t1312,652.02293475313,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1544.0,143.2,-0.0,748.7770652468697,0.0
t1313,615.29733475313,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1655.0,145.43892257238628,-0.0,894.2637426744833,0.0
t1314,576.6421347531301,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1774.0,143.2,-0.0,947.15786524687,0.0
t1315,531.7575347531301,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1822.0,150.0,-0.0,1033.24246524687,0.0
t1316,444.3037347531302,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1809.0,150.0,-0.0,1107.69626524687,0.0
t1317,343.10373475313014,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1749.0,22.099999999999994,-0.0,1276.7962652468702,0.0
t1318,331.02753475313017,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1609.0,0.0,-0.0,1277.97246524687,0.0
t1319,326.22173475313014,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1505.0,0.0,-0.0,1178.7782652468698,0.0
t1320,315.4159347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1395.0,0.0,-0.0,1079.58406524687,0.0
t1321,311.71013475313015,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1292.0,0.0,-0.0,980.2898652468697,0.0
t1322,323.10433475313016,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1210.0,0.0,-0.0,886.8956652468701,0.0
t1323,364.89853475313015,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-1162.0,0.0,-0.0,904.10146524687,0.0
t1324,364.79273475313016,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-1166.0,0.0,-0.0,908.2072652468698,0.0
t1325,361.6869347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1230.0,0.0,-0.0,868.3130652468699,0.0
t1326,383.8873347531301,0.0,-94.4117647058824,0.0,0.0,0.0,0.0,0.0,0.0,-1331.0,0.0,-0.0,1041.524429952752,0.0
t1327,435.21353475313015,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1366.0,0.0,-0.0,823.7864652468697,0.0
t1328,508.83653475313014,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1325.0,0.0,-0.0,816.1634652468699,0.0
t1329,642.9151347531301,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-1249.0,18.19999999999999,-0.0,694.8848652468696,0.0
t1330,697.00793475313,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-1185.0,125.15882352941176,-0.0,469.83324171745824,0.0
t1331,691.0939347531302,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-1086.0,143.2,-0.0,358.70606524686985,0.0
t1332,723.9245347531302,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1082.0,143.2,-0.0,214.87546524686974,0.0
t1333,667.2781347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1143.0,143.2,-0.0,332.5218652468698,0.0
t1334,663.0025347531302,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1214.0,143.2,-0.0,407.7974652468699,0.0
t1335,648.5657347531302,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1313.0,143.2,-0.0,521.2342652468699,0.0
t1336,642.6105347531302,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1426.0,143.2,-0.0,640.1894652468695,0.0
t1337,643.32713475313,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1582.0,138.5,-0.0,800.1728652468697,0.0
t1338,605.9541347531301,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1744.0,98.19999999999999,-0.0,932.8458652468701,0.0
t1339,545.79633475313,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1781.0,150.0,-0.0,978.2036652468698,0.0
t1340,442.69713475313023,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1769.0,150.0,-0.0,1069.30286524687,0.0
t1341,346.3343347531301,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1717.0,88.5125,-0.0,1175.15316524687,0.0
t1342,334.24393475313013,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1576.0,0.0,-0.0,1241.7560652468696,0.0
t1343,318.89353475313015,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1486.0,0.0,-0.0,1167.10646524687,0.0
t1344,310.14313475313014,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1394.0,0.0,-0.0,1083.85686524687,0.0
t1345,379.3019347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1354.0,0.0,-0.0,974.6980652468695,0.0
t1346,370.9201347531302,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1258.0,0.0,-0.0,887.07986524687,0.0
t1347,358.3085347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1202.0,0.0,-0.0,843.6914652468699,0.0
t1348,353.5399347531302,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1182.0,0.0,-0.0,828.46006524687,0.0
t1349,311.27233475313017,0.0,-17.75079579770918,0.0,0.0,0.0,0.0,0.0,0.0,-1175.0,0.0,-0.0,881.478461044579,0.0
t1350,306.3953347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1195.0,0.0,-0.0,888.6046652468701,0.0
t1351,381.0443347531301,15.088176428052805,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1198.0,0.0,-0.0,801.8674888188172,0.0
t1352,433.77173475313015,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1180.0,0.0,-0.0,746.2282652468698,0.0
t1353,559.1481347531302,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-1125.0,3.700000000000003,-0.0,669.1518652468699,0.0
t1354,678.3541347531301,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-1060.0,93.0,-0.0,395.64586524686996,0.0
t1355,666.1453347531302,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-1079.0,143.14117647058822,-0.0,376.71348877628174,0.0
t1356,632.3921347531301,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-1128.0,143.2,-0.0,459.4078652468698,0.0
t1357,614.7257347531302,0.0,-75.52941176470591,0.0,0.0,0.0,0.0,0.0,0.0,-1203.0,143.2,-0.0,520.6036770115759,0.0
t1358,602.2013347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1347.0,140.5,-0.0,604.2986652468702,0.0
t1359,614.2439347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1496.0,143.2,-0.0,738.5560652468696,0.0
t1360,598.1449347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1667.0,143.2,-0.0,925.6550652468698,0.0
t1361,580.0375347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1804.0,146.6,-0.0,1077.3624652468698,0.0
t1362,514.7797347531301,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1856.0,150.0,-0.0,1084.22026524687,0.0
t1363,438.6151347531301,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1881.0,150.0,-0.0,1185.3848652468698,0.0
t1364,309.49613475313015,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1784.0,150.0,-0.0,1217.50386524687,0.0
t1365,272.80033475313013,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1695.0,1.0999999999999999,-0.0,1314.09966524687,0.0
t1366,311.1903347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1579.0,0.0,-0.0,1267.80966524687,0.0
t1367,337.7103347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1460.0,0.0,-0.0,1122.2896652468698,0.0
t1368,344.9071347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1421.0,0.0,-0.0,1076.09286524687,0.0
t1369,321.97513475313013,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1320.0,0.0,-0.0,998.0248652468699,0.0
t1370,305.0171347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1235.0,0.0,-0.0,929.9828652468697,0.0
t1371,264.28353475313014,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1180.0,0.0,-0.0,915.71646524687,0.0
t1372,256.4347347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1156.0,0.0,-0.0,899.56526524687,0.0
t1373,265.15193475313015,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1147.0,0.0,-0.0,881.84806524687,0.0
t1374,295.5819347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1149.0,0.0,-0.0,853.4180652468698,0.0
t1375,376.48213475313014,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1128.0,0.0,-0.0,751.5178652468699,0.0
t1376,415.5945347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1110.0,0.0,-0.0,694.4054652468697,0.0
t1377,532.4689347531302,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-1081.0,8.5,-0.0,647.03106524687,0.0
t1378,664.4187347531303,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-1096.0,138.0,-0.0,400.5812652468698,0.0
t1379,663.4175347531301,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-1171.0,143.2,-0.0,471.3824652468699,0.0
t1380,634.3983347531301,0.0,-107.0,0.0,0.0,0.0,0.0,0.0,0.0,-1254.0,143.2,-0.0,583.4016652468702,0.0
t1381,618.0859347531301,0.0,-75.52941176470591,0.0,0.0,0.0,0.0,0.0,0.0,-1410.0,143.2,-0.0,724.2434770115754,0.0
t1382,581.2261347531302,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1550.0,143.2,-0.0,825.5738652468698,0.0
t1383,544.0521347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1747.0,143.2,-0.0,1059.7478652468697,0.0
t1384,564.6597347531301,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1830.0,143.2,-0.0,1122.1402652468696,0.0
t1385,582.86453475313,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1965.0,143.2,-0.0,1238.9354652468696,0.0
t1386,548.2835347531301,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2018.0,143.2,-0.0,1219.5164652468702,0.0
t1387,472.8179347531301,107.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2017.0,142.15,-0.0,1295.0320652468695,0.0
