Time_Index,Aquamarine_Westside,Arizona_Solar,GibsonSolar,Humboldt_Bay_Offshore_Wind,IndianValley_Hydro,Morro_Bay_Offshore_Wind,NW_Ext_Tx_Wind,New_Mexico_Wind,Northern_California_Solar,Northern_California_Wind,PutahCreek,Resurgence_Hybrid,Riverside_Palm_Springs_Wind,Riverside_Solar,WillowSpringsSolar,Wyoming_Wind,Arizona_Li_Battery,CAISO_Advanced_CCGT_candidate,CAISO_Aero_CT_candidate,CAISO_New_Flow_Battery,CAISO_New_Flow_Battery_12,CAISO_New_Flow_Battery_8,CAISO_New_LDES_Battery_12,CAISO_Reciprocating_Engine_candidate,CAISO_Shed_DR_Tranche1,CAM_CAM_RA_i,CAM_CAM_RA_ii,CAM_CAM_RA_iii,CAM_CPE_RA_i,CAM_CPE_RA_ii,CAM_DR_RA,CC_Power_GoalLine,CC_Power_Tumbleweed,FishLake,Generic_4hr_battery_low_cost,Generic_6hr_battery,Generic_6hr_battery_low_cost,Generic_8hr_battery,Generic_8hr_battery_low_cost,Generic_RA_Only,Greater_Imperial_Geothermal,InState_Biomass,Leapfrog_Power,Northern_California_Geothermal,Northern_California_Li_Battery,Ormat_Portfolio,Riverside_Li_Battery,Riverside_West_Pumped_Storage,Southern_Nevada_Geothermal,Tehachapi_Pumped_Storage,Tierra_Buena
6862,0,0,0,1,0.123,1,0.027,0.671,0,0.047,0,0,0.28,0,0,0.025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6863,0,0,0,1,0.123,1,0.028,0.689,0,0.054,0,0,0.212,0,0,0.035,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6864,0,0,0,1,0.123,1,0.036,0.654,0,0.067,0,0,0.141,0,0,0.044,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6865,0,0,0,1,0.123,1,0.053,0.633,0,0.077,0,0,0.124,0,0,0.04,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6866,0,0,0,1,0.123,1,0.069,0.614,0,0.091,0,0,0.125,0,0,0.053,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6867,0,0,0,1,0.123,0.9,0.072,0.537,0,0.1,0,0,0.087,0,0,0.067,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6868,0,0,0,1,0.123,0.62,0.08,0.479,0,0.103,0,0,0.058,0,0,0.084,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6869,0,0,0,1,0.123,0.43,0.097,0.432,0,0.109,0,0,0.046,0,0,0.094,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6870,0,0.053,0,1,0.123,0.32,0.129,0.437,0,0.114,0,0,0.059,0.003,0,0.104,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6871,0,0.488,0,1,0.123,0.21,0.155,0.337,0.144,0.118,0,0,0.078,0.343,0,0.089,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6872,0,0.757,0.031,1,0.123,0.14,0.157,0.281,0.578,0.116,0.026,0.189,0.055,0.631,0.115,0.085,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6873,0.042,0.894,0.556,1,0.123,0.1,0.119,0.386,0.816,0.098,0.488,0.678,0.048,0.829,0.231,0.091,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6874,0.416,0.963,0.848,1,0.123,0.08,0.096,0.42,0.927,0.085,0.839,0.822,0.057,0.895,0.456,0.075,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6875,0.651,1,0.865,1,0.123,0.07,0.098,0.407,0.972,0.091,0.85,0.804,0.022,0.993,0.404,0.071,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6876,0.714,1,0.836,1,0.123,0.07,0.107,0.403,0.965,0.115,0.825,0.751,0.001,0.982,0.213,0.087,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6877,0.683,0.948,0.805,1,0.123,0.08,0.109,0.413,0.965,0.111,0.792,0.752,0,0.889,0.289,0.108,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6878,0.656,0.949,0.803,1,0.123,0.09,0.098,0.427,0.954,0.106,0.79,0.777,0,0.933,0.222,0.121,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6879,0.68,0.845,0.816,1,0.123,0.1,0.08,0.453,0.877,0.106,0.805,0.758,0,0.864,0.176,0.133,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6880,0.713,0.664,0.83,1,0.123,0.1,0.069,0.529,0.768,0.098,0.824,0.779,0,0.657,0.123,0.128,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6881,0.678,0.285,0.791,1,0.123,0.11,0.061,0.599,0.407,0.096,0.774,0.732,0.002,0.154,0.378,0.099,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6882,0.556,0,0.413,1,0.123,0.11,0.086,0.664,0.039,0.14,0.356,0.311,0.039,0.001,0.284,0.086,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6883,0.166,0,0,1,0.123,0.1,0.142,0.625,0,0.196,0,0,0.032,0,0,0.074,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6884,0,0,0,1,0.123,0.09,0.192,0.483,0,0.249,0,0,0.002,0,0,0.065,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6885,0,0,0,1,0.123,0.08,0.216,0.344,0,0.223,0,0,0,0,0,0.049,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6886,0,0,0,1,0.123,0.08,0.23,0.354,0,0.205,0,0,0,0,0,0.049,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6887,0,0,0,1,0.123,0.07,0.235,0.35,0,0.212,0,0,0,0,0,0.058,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6888,0,0,0,1,0.123,0.06,0.233,0.335,0,0.226,0,0,0,0,0,0.086,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6889,0,0,0,1,0.123,0.05,0.242,0.313,0,0.261,0,0,0,0,0,0.14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6890,0,0,0,1,0.123,0.04,0.244,0.226,0,0.302,0,0,0,0,0,0.178,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6891,0,0,0,1,0.123,0.03,0.243,0.145,0,0.339,0,0,0,0,0,0.204,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6892,0,0,0,1,0.123,0.02,0.251,0.2,0,0.345,0,0,0,0,0,0.225,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6893,0,0,0,0.86,0.123,0.01,0.235,0.176,0,0.355,0,0,0,0,0,0.249,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6894,0,0.055,0,0.76,0.123,0,0.205,0.142,0,0.342,0,0,0,0.003,0,0.261,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6895,0,0.477,0,0.8,0.123,0,0.179,0.106,0.049,0.353,0,0,0,0.345,0,0.23,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6896,0,0.739,0.021,0.86,0.123,0,0.178,0.056,0.191,0.329,0.013,0.202,0,0.64,0.184,0.151,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6897,0.042,0.875,0.529,0.95,0.123,0,0.167,0.07,0.235,0.218,0.463,0.676,0,0.801,0.734,0.139,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6898,0.416,0.94,0.823,0.97,0.123,0,0.192,0.123,0.372,0.26,0.811,0.791,0.002,0.882,0.974,0.156,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6899,0.651,0.963,0.843,0.93,0.123,0,0.232,0.208,0.354,0.308,0.83,0.849,0.033,0.906,0.962,0.173,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6900,0.714,0.986,0.814,0.87,0.123,0,0.254,0.269,0.231,0.348,0.799,0.834,0.109,0.959,0.93,0.167,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6901,0.683,0.957,0.784,0.81,0.123,0.03,0.266,0.28,0.212,0.415,0.771,0.801,0.226,0.974,0.905,0.171,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6902,0.656,0.939,0.785,0.76,0.123,0.08,0.253,0.288,0.351,0.48,0.773,0.795,0.354,0.952,0.914,0.182,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6903,0.68,0.856,0.8,0.79,0.123,0.15,0.235,0.281,0.213,0.523,0.788,0.822,0.44,0.871,0.939,0.18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6904,0.713,0.665,0.816,0.82,0.123,0.24,0.227,0.297,0.241,0.532,0.809,0.811,0.477,0.719,0.956,0.155,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6905,0.678,0.277,0.771,0.83,0.123,0.33,0.231,0.338,0.154,0.503,0.76,0.696,0.512,0.235,0.837,0.139,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6906,0.556,0,0.295,0.85,0.123,0.39,0.276,0.364,0.009,0.434,0.045,0.267,0.55,0.001,0.33,0.146,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6907,0.166,0,0,0.88,0.123,0.45,0.342,0.331,0,0.444,0,0,0.567,0,0,0.191,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6908,0,0,0,0.87,0.123,0.47,0.374,0.284,0,0.453,0,0,0.573,0,0,0.292,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6909,0,0,0,0.9,0.123,0.47,0.457,0.304,0,0.448,0,0,0.644,0,0,0.327,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6910,0,0,0,0.9,0.123,0.46,0.497,0.302,0,0.443,0,0,0.727,0,0,0.315,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6911,0,0,0,0.84,0.123,0.45,0.509,0.342,0,0.435,0,0,0.772,0,0,0.326,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6912,0,0,0,0.78,0.123,0.43,0.498,0.405,0,0.397,0,0,0.775,0,0,0.32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6913,0,0,0,0.81,0.123,0.42,0.501,0.413,0,0.402,0,0,0.743,0,0,0.305,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6914,0,0,0,0.82,0.123,0.44,0.521,0.41,0,0.448,0,0,0.744,0,0,0.303,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6915,0,0,0,0.78,0.123,0.49,0.485,0.38,0,0.446,0,0,0.691,0,0,0.313,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6916,0,0,0,0.72,0.123,0.53,0.41,0.364,0,0.458,0,0,0.643,0,0,0.336,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6917,0,0,0,0.67,0.123,0.53,0.409,0.398,0,0.448,0,0,0.648,0,0,0.346,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6918,0,0.036,0,0.54,0.123,0.5,0.426,0.466,0,0.432,0,0,0.71,0.002,0,0.377,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6919,0,0.485,0,0.41,0.123,0.46,0.492,0.45,0.014,0.479,0,0,0.762,0.353,0,0.369,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6920,0,0.753,0.015,0.34,0.123,0.41,0.548,0.324,0.081,0.481,0.013,0.202,0.773,0.684,0.169,0.322,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6921,0.042,0.874,0.53,0.28,0.123,0.39,0.522,0.306,0.084,0.416,0.463,0.689,0.688,0.841,0.7,0.316,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6922,0.416,0.895,0.823,0.23,0.123,0.41,0.511,0.379,0.07,0.443,0.815,0.809,0.591,0.977,0.964,0.379,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6923,0.651,0.965,0.83,0.2,0.123,0.51,0.571,0.401,0.083,0.533,0.823,0.814,0.505,1,0.939,0.405,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6924,0.714,0.933,0.804,0.18,0.123,0.65,0.69,0.425,0.218,0.634,0.795,0.773,0.488,1,0.903,0.384,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6925,0.683,0.877,0.775,0.13,0.123,0.76,0.713,0.531,0.087,0.708,0.763,0.755,0.544,1,0.879,0.375,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6926,0.656,0.859,0.773,0.11,0.123,0.8,0.687,0.622,0.095,0.753,0.764,0.772,0.694,0.983,0.889,0.362,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6927,0.68,0.751,0.792,0.08,0.123,0.81,0.675,0.55,0.093,0.811,0.783,0.785,0.746,0.893,0.908,0.32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6928,0.713,0.551,0.806,0.05,0.123,0.81,0.596,0.56,0.126,0.788,0.802,0.768,0.695,0.69,0.917,0.231,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6929,0.678,0.221,0.777,0.01,0.123,0.81,0.524,0.539,0.131,0.77,0.765,0.671,0.668,0.225,0.797,0.182,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6930,0.556,0,0.384,0,0.123,0.82,0.524,0.658,0.005,0.699,0.329,0.266,0.708,0,0.299,0.249,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6931,0.166,0,0,0,0.123,0.86,0.51,0.709,0,0.694,0,0,0.723,0,0,0.234,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6932,0,0,0,0.02,0.123,0.92,0.502,0.729,0,0.659,0,0,0.702,0,0,0.274,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6933,0,0,0,0.07,0.123,0.96,0.471,0.799,0,0.594,0,0,0.675,0,0,0.262,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6934,0,0,0,0.14,0.123,0.93,0.479,0.79,0,0.554,0,0,0.653,0,0,0.262,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6935,0,0,0,0.22,0.123,0.87,0.492,0.751,0,0.518,0,0,0.579,0,0,0.275,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6936,0,0,0,0.38,0.123,0.82,0.557,0.827,0,0.544,0,0,0.483,0,0,0.316,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6937,0,0,0,0.5,0.123,0.78,0.637,0.825,0,0.575,0,0,0.427,0,0,0.335,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6938,0,0,0,0.54,0.123,0.77,0.647,0.834,0,0.575,0,0,0.39,0,0,0.358,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6939,0,0,0,0.64,0.123,0.78,0.577,0.859,0,0.566,0,0,0.411,0,0,0.377,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6940,0,0,0,0.77,0.123,0.78,0.572,0.907,0,0.569,0,0,0.431,0,0,0.417,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6941,0,0,0,0.92,0.123,0.82,0.555,0.919,0,0.595,0,0,0.394,0,0,0.496,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6942,0,0.034,0,1,0.123,0.84,0.6,0.919,0,0.599,0,0,0.317,0.002,0,0.517,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6943,0,0.479,0,1,0.123,0.84,0.568,0.929,0.013,0.615,0,0,0.248,0.322,0,0.563,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6944,0,0.757,0.007,1,0.123,0.83,0.553,0.969,0.23,0.544,0.009,0.173,0.216,0.665,0.166,0.544,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6945,0.042,0.895,0.279,0.91,0.123,0.79,0.576,0.985,0.353,0.452,0.412,0.648,0.175,0.807,0.694,0.658,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6946,0.416,0.965,0.81,0.7,0.123,0.77,0.664,0.992,0.411,0.501,0.795,0.795,0.167,0.897,0.919,0.794,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6947,0.651,0.985,0.547,0.52,0.123,0.77,0.695,0.997,0.476,0.427,0.535,0.784,0.186,0.926,0.911,0.876,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6948,0.714,0.988,0.746,0.44,0.123,0.79,0.704,0.998,0.464,0.375,0.661,0.777,0.2,0.962,0.891,0.904,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6949,0.683,0.977,0.675,0.34,0.123,0.81,0.738,0.999,0.484,0.364,0.59,0.758,0.232,0.949,0.866,0.866,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6950,0.656,0.945,0.657,0.23,0.123,0.83,0.747,1,0.514,0.351,0.582,0.76,0.306,0.895,0.872,0.827,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6951,0.68,0.865,0.676,0.16,0.123,0.83,0.754,0.999,0.503,0.324,0.777,0.761,0.378,0.831,0.895,0.879,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6952,0.713,0.662,0.794,0.11,0.123,0.83,0.668,0.999,0.383,0.281,0.785,0.785,0.462,0.631,0.911,0.865,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6953,0.678,0.251,0.74,0.07,0.123,0.84,0.508,0.951,0.251,0.233,0.724,0.693,0.481,0.303,0.786,0.845,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6954,0.556,0,0.326,0.05,0.123,0.88,0.471,0.933,0.01,0.233,0.279,0.251,0.513,0.001,0.284,0.837,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6955,0.166,0,0,0.03,0.123,0.91,0.373,0.948,0,0.263,0,0,0.507,0,0,0.829,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6956,0,0,0,0.02,0.123,0.87,0.332,0.926,0,0.285,0,0,0.481,0,0,0.851,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6957,0,0,0,0.03,0.123,0.84,0.341,0.863,0,0.234,0,0,0.482,0,0,0.89,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6958,0,0,0,0.04,0.123,0.82,0.344,0.851,0,0.23,0,0,0.433,0,0,0.859,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6959,0,0,0,0.04,0.123,0.79,0.319,0.851,0,0.248,0,0,0.412,0,0,0.858,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6960,0,0,0,0.04,0.123,0.73,0.382,0.757,0,0.272,0,0,0.333,0,0,0.863,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6961,0,0,0,0.04,0.123,0.67,0.466,0.733,0,0.281,0,0,0.28,0,0,0.892,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6962,0,0,0,0.05,0.123,0.63,0.567,0.732,0,0.289,0,0,0.38,0,0,0.886,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6963,0,0,0,0.04,0.123,0.61,0.585,0.696,0,0.348,0,0,0.406,0,0,0.848,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6964,0,0,0,0.04,0.123,0.62,0.602,0.696,0,0.374,0,0,0.478,0,0,0.822,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6965,0,0,0,0.05,0.123,0.65,0.588,0.626,0,0.41,0,0,0.556,0,0,0.845,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6966,0,0.025,0,0.04,0.123,0.68,0.662,0.524,0,0.438,0,0,0.587,0.002,0,0.861,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
