Time_Index,Hybrid_Wind_Test
6132,0.571
6133,0.628
6134,0.638
6135,0.641
6136,0.639
6137,0.643
6138,0.699
6139,0.845
6140,0.888
6141,0.887
6142,0.878
6143,0.823
6144,0.785
6145,0.776
6146,0.793
6147,0.807
6148,0.804
6149,0.803
6150,0.792
6151,0.772
6152,0.708
6153,0.646
6154,0.61
6155,0.607
6156,0.615
6157,0.607
6158,0.613
6159,0.63
6160,0.644
6161,0.667
6162,0.731
6163,0.844
6164,0.891
6165,0.838
6166,0.755
6167,0.72
6168,0.7
6169,0.704
6170,0.707
6171,0.678
6172,0.657
6173,0.613
6174,0.548
6175,0.436
6176,0.276
6177,0.169
6178,0.163
6179,0.187
6180,0.208
6181,0.272
6182,0.351
6183,0.484
6184,0.586
6185,0.787
6186,0.865
6187,0.813
6188,0.703
6189,0.69
6190,0.646
6191,0.652
6192,0.658
6193,0.651
6194,0.669
6195,0.649
6196,0.664
6197,0.678
6198,0.669
6199,0.657
6200,0.574
6201,0.574
6202,0.638
6203,0.687
6204,0.73
6205,0.742
6206,0.768
6207,0.824
6208,0.919
6209,0.957
6210,0.929
6211,0.884
6212,0.856
6213,0.863
6214,0.825
6215,0.757
6216,0.773
6217,0.788
6218,0.744
6219,0.745
6220,0.659
6221,0.612
6222,0.594
6223,0.542
6224,0.442
6225,0.416
6226,0.419
6227,0.418
6228,0.452
6229,0.459
6230,0.484
6231,0.521
6232,0.54
6233,0.558
6234,0.547
6235,0.536
6236,0.582
6237,0.553
6238,0.472
6239,0.362
6240,0.26
6241,0.172
6242,0.105
6243,0.064
6244,0.032
6245,0.005
6246,0.004
6247,0.0
6248,0.0
6249,0.0
6250,0.0
6251,0.0
6252,0.0
6253,0.0
6254,0.002
6255,0.037
6256,0.163
6257,0.363
6258,0.474
6259,0.467
6260,0.437
6261,0.399
6262,0.492
6263,0.494
6264,0.454
6265,0.474
6266,0.509
6267,0.51
6268,0.506
6269,0.474
6270,0.478
6271,0.518
6272,0.52
6273,0.629
6274,0.687
6275,0.694
6276,0.689
6277,0.683
6278,0.688
6279,0.703
6280,0.743
6281,0.8
6282,0.884
6283,0.934
6284,0.938
6285,0.919
6286,0.878
6287,0.85
6288,0.878
6289,0.901
6290,0.921
6291,0.923
6292,0.909
6293,0.938
6294,0.931
6295,0.93
6296,0.891
6297,0.821
6298,0.688
6299,0.535
6300,0.4
6301,0.36
6302,0.378
6303,0.364
6304,0.377
6305,0.425
6306,0.427
6307,0.406
6308,0.302
6309,0.315
6310,0.37
6311,0.377
6312,0.311
6313,0.208
6314,0.113
6315,0.065
6316,0.063
6317,0.06
6318,0.036
6319,0.025
6320,0.039
6321,0.163
6322,0.274
6323,0.248
6324,0.251
6325,0.342
6326,0.474
6327,0.487
6328,0.432
6329,0.439
6330,0.462
6331,0.325
6332,0.34
6333,0.416
6334,0.495
6335,0.572
6336,0.627
6337,0.562
6338,0.472
6339,0.453
6340,0.454
6341,0.362
6342,0.314
6343,0.286
6344,0.397
6345,0.57
6346,0.616
6347,0.592
6348,0.602
6349,0.639
6350,0.707
6351,0.774
6352,0.873
6353,0.944
6354,0.959
6355,0.951
6356,0.895
6357,0.819
6358,0.744
6359,0.684
6360,0.603
6361,0.655
6362,0.689
6363,0.714
6364,0.628
6365,0.54
6366,0.491
6367,0.476
6368,0.449
6369,0.418
6370,0.33
6371,0.255
6372,0.267
6373,0.311
6374,0.352
6375,0.372
6376,0.396
6377,0.402
6378,0.39
6379,0.416
6380,0.423
6381,0.288
6382,0.186
6383,0.131
6384,0.091
6385,0.101
6386,0.197
6387,0.288
6388,0.241
6389,0.201
6390,0.213
6391,0.186
6392,0.137
6393,0.126
6394,0.099
6395,0.087
6396,0.074
6397,0.05
6398,0.025
6399,0.003
6400,0.0
6401,0.0
6402,0.0
6403,0.007
6404,0.035
6405,0.097
6406,0.268
6407,0.309
6408,0.243
6409,0.221
6410,0.195
6411,0.191
6412,0.235
6413,0.305
6414,0.347
6415,0.343
6416,0.216
6417,0.143
6418,0.106
6419,0.08
6420,0.031
6421,0.002
6422,0.0
6423,0.0
6424,0.0
6425,0.0
6426,0.001
6427,0.023
6428,0.088
6429,0.117
6430,0.098
6431,0.061
6432,0.05
6433,0.075
6434,0.092
6435,0.119
6436,0.161
6437,0.2
6438,0.256
6439,0.246
6440,0.202
6441,0.167
6442,0.139
6443,0.094
6444,0.048
6445,0.003
6446,0.0
6447,0.0
6448,0.0
6449,0.0
6450,0.0
6451,0.0
6452,0.0
6453,0.0
6454,0.0
6455,0.0
6456,0.0
6457,0.0
6458,0.0
6459,0.0
6460,0.0
6461,0.0
6462,0.0
6463,0.0
6464,0.0
6465,0.0
6466,0.0
6467,0.0
6468,0.0
6469,0.0
6470,0.0
6471,0.0
6472,0.001
6473,0.032
6474,0.188
6475,0.202
6476,0.168
6477,0.167
6478,0.21
6479,0.281
6480,0.388
6481,0.44
6482,0.497
6483,0.531
6484,0.569
6485,0.619
6486,0.592
6487,0.649
6488,0.68
6489,0.661
6490,0.622
6491,0.598
6492,0.61
6493,0.653
6494,0.669
6495,0.684
6496,0.735
6497,0.816
6498,0.901
6499,0.875
6500,0.842
6501,0.811
6502,0.76
6503,0.724
6504,0.737
6505,0.702
6506,0.669
6507,0.631
6508,0.576
6509,0.508
6510,0.456
6511,0.384
6512,0.257
6513,0.171
6514,0.124
6515,0.117
6516,0.087
6517,0.054
6518,0.007
6519,0.0
6520,0.005
6521,0.068
6522,0.182
6523,0.243
6524,0.239
6525,0.27
6526,0.401
6527,0.385
6528,0.297
6529,0.211
6530,0.192
6531,0.244
6532,0.265
6533,0.188
6534,0.129
6535,0.096
6536,0.044
6537,0.004
6538,0.0
6539,0.0
6540,0.0
6541,0.0
6542,0.0
6543,0.0
6544,0.007
6545,0.0
6546,0.0
6547,0.0
6548,0.0
6549,0.0
6550,0.0
6551,0.008
6552,0.024
6553,0.045
6554,0.08
6555,0.114
6556,0.119
6557,0.095
6558,0.116
6559,0.251
6560,0.201
6561,0.176
6562,0.17
6563,0.192
6564,0.24
6565,0.273
6566,0.341
6567,0.415
6568,0.492
6569,0.544
6570,0.539
6571,0.499
6572,0.523
6573,0.539
6574,0.442
6575,0.356
6576,0.236
6577,0.136
6578,0.031
6579,0.005
6580,0.007
6581,0.039
6582,0.074
6583,0.106
6584,0.056
6585,0.003
6586,0.0
6587,0.0
6588,0.0
6589,0.0
6590,0.0
6591,0.0
6592,0.0
6593,0.0
6594,0.0
6595,0.0
6596,0.0
6597,0.0
6598,0.0
6599,0.0
6600,0.0
6601,0.0
6602,0.0
6603,0.0
6604,0.0
6605,0.0
6606,0.0
6607,0.0
6608,0.001
6609,0.011
6610,0.041
6611,0.083
6612,0.143
6613,0.241
6614,0.282
6615,0.314
6616,0.376
6617,0.417
6618,0.486
6619,0.602
6620,0.745
6621,0.779
6622,0.832
6623,0.809
6624,0.848
6625,0.817
6626,0.78
6627,0.799
6628,0.832
6629,0.865
6630,0.853
6631,0.832
6632,0.808
6633,0.805
6634,0.804
6635,0.807
6636,0.77
6637,0.749
6638,0.744
6639,0.765
6640,0.82
6641,0.912
6642,0.929
6643,0.966
6644,0.978
6645,0.959
6646,0.888
6647,0.873
6648,0.873
6649,0.87
6650,0.836
6651,0.697
6652,0.635
6653,0.631
6654,0.595
6655,0.598
6656,0.638
6657,0.702
6658,0.812
6659,0.832
6660,0.84
6661,0.908
6662,0.912
6663,0.924
6664,0.948
6665,0.927
6666,0.918
6667,0.913
6668,0.865
6669,0.785
6670,0.746
6671,0.723
6672,0.661
6673,0.648
6674,0.638
6675,0.608
6676,0.466
6677,0.456
6678,0.437
6679,0.326
6680,0.359
6681,0.41
6682,0.423
6683,0.481
6684,0.54
6685,0.579
6686,0.597
6687,0.628
6688,0.699
6689,0.746
6690,0.728
6691,0.628
6692,0.612
6693,0.597
6694,0.63
6695,0.724
6696,0.778
6697,0.787
6698,0.804
6699,0.818
6700,0.83
6701,0.834
6702,0.822
6703,0.815
6704,0.821
6705,0.864
6706,0.891
6707,0.858
6708,0.786
6709,0.716
6710,0.657
6711,0.66
6712,0.68
6713,0.742
6714,0.756
6715,0.761
6716,0.753
6717,0.738
6718,0.74
6719,0.74
6720,0.733
6721,0.723
6722,0.717
6723,0.678
6724,0.63
6725,0.597
6726,0.586
6727,0.558
6728,0.452
6729,0.315
6730,0.269
6731,0.223
6732,0.194
6733,0.16
6734,0.094
6735,0.039
6736,0.002
6737,0.0
6738,0.0
6739,0.0
6740,0.0
6741,0.0
6742,0.0
6743,0.0
6744,0.0
6745,0.0
6746,0.0
6747,0.0
6748,0.0
6749,0.0
6750,0.0
6751,0.0
6752,0.0
6753,0.0
6754,0.0
6755,0.0
6756,0.0
6757,0.0
6758,0.002
6759,0.031
6760,0.123
6761,0.298
6762,0.387
6763,0.4
6764,0.355
6765,0.287
6766,0.279
6767,0.311
6768,0.38
6769,0.405
6770,0.414
6771,0.436
6772,0.471
6773,0.502
6774,0.499
6775,0.421
6776,0.314
6777,0.249
6778,0.221
6779,0.245
6780,0.32
6781,0.436
6782,0.501
6783,0.536
6784,0.567
6785,0.563
6786,0.562
6787,0.499
6788,0.382
6789,0.331
6790,0.259
6791,0.238
6792,0.196
6793,0.137
6794,0.164
6795,0.14
6796,0.106
6797,0.137
6798,0.14
6799,0.065
6800,0.026
6801,0.001
6802,0.0
6803,0.0
6804,0.0
6805,0.0
6806,0.0
6807,0.0
6808,0.004
6809,0.073
6810,0.146
6811,0.133
6812,0.138
6813,0.169
6814,0.217
6815,0.267
6816,0.301
6817,0.371
6818,0.411
6819,0.499
6820,0.586
6821,0.634
6822,0.643
6823,0.641
6824,0.644
6825,0.633
6826,0.666
6827,0.711
6828,0.782
6829,0.84
6830,0.867
6831,0.897
6832,0.92
6833,0.945
6834,0.928
6835,0.906
6836,0.831
6837,0.793
6838,0.781
6839,0.783
6840,0.768
6841,0.725
6842,0.759
6843,0.766
6844,0.714
6845,0.646
6846,0.572
6847,0.444
6848,0.424
6849,0.355
6850,0.361
6851,0.305
6852,0.264
6853,0.231
6854,0.241
6855,0.284
6856,0.335
6857,0.367
6858,0.425
6859,0.448
6860,0.402
6861,0.336
6862,0.28
6863,0.212
6864,0.141
6865,0.124
6866,0.125
6867,0.087
6868,0.058
6869,0.046
6870,0.059
6871,0.078
6872,0.055
6873,0.048
6874,0.057
6875,0.022
6876,0.001
6877,0.0
6878,0.0
6879,0.0
6880,0.0
6881,0.002
6882,0.039
6883,0.032
6884,0.002
6885,0.0
6886,0.0
6887,0.0
6888,0.0
6889,0.0
6890,0.0
6891,0.0
6892,0.0
6893,0.0
6894,0.0
6895,0.0
6896,0.0
6897,0.0
6898,0.002
6899,0.033
6900,0.109
6901,0.226
6902,0.354
6903,0.44
6904,0.477
6905,0.512
6906,0.55
6907,0.567
6908,0.573
6909,0.644
6910,0.727
6911,0.772
6912,0.775
6913,0.743
6914,0.744
6915,0.691
6916,0.643
6917,0.648
6918,0.71
6919,0.762
6920,0.773
6921,0.688
6922,0.591
6923,0.505
6924,0.488
6925,0.544
6926,0.694
6927,0.746
6928,0.695
6929,0.668
6930,0.708
6931,0.723
6932,0.702
6933,0.675
6934,0.653
6935,0.579
6936,0.483
6937,0.427
6938,0.39
6939,0.411
6940,0.431
6941,0.394
6942,0.317
6943,0.248
6944,0.216
6945,0.175
6946,0.167
6947,0.186
6948,0.2
6949,0.232
6950,0.306
6951,0.378
6952,0.462
6953,0.481
6954,0.513
6955,0.507
6956,0.481
6957,0.482
6958,0.433
6959,0.412
6960,0.333
6961,0.28
6962,0.38
6963,0.406
6964,0.478
6965,0.556
6966,0.587
6967,0.675
6968,0.672
6969,0.56
6970,0.443
6971,0.345
6972,0.223
6973,0.139
6974,0.129
6975,0.111
6976,0.098
6977,0.108
6978,0.142
6979,0.187
6980,0.213
6981,0.212
6982,0.211
6983,0.189
6984,0.148
6985,0.117
6986,0.092
6987,0.084
6988,0.053
6989,0.029
6990,0.023
6991,0.029
6992,0.002
6993,0.0
6994,0.0
6995,0.0
6996,0.0
6997,0.0
6998,0.0
6999,0.0
7000,0.0
7001,0.0
7002,0.0
7003,0.0
7004,0.0
7005,0.0
7006,0.001
7007,0.013
7008,0.046
7009,0.075
7010,0.1
7011,0.176
7012,0.284
7013,0.341
7014,0.309
7015,0.336
7016,0.394
7017,0.353
7018,0.451
7019,0.531
7020,0.536
7021,0.584
7022,0.569
7023,0.639
7024,0.672
7025,0.62
7026,0.595
7027,0.545
7028,0.567
7029,0.68
7030,0.66
7031,0.628
7032,0.624
7033,0.634
7034,0.644
7035,0.564
7036,0.515
7037,0.501
7038,0.481
7039,0.538
7040,0.555
7041,0.614
7042,0.697
7043,0.729
7044,0.732
7045,0.748
7046,0.727
7047,0.707
7048,0.676
7049,0.637
7050,0.587
7051,0.569
7052,0.593
7053,0.581
7054,0.533
7055,0.54
7056,0.546
7057,0.593
7058,0.648
7059,0.606
7060,0.596
7061,0.594
7062,0.605
7063,0.557
7064,0.554
7065,0.574
7066,0.582
7067,0.615
7068,0.615
7069,0.536
7070,0.471
7071,0.518
7072,0.506
7073,0.439
7074,0.443
7075,0.442
7076,0.477
7077,0.526
7078,0.521
7079,0.44
7080,0.427
7081,0.449
7082,0.451
7083,0.441
7084,0.371
7085,0.331
7086,0.334
7087,0.312
7088,0.335
7089,0.31
7090,0.255
7091,0.267
7092,0.308
7093,0.284
7094,0.315
7095,0.319
7096,0.303
7097,0.289
7098,0.315
7099,0.332
7100,0.335
7101,0.348
7102,0.348
7103,0.325
7104,0.302
7105,0.324
7106,0.339
7107,0.329
7108,0.364
7109,0.41
7110,0.367
7111,0.35
7112,0.325
7113,0.257
7114,0.211
7115,0.191
7116,0.162
7117,0.136
7118,0.099
7119,0.057
7120,0.018
7121,0.001
7122,0.0
7123,0.0
7124,0.0
7125,0.0
7126,0.003
7127,0.002
7128,0.024
7129,0.039
7130,0.045
7131,0.052
7132,0.057
7133,0.066
7134,0.048
7135,0.021
7136,0.004
7137,0.0
7138,0.0
7139,0.0
7140,0.0
7141,0.0
7142,0.0
7143,0.0
7144,0.0
7145,0.0
7146,0.0
7147,0.0
7148,0.0
7149,0.0
7150,0.0
7151,0.0
7152,0.0
7153,0.0
7154,0.0
7155,0.0
7156,0.0
7157,0.0
7158,0.0
7159,0.0
7160,0.0
7161,0.0
7162,0.0
7163,0.0
7164,0.0
7165,0.0
7166,0.0
7167,0.0
7168,0.0
7169,0.001
7170,0.008
7171,0.001
7172,0.008
7173,0.003
7174,0.0
7175,0.0
7176,0.0
7177,0.0
7178,0.0
7179,0.0
7180,0.0
7181,0.0
7182,0.0
7183,0.0
7184,0.0
7185,0.0
7186,0.0
7187,0.0
7188,0.0
7189,0.0
7190,0.0
7191,0.0
7192,0.0
7193,0.0
7194,0.0
7195,0.0
7196,0.0
7197,0.0
7198,0.0
7199,0.0
7200,0.0
7201,0.0
7202,0.0
7203,0.004
7204,0.051
7205,0.084
7206,0.105
7207,0.131
7208,0.112
7209,0.031
7210,0.002
7211,0.0
7212,0.001
7213,0.002
7214,0.0
7215,0.0
7216,0.0
7217,0.0
7218,0.0
7219,0.0
7220,0.0
7221,0.0
7222,0.0
7223,0.0
7224,0.0
7225,0.0
7226,0.0
7227,0.0
7228,0.0
7229,0.0
7230,0.0
7231,0.0
7232,0.0
7233,0.0
7234,0.0
7235,0.0
7236,0.0
7237,0.001
7238,0.021
7239,0.105
7240,0.268
7241,0.36
7242,0.433
7243,0.492
7244,0.636
7245,0.77
7246,0.745
7247,0.725
7248,0.661
7249,0.599
7250,0.554
7251,0.545
7252,0.533
7253,0.598
7254,0.563
7255,0.523
7256,0.551
7257,0.523
7258,0.374
7259,0.359
7260,0.304
7261,0.267
7262,0.257
7263,0.285
7264,0.31
7265,0.35
7266,0.343
7267,0.268
7268,0.213
7269,0.175
7270,0.171
7271,0.183
7272,0.201
7273,0.219
7274,0.193
7275,0.173
7276,0.136
7277,0.113
7278,0.105
7279,0.112
7280,0.156
7281,0.148
7282,0.088
7283,0.04
7284,0.026
7285,0.007
7286,0.0
7287,0.0
7288,0.0
7289,0.0
7290,0.0
7291,0.0
7292,0.0
7293,0.0
7294,0.0
7295,0.0
7296,0.0
7297,0.0
7298,0.0
7299,0.006
7300,0.021
7301,0.03
7302,0.021
7303,0.008
7304,0.006
7305,0.0
7306,0.0
7307,0.0
7308,0.0
7309,0.0
7310,0.0
7311,0.0
7312,0.0
7313,0.0
7314,0.0
7315,0.0
7316,0.0
7317,0.0
7318,0.011
7319,0.065
7320,0.132
7321,0.165
7322,0.183
7323,0.206
7324,0.234
7325,0.266
7326,0.375
7327,0.443
7328,0.524
7329,0.514
7330,0.588
7331,0.65
7332,0.643
7333,0.636
7334,0.641
7335,0.604
7336,0.585
7337,0.538
7338,0.517
7339,0.581
7340,0.625
7341,0.62
7342,0.652
7343,0.684
7344,0.702
7345,0.732
7346,0.731
7347,0.723
7348,0.728
7349,0.71
7350,0.734
7351,0.756
7352,0.745
7353,0.7
7354,0.715
7355,0.688
7356,0.616
7357,0.527
7358,0.451
7359,0.388
7360,0.36
7361,0.349
7362,0.361
7363,0.314
7364,0.281
7365,0.282
7366,0.271
7367,0.289
7368,0.31
7369,0.33
7370,0.319
7371,0.3
7372,0.315
7373,0.336
7374,0.3
7375,0.262
7376,0.221
7377,0.102
7378,0.035
7379,0.01
7380,0.001
7381,0.0
7382,0.0
7383,0.0
7384,0.0
7385,0.0
7386,0.007
7387,0.001
7388,0.005
7389,0.014
7390,0.014
7391,0.019
7392,0.009
7393,0.001
7394,0.009
7395,0.001
7396,0.0
7397,0.007
7398,0.007
7399,0.012
7400,0.009
7401,0.001
7402,0.0
7403,0.0
7404,0.0
7405,0.0
7406,0.0
7407,0.0
7408,0.0
7409,0.0
7410,0.0
7411,0.0
7412,0.0
7413,0.0
7414,0.0
7415,0.0
7416,0.0
7417,0.0
7418,0.0
7419,0.0
7420,0.0
7421,0.0
7422,0.003
7423,0.0
7424,0.001
7425,0.0
7426,0.0
7427,0.0
7428,0.003
7429,0.013
7430,0.005
7431,0.0
7432,0.0
7433,0.001
7434,0.01
7435,0.009
7436,0.001
7437,0.0
7438,0.0
7439,0.0
7440,0.0
7441,0.0
7442,0.0
7443,0.0
7444,0.0
7445,0.0
7446,0.0
7447,0.0
7448,0.0
7449,0.0
7450,0.0
7451,0.0
7452,0.0
7453,0.0
7454,0.0
7455,0.0
7456,0.0
7457,0.0
7458,0.0
7459,0.004
7460,0.017
7461,0.02
7462,0.012
7463,0.004
7464,0.0
7465,0.0
7466,0.0
7467,0.0
7468,0.0
7469,0.0
7470,0.0
7471,0.0
7472,0.0
7473,0.0
7474,0.0
7475,0.0
7476,0.0
7477,0.0
7478,0.0
7479,0.0
7480,0.0
7481,0.0
7482,0.002
7483,0.006
7484,0.002
7485,0.0
7486,0.0
7487,0.0
7488,0.0
7489,0.002
7490,0.016
7491,0.05
7492,0.048
7493,0.054
7494,0.04
7495,0.016
7496,0.03
7497,0.037
7498,0.057
7499,0.055
7500,0.072
7501,0.159
7502,0.259
7503,0.361
7504,0.465
7505,0.477
7506,0.461
7507,0.509
7508,0.482
7509,0.466
7510,0.461
7511,0.51
7512,0.583
7513,0.658
7514,0.614
7515,0.576
7516,0.542
7517,0.483
7518,0.399
7519,0.444
7520,0.406
7521,0.344
7522,0.276
7523,0.252
7524,0.203
7525,0.16
7526,0.153
7527,0.159
7528,0.203
7529,0.263
7530,0.293
7531,0.276
7532,0.215
7533,0.139
7534,0.1
7535,0.051
7536,0.013
7537,0.001
7538,0.0
7539,0.0
7540,0.0
7541,0.002
7542,0.016
7543,0.008
7544,0.016
7545,0.019
7546,0.03
7547,0.053
7548,0.131
7549,0.219
7550,0.298
7551,0.371
7552,0.384
7553,0.384
7554,0.349
7555,0.275
7556,0.228
7557,0.185
7558,0.19
7559,0.215
7560,0.236
7561,0.285
7562,0.438
7563,0.572
7564,0.65
7565,0.688
7566,0.695
7567,0.692
7568,0.675
7569,0.562
7570,0.648
7571,0.708
7572,0.714
7573,0.687
7574,0.635
7575,0.591
7576,0.542
7577,0.523
7578,0.527
7579,0.608
7580,0.615
7581,0.607
7582,0.582
7583,0.528
7584,0.522
7585,0.518
7586,0.527
7587,0.502
7588,0.474
7589,0.458
7590,0.43
7591,0.38
7592,0.294
7593,0.166
7594,0.073
7595,0.043
7596,0.026
7597,0.017
7598,0.006
7599,0.0
7600,0.0
7601,0.0
7602,0.0
7603,0.0
7604,0.0
7605,0.007
7606,0.042
7607,0.06
7608,0.088
7609,0.076
7610,0.127
7611,0.169
7612,0.181
7613,0.215
7614,0.28
7615,0.372
7616,0.408
7617,0.416
7618,0.431
7619,0.48
7620,0.456
7621,0.431
7622,0.403
7623,0.425
7624,0.452
7625,0.527
7626,0.544
7627,0.551
7628,0.542
7629,0.617
7630,0.615
7631,0.561
7632,0.513
7633,0.502
7634,0.5
7635,0.475
7636,0.445
7637,0.404
7638,0.378
7639,0.357
7640,0.35
7641,0.183
7642,0.08
7643,0.056
7644,0.054
7645,0.041
7646,0.002
7647,0.0
7648,0.0
7649,0.0
7650,0.0
7651,0.003
7652,0.004
7653,0.058
7654,0.056
7655,0.003
7656,0.0
7657,0.0
7658,0.0
7659,0.0
7660,0.0
7661,0.0
7662,0.0
7663,0.0
7664,0.0
7665,0.0
7666,0.0
7667,0.0
7668,0.0
7669,0.0
7670,0.0
7671,0.004
7672,0.069
7673,0.138
7674,0.063
7675,0.003
7676,0.0
7677,0.0
7678,0.0
7679,0.0
7680,0.0
7681,0.0
7682,0.0
7683,0.0
7684,0.0
7685,0.0
7686,0.0
7687,0.0
7688,0.0
7689,0.0
7690,0.0
7691,0.0
7692,0.0
7693,0.0
7694,0.0
7695,0.0
7696,0.0
7697,0.0
7698,0.0
7699,0.0
7700,0.0
7701,0.0
7702,0.0
7703,0.0
7704,0.0
7705,0.0
7706,0.0
7707,0.0
7708,0.0
7709,0.0
7710,0.0
7711,0.0
7712,0.0
7713,0.0
7714,0.0
7715,0.0
7716,0.0
7717,0.0
7718,0.0
7719,0.0
7720,0.0
7721,0.0
7722,0.0
7723,0.0
7724,0.0
7725,0.0
7726,0.0
7727,0.0
7728,0.0
7729,0.0
7730,0.0
7731,0.0
7732,0.0
7733,0.0
7734,0.0
7735,0.0
7736,0.0
7737,0.0
7738,0.0
7739,0.0
7740,0.002
7741,0.006
7742,0.012
7743,0.031
7744,0.053
7745,0.1
7746,0.106
7747,0.075
7748,0.066
7749,0.092
7750,0.121
7751,0.137
7752,0.146
7753,0.17
7754,0.163
7755,0.151
7756,0.128
7757,0.104
7758,0.093
7759,0.069
7760,0.04
7761,0.032
7762,0.049
7763,0.069
7764,0.08
7765,0.089
7766,0.071
7767,0.082
7768,0.072
7769,0.025
7770,0.005
7771,0.008
7772,0.024
7773,0.018
7774,0.03
7775,0.114
7776,0.251
7777,0.403
7778,0.485
7779,0.601
7780,0.678
7781,0.749
7782,0.81
7783,0.819
7784,0.811
7785,0.779
7786,0.769
7787,0.779
7788,0.77
7789,0.741
7790,0.722
7791,0.711
7792,0.696
7793,0.673
7794,0.648
7795,0.624
7796,0.609
7797,0.588
7798,0.541
7799,0.505
7800,0.474
7801,0.477
7802,0.478
7803,0.451
7804,0.42
7805,0.393
7806,0.327
7807,0.259
7808,0.177
7809,0.077
7810,0.019
7811,0.004
7812,0.0
7813,0.0
7814,0.0
7815,0.0
7816,0.001
7817,0.017
7818,0.034
7819,0.043
7820,0.036
7821,0.097
7822,0.127
7823,0.122
7824,0.226
7825,0.313
7826,0.254
7827,0.253
7828,0.322
7829,0.451
7830,0.506
7831,0.496
7832,0.502
7833,0.528
7834,0.676
7835,0.766
7836,0.811
7837,0.787
7838,0.762
7839,0.834
7840,0.804
7841,0.759
7842,0.648
7843,0.644
7844,0.774
7845,0.838
7846,0.862
7847,0.848
7848,0.853
7849,0.778
7850,0.78
7851,0.777
7852,0.763
7853,0.745
7854,0.683
7855,0.648
7856,0.611
7857,0.644
7858,0.782
7859,0.873
7860,0.878
7861,0.84
7862,0.79
7863,0.729
7864,0.611
7865,0.517
7866,0.485
7867,0.471
7868,0.518
7869,0.491
7870,0.469
7871,0.451
7872,0.376
7873,0.237
7874,0.104
7875,0.02
7876,0.001
7877,0.0
7878,0.0
7879,0.0
7880,0.0
7881,0.0
7882,0.0
7883,0.0
7884,0.0
7885,0.0
7886,0.0
7887,0.0
7888,0.0
7889,0.0
7890,0.0
7891,0.0
7892,0.0
7893,0.0
7894,0.0
7895,0.0
7896,0.0
7897,0.0
7898,0.0
7899,0.0
7900,0.0
7901,0.001
7902,0.022
7903,0.06
7904,0.065
7905,0.083
7906,0.112
7907,0.101
7908,0.088
7909,0.094
7910,0.084
7911,0.062
7912,0.047
7913,0.049
7914,0.047
7915,0.048
7916,0.047
7917,0.04
7918,0.019
7919,0.003
7920,0.0
7921,0.0
7922,0.0
7923,0.0
7924,0.0
7925,0.0
7926,0.0
7927,0.0
7928,0.0
7929,0.0
7930,0.0
7931,0.0
7932,0.0
7933,0.0
7934,0.0
7935,0.0
7936,0.0
7937,0.0
7938,0.0
7939,0.0
7940,0.0
7941,0.0
7942,0.0
7943,0.001
7944,0.02
7945,0.137
7946,0.322
7947,0.476
7948,0.567
7949,0.67
7950,0.792
7951,0.821
7952,0.843
7953,0.855
7954,0.843
7955,0.814
7956,0.821
7957,0.839
7958,0.809
7959,0.759
7960,0.657
7961,0.6
7962,0.592
7963,0.553
7964,0.492
7965,0.417
7966,0.327
7967,0.263
7968,0.194
7969,0.172
7970,0.119
7971,0.091
7972,0.07
7973,0.036
7974,0.005
7975,0.0
7976,0.0
7977,0.0
7978,0.0
7979,0.0
7980,0.0
7981,0.0
7982,0.0
7983,0.0
7984,0.008
7985,0.031
7986,0.038
7987,0.031
7988,0.026
7989,0.04
7990,0.068
7991,0.095
7992,0.096
7993,0.101
7994,0.092
7995,0.09
7996,0.086
7997,0.059
7998,0.097
7999,0.121
8000,0.122
8001,0.09
8002,0.098
8003,0.13
8004,0.111
8005,0.145
8006,0.172
8007,0.198
8008,0.187
8009,0.139
8010,0.113
8011,0.121
8012,0.259
8013,0.298
8014,0.34
8015,0.339
8016,0.395
8017,0.46
8018,0.56
8019,0.623
8020,0.675
8021,0.722
8022,0.818
8023,0.833
8024,0.8
8025,0.845
8026,0.845
8027,0.807
8028,0.787
8029,0.833
8030,0.848
8031,0.876
8032,0.886
8033,0.782
8034,0.723
8035,0.697
8036,0.703
8037,0.77
8038,0.686
8039,0.532
8040,0.44
8041,0.401
8042,0.218
8043,0.08
8044,0.023
8045,0.001
8046,0.0
8047,0.0
8048,0.0
8049,0.0
8050,0.0
8051,0.0
8052,0.0
8053,0.0
8054,0.0
8055,0.0
8056,0.001
8057,0.012
8058,0.009
8059,0.011
8060,0.013
8061,0.011
8062,0.015
8063,0.052
8064,0.088
8065,0.132
8066,0.151
8067,0.175
8068,0.202
8069,0.234
8070,0.234
8071,0.258
8072,0.24
8073,0.182
8074,0.121
8075,0.092
8076,0.09
8077,0.084
8078,0.076
8079,0.077
8080,0.1
8081,0.205
8082,0.291
8083,0.298
8084,0.296
8085,0.296
8086,0.293
8087,0.285
8088,0.321
8089,0.376
8090,0.411
8091,0.441
8092,0.452
8093,0.463
8094,0.446
8095,0.422
8096,0.403
8097,0.389
8098,0.35
8099,0.318
8100,0.36
8101,0.406
8102,0.439
8103,0.412
8104,0.407
8105,0.395
8106,0.352
8107,0.321
8108,0.304
8109,0.27
8110,0.226
8111,0.17
8112,0.118
8113,0.063
8114,0.014
8115,0.001
8116,0.0
8117,0.0
8118,0.0
8119,0.0
8120,0.0
8121,0.0
8122,0.0
8123,0.0
8124,0.0
8125,0.0
8126,0.0
8127,0.0
8128,0.0
