Time_Index,Hybrid_Wind_Test
6132,0.064
6133,0.085
6134,0.094
6135,0.11
6136,0.126
6137,0.13
6138,0.158
6139,0.166
6140,0.171
6141,0.198
6142,0.217
6143,0.225
6144,0.193
6145,0.207
6146,0.191
6147,0.174
6148,0.152
6149,0.157
6150,0.145
6151,0.114
6152,0.087
6153,0.095
6154,0.112
6155,0.134
6156,0.151
6157,0.178
6158,0.209
6159,0.274
6160,0.302
6161,0.385
6162,0.359
6163,0.285
6164,0.272
6165,0.226
6166,0.159
6167,0.116
6168,0.228
6169,0.257
6170,0.282
6171,0.275
6172,0.311
6173,0.402
6174,0.477
6175,0.385
6176,0.266
6177,0.309
6178,0.419
6179,0.448
6180,0.463
6181,0.505
6182,0.508
6183,0.484
6184,0.396
6185,0.269
6186,0.181
6187,0.165
6188,0.335
6189,0.388
6190,0.492
6191,0.546
6192,0.554
6193,0.61
6194,0.615
6195,0.63
6196,0.664
6197,0.645
6198,0.633
6199,0.455
6200,0.393
6201,0.586
6202,0.595
6203,0.524
6204,0.521
6205,0.482
6206,0.575
6207,0.454
6208,0.515
6209,0.505
6210,0.603
6211,0.59
6212,0.729
6213,0.727
6214,0.689
6215,0.666
6216,0.667
6217,0.635
6218,0.608
6219,0.559
6220,0.546
6221,0.518
6222,0.32
6223,0.328
6224,0.387
6225,0.297
6226,0.189
6227,0.103
6228,0.155
6229,0.146
6230,0.192
6231,0.23
6232,0.269
6233,0.284
6234,0.102
6235,0.086
6236,0.098
6237,0.158
6238,0.264
6239,0.236
6240,0.259
6241,0.402
6242,0.482
6243,0.483
6244,0.502
6245,0.463
6246,0.32
6247,0.219
6248,0.249
6249,0.273
6250,0.287
6251,0.323
6252,0.353
6253,0.345
6254,0.333
6255,0.294
6256,0.245
6257,0.191
6258,0.142
6259,0.16
6260,0.226
6261,0.256
6262,0.313
6263,0.404
6264,0.438
6265,0.441
6266,0.425
6267,0.363
6268,0.261
6269,0.259
6270,0.25
6271,0.18
6272,0.098
6273,0.054
6274,0.056
6275,0.079
6276,0.127
6277,0.194
6278,0.246
6279,0.317
6280,0.367
6281,0.354
6282,0.334
6283,0.282
6284,0.247
6285,0.226
6286,0.196
6287,0.234
6288,0.242
6289,0.201
6290,0.249
6291,0.273
6292,0.255
6293,0.237
6294,0.206
6295,0.197
6296,0.226
6297,0.417
6298,0.577
6299,0.624
6300,0.635
6301,0.636
6302,0.645
6303,0.637
6304,0.634
6305,0.543
6306,0.5
6307,0.493
6308,0.54
6309,0.598
6310,0.71
6311,0.773
6312,0.801
6313,0.784
6314,0.719
6315,0.615
6316,0.603
6317,0.623
6318,0.575
6319,0.53
6320,0.568
6321,0.582
6322,0.592
6323,0.586
6324,0.584
6325,0.566
6326,0.483
6327,0.368
6328,0.283
6329,0.213
6330,0.25
6331,0.34
6332,0.45
6333,0.474
6334,0.442
6335,0.445
6336,0.417
6337,0.391
6338,0.349
6339,0.349
6340,0.322
6341,0.333
6342,0.371
6343,0.352
6344,0.271
6345,0.259
6346,0.302
6347,0.306
6348,0.299
6349,0.292
6350,0.318
6351,0.279
6352,0.268
6353,0.278
6354,0.351
6355,0.362
6356,0.389
6357,0.383
6358,0.429
6359,0.481
6360,0.555
6361,0.496
6362,0.499
6363,0.458
6364,0.41
6365,0.337
6366,0.428
6367,0.612
6368,0.715
6369,0.69
6370,0.675
6371,0.751
6372,0.747
6373,0.685
6374,0.601
6375,0.521
6376,0.477
6377,0.411
6378,0.374
6379,0.368
6380,0.474
6381,0.473
6382,0.43
6383,0.42
6384,0.396
6385,0.402
6386,0.292
6387,0.236
6388,0.271
6389,0.259
6390,0.237
6391,0.163
6392,0.122
6393,0.142
6394,0.135
6395,0.136
6396,0.208
6397,0.154
6398,0.077
6399,0.08
6400,0.161
6401,0.105
6402,0.131
6403,0.051
6404,0.071
6405,0.158
6406,0.257
6407,0.25
6408,0.256
6409,0.286
6410,0.377
6411,0.475
6412,0.569
6413,0.635
6414,0.657
6415,0.621
6416,0.636
6417,0.667
6418,0.651
6419,0.63
6420,0.62
6421,0.598
6422,0.554
6423,0.522
6424,0.458
6425,0.332
6426,0.283
6427,0.297
6428,0.343
6429,0.416
6430,0.491
6431,0.477
6432,0.528
6433,0.598
6434,0.68
6435,0.777
6436,0.868
6437,0.854
6438,0.766
6439,0.675
6440,0.652
6441,0.666
6442,0.681
6443,0.694
6444,0.72
6445,0.8
6446,0.864
6447,0.865
6448,0.844
6449,0.737
6450,0.687
6451,0.698
6452,0.75
6453,0.744
6454,0.709
6455,0.655
6456,0.666
6457,0.687
6458,0.666
6459,0.518
6460,0.381
6461,0.285
6462,0.178
6463,0.068
6464,0.011
6465,0.0
6466,0.001
6467,0.013
6468,0.034
6469,0.066
6470,0.105
6471,0.159
6472,0.239
6473,0.33
6474,0.465
6475,0.542
6476,0.567
6477,0.517
6478,0.42
6479,0.385
6480,0.386
6481,0.401
6482,0.483
6483,0.495
6484,0.498
6485,0.501
6486,0.502
6487,0.404
6488,0.272
6489,0.193
6490,0.216
6491,0.309
6492,0.447
6493,0.585
6494,0.594
6495,0.512
6496,0.53
6497,0.499
6498,0.406
6499,0.325
6500,0.29
6501,0.329
6502,0.374
6503,0.449
6504,0.514
6505,0.534
6506,0.568
6507,0.559
6508,0.576
6509,0.566
6510,0.567
6511,0.544
6512,0.659
6513,0.832
6514,0.906
6515,0.844
6516,0.894
6517,0.881
6518,0.786
6519,0.771
6520,0.708
6521,0.503
6522,0.461
6523,0.389
6524,0.477
6525,0.685
6526,0.803
6527,0.775
6528,0.818
6529,0.776
6530,0.787
6531,0.836
6532,0.826
6533,0.76
6534,0.718
6535,0.699
6536,0.713
6537,0.768
6538,0.843
6539,0.861
6540,0.853
6541,0.827
6542,0.775
6543,0.704
6544,0.597
6545,0.441
6546,0.394
6547,0.37
6548,0.348
6549,0.32
6550,0.339
6551,0.349
6552,0.346
6553,0.338
6554,0.386
6555,0.47
6556,0.573
6557,0.531
6558,0.492
6559,0.504
6560,0.471
6561,0.53
6562,0.691
6563,0.757
6564,0.749
6565,0.717
6566,0.7
6567,0.837
6568,0.808
6569,0.81
6570,0.91
6571,0.91
6572,0.827
6573,0.804
6574,0.671
6575,0.714
6576,0.745
6577,0.74
6578,0.881
6579,0.966
6580,0.942
6581,0.84
6582,0.811
6583,0.786
6584,0.83
6585,0.915
6586,0.955
6587,0.961
6588,0.974
6589,0.974
6590,0.963
6591,0.931
6592,0.89
6593,0.775
6594,0.722
6595,0.622
6596,0.554
6597,0.578
6598,0.608
6599,0.625
6600,0.641
6601,0.745
6602,0.697
6603,0.615
6604,0.566
6605,0.53
6606,0.516
6607,0.543
6608,0.613
6609,0.746
6610,0.799
6611,0.81
6612,0.823
6613,0.819
6614,0.811
6615,0.772
6616,0.711
6617,0.515
6618,0.355
6619,0.277
6620,0.26
6621,0.294
6622,0.302
6623,0.362
6624,0.484
6625,0.563
6626,0.549
6627,0.565
6628,0.57
6629,0.533
6630,0.497
6631,0.424
6632,0.317
6633,0.301
6634,0.248
6635,0.199
6636,0.176
6637,0.243
6638,0.395
6639,0.579
6640,0.706
6641,0.683
6642,0.738
6643,0.656
6644,0.491
6645,0.402
6646,0.329
6647,0.313
6648,0.264
6649,0.351
6650,0.382
6651,0.361
6652,0.352
6653,0.379
6654,0.386
6655,0.37
6656,0.366
6657,0.407
6658,0.413
6659,0.418
6660,0.403
6661,0.382
6662,0.393
6663,0.405
6664,0.413
6665,0.307
6666,0.26
6667,0.295
6668,0.399
6669,0.414
6670,0.395
6671,0.393
6672,0.264
6673,0.158
6674,0.23
6675,0.35
6676,0.325
6677,0.417
6678,0.433
6679,0.351
6680,0.298
6681,0.346
6682,0.307
6683,0.252
6684,0.272
6685,0.238
6686,0.197
6687,0.26
6688,0.321
6689,0.401
6690,0.54
6691,0.676
6692,0.719
6693,0.621
6694,0.501
6695,0.422
6696,0.35
6697,0.34
6698,0.361
6699,0.381
6700,0.335
6701,0.321
6702,0.338
6703,0.295
6704,0.341
6705,0.383
6706,0.39
6707,0.434
6708,0.439
6709,0.468
6710,0.509
6711,0.574
6712,0.603
6713,0.599
6714,0.597
6715,0.607
6716,0.645
6717,0.696
6718,0.766
6719,0.86
6720,0.888
6721,0.892
6722,0.896
6723,0.922
6724,0.942
6725,0.954
6726,0.951
6727,0.952
6728,0.96
6729,0.967
6730,0.952
6731,0.915
6732,0.84
6733,0.764
6734,0.693
6735,0.584
6736,0.454
6737,0.355
6738,0.345
6739,0.308
6740,0.252
6741,0.207
6742,0.187
6743,0.174
6744,0.158
6745,0.15
6746,0.15
6747,0.138
6748,0.117
6749,0.082
6750,0.06
6751,0.037
6752,0.016
6753,0.003
6754,0.002
6755,0.003
6756,0.005
6757,0.007
6758,0.016
6759,0.032
6760,0.064
6761,0.138
6762,0.237
6763,0.276
6764,0.289
6765,0.283
6766,0.248
6767,0.229
6768,0.219
6769,0.207
6770,0.187
6771,0.172
6772,0.163
6773,0.14
6774,0.115
6775,0.076
6776,0.044
6777,0.031
6778,0.037
6779,0.049
6780,0.092
6781,0.131
6782,0.201
6783,0.243
6784,0.255
6785,0.223
6786,0.335
6787,0.418
6788,0.446
6789,0.413
6790,0.37
6791,0.318
6792,0.299
6793,0.329
6794,0.376
6795,0.343
6796,0.381
6797,0.456
6798,0.496
6799,0.416
6800,0.254
6801,0.194
6802,0.178
6803,0.168
6804,0.144
6805,0.133
6806,0.135
6807,0.107
6808,0.086
6809,0.089
6810,0.128
6811,0.138
6812,0.165
6813,0.188
6814,0.199
6815,0.201
6816,0.236
6817,0.248
6818,0.227
6819,0.248
6820,0.234
6821,0.196
6822,0.189
6823,0.156
6824,0.085
6825,0.066
6826,0.075
6827,0.068
6828,0.071
6829,0.09
6830,0.117
6831,0.186
6832,0.292
6833,0.373
6834,0.405
6835,0.383
6836,0.33
6837,0.27
6838,0.208
6839,0.156
6840,0.102
6841,0.07
6842,0.061
6843,0.045
6844,0.032
6845,0.025
6846,0.018
6847,0.022
6848,0.025
6849,0.03
6850,0.03
6851,0.032
6852,0.049
6853,0.097
6854,0.108
6855,0.186
6856,0.204
6857,0.171
6858,0.128
6859,0.049
6860,0.058
6861,0.051
6862,0.025
6863,0.035
6864,0.044
6865,0.04
6866,0.053
6867,0.067
6868,0.084
6869,0.094
6870,0.104
6871,0.089
6872,0.085
6873,0.091
6874,0.075
6875,0.071
6876,0.087
6877,0.108
6878,0.121
6879,0.133
6880,0.128
6881,0.099
6882,0.086
6883,0.074
6884,0.065
6885,0.049
6886,0.049
6887,0.058
6888,0.086
6889,0.14
6890,0.178
6891,0.204
6892,0.225
6893,0.249
6894,0.261
6895,0.23
6896,0.151
6897,0.139
6898,0.156
6899,0.173
6900,0.167
6901,0.171
6902,0.182
6903,0.18
6904,0.155
6905,0.139
6906,0.146
6907,0.191
6908,0.292
6909,0.327
6910,0.315
6911,0.326
6912,0.32
6913,0.305
6914,0.303
6915,0.313
6916,0.336
6917,0.346
6918,0.377
6919,0.369
6920,0.322
6921,0.316
6922,0.379
6923,0.405
6924,0.384
6925,0.375
6926,0.362
6927,0.32
6928,0.231
6929,0.182
6930,0.249
6931,0.234
6932,0.274
6933,0.262
6934,0.262
6935,0.275
6936,0.316
6937,0.335
6938,0.358
6939,0.377
6940,0.417
6941,0.496
6942,0.517
6943,0.563
6944,0.544
6945,0.658
6946,0.794
6947,0.876
6948,0.904
6949,0.866
6950,0.827
6951,0.879
6952,0.865
6953,0.845
6954,0.837
6955,0.829
6956,0.851
6957,0.89
6958,0.859
6959,0.858
6960,0.863
6961,0.892
6962,0.886
6963,0.848
6964,0.822
6965,0.845
6966,0.861
6967,0.856
6968,0.886
6969,0.904
6970,0.93
6971,0.915
6972,0.92
6973,0.952
6974,0.965
6975,0.933
6976,0.902
6977,0.87
6978,0.837
6979,0.819
6980,0.794
6981,0.816
6982,0.866
6983,0.858
6984,0.842
6985,0.853
6986,0.889
6987,0.903
6988,0.911
6989,0.905
6990,0.918
6991,0.914
6992,0.908
6993,0.911
6994,0.895
6995,0.873
6996,0.856
6997,0.84
6998,0.831
6999,0.836
7000,0.803
7001,0.763
7002,0.795
7003,0.828
7004,0.808
7005,0.778
7006,0.764
7007,0.787
7008,0.771
7009,0.756
7010,0.773
7011,0.783
7012,0.761
7013,0.748
7014,0.715
7015,0.699
7016,0.72
7017,0.793
7018,0.866
7019,0.844
7020,0.865
7021,0.841
7022,0.848
7023,0.837
7024,0.764
7025,0.631
7026,0.511
7027,0.443
7028,0.434
7029,0.339
7030,0.447
7031,0.455
7032,0.387
7033,0.423
7034,0.451
7035,0.423
7036,0.419
7037,0.478
7038,0.517
7039,0.555
7040,0.634
7041,0.679
7042,0.716
7043,0.738
7044,0.724
7045,0.723
7046,0.69
7047,0.588
7048,0.513
7049,0.494
7050,0.413
7051,0.396
7052,0.422
7053,0.456
7054,0.486
7055,0.476
7056,0.498
7057,0.554
7058,0.64
7059,0.703
7060,0.808
7061,0.906
7062,0.965
7063,0.964
7064,0.942
7065,0.941
7066,0.942
7067,0.937
7068,0.939
7069,0.952
7070,0.971
7071,0.982
7072,0.989
7073,0.99
7074,0.984
7075,0.977
7076,0.975
7077,0.973
7078,0.975
7079,0.976
7080,0.976
7081,0.976
7082,0.981
7083,0.982
7084,0.978
7085,0.975
7086,0.971
7087,0.96
7088,0.93
7089,0.874
7090,0.82
7091,0.778
7092,0.745
7093,0.717
7094,0.662
7095,0.581
7096,0.539
7097,0.589
7098,0.638
7099,0.609
7100,0.569
7101,0.609
7102,0.667
7103,0.62
7104,0.536
7105,0.503
7106,0.506
7107,0.49
7108,0.505
7109,0.536
7110,0.562
7111,0.575
7112,0.529
7113,0.489
7114,0.472
7115,0.481
7116,0.497
7117,0.505
7118,0.526
7119,0.559
7120,0.595
7121,0.631
7122,0.642
7123,0.655
7124,0.657
7125,0.651
7126,0.652
7127,0.639
7128,0.642
7129,0.65
7130,0.665
7131,0.687
7132,0.695
7133,0.701
7134,0.708
7135,0.714
7136,0.663
7137,0.613
7138,0.589
7139,0.595
7140,0.595
7141,0.528
7142,0.437
7143,0.33
7144,0.306
7145,0.337
7146,0.286
7147,0.241
7148,0.229
7149,0.194
7150,0.182
7151,0.173
7152,0.161
7153,0.166
7154,0.178
7155,0.173
7156,0.168
7157,0.178
7158,0.199
7159,0.19
7160,0.153
7161,0.141
7162,0.13
7163,0.12
7164,0.119
7165,0.124
7166,0.128
7167,0.143
7168,0.157
7169,0.175
7170,0.204
7171,0.216
7172,0.209
7173,0.175
7174,0.148
7175,0.121
7176,0.107
7177,0.093
7178,0.09
7179,0.091
7180,0.084
7181,0.072
7182,0.077
7183,0.076
7184,0.048
7185,0.037
7186,0.027
7187,0.022
7188,0.019
7189,0.017
7190,0.017
7191,0.022
7192,0.039
7193,0.077
7194,0.103
7195,0.084
7196,0.086
7197,0.118
7198,0.198
7199,0.28
7200,0.351
7201,0.413
7202,0.465
7203,0.5
7204,0.53
7205,0.582
7206,0.622
7207,0.643
7208,0.615
7209,0.559
7210,0.6
7211,0.669
7212,0.695
7213,0.688
7214,0.656
7215,0.58
7216,0.453
7217,0.495
7218,0.557
7219,0.569
7220,0.562
7221,0.53
7222,0.517
7223,0.53
7224,0.556
7225,0.55
7226,0.54
7227,0.551
7228,0.542
7229,0.561
7230,0.56
7231,0.557
7232,0.542
7233,0.471
7234,0.447
7235,0.471
7236,0.521
7237,0.57
7238,0.597
7239,0.536
7240,0.449
7241,0.466
7242,0.456
7243,0.457
7244,0.553
7245,0.618
7246,0.646
7247,0.637
7248,0.563
7249,0.461
7250,0.43
7251,0.462
7252,0.495
7253,0.509
7254,0.521
7255,0.535
7256,0.538
7257,0.605
7258,0.719
7259,0.745
7260,0.762
7261,0.82
7262,0.88
7263,0.873
7264,0.706
7265,0.655
7266,0.703
7267,0.644
7268,0.506
7269,0.427
7270,0.415
7271,0.396
7272,0.327
7273,0.238
7274,0.176
7275,0.124
7276,0.086
7277,0.057
7278,0.046
7279,0.041
7280,0.033
7281,0.032
7282,0.041
7283,0.045
7284,0.046
7285,0.044
7286,0.048
7287,0.054
7288,0.084
7289,0.15
7290,0.182
7291,0.184
7292,0.259
7293,0.374
7294,0.464
7295,0.509
7296,0.537
7297,0.574
7298,0.592
7299,0.603
7300,0.612
7301,0.63
7302,0.649
7303,0.686
7304,0.709
7305,0.735
7306,0.825
7307,0.86
7308,0.876
7309,0.891
7310,0.896
7311,0.859
7312,0.749
7313,0.606
7314,0.571
7315,0.672
7316,0.702
7317,0.707
7318,0.776
7319,0.697
7320,0.672
7321,0.505
7322,0.397
7323,0.297
7324,0.196
7325,0.149
7326,0.128
7327,0.064
7328,0.027
7329,0.028
7330,0.037
7331,0.036
7332,0.032
7333,0.033
7334,0.033
7335,0.031
7336,0.057
7337,0.111
7338,0.142
7339,0.151
7340,0.187
7341,0.339
7342,0.54
7343,0.633
7344,0.665
7345,0.779
7346,0.869
7347,0.879
7348,0.865
7349,0.874
7350,0.892
7351,0.884
7352,0.874
7353,0.837
7354,0.822
7355,0.812
7356,0.802
7357,0.823
7358,0.863
7359,0.835
7360,0.753
7361,0.69
7362,0.67
7363,0.733
7364,0.792
7365,0.838
7366,0.892
7367,0.915
7368,0.924
7369,0.928
7370,0.929
7371,0.931
7372,0.93
7373,0.908
7374,0.888
7375,0.874
7376,0.865
7377,0.888
7378,0.901
7379,0.934
7380,0.972
7381,0.98
7382,0.976
7383,0.957
7384,0.938
7385,0.934
7386,0.951
7387,0.941
7388,0.884
7389,0.818
7390,0.784
7391,0.787
7392,0.751
7393,0.665
7394,0.565
7395,0.533
7396,0.495
7397,0.393
7398,0.31
7399,0.201
7400,0.102
7401,0.064
7402,0.05
7403,0.045
7404,0.044
7405,0.038
7406,0.035
7407,0.027
7408,0.018
7409,0.021
7410,0.024
7411,0.025
7412,0.035
7413,0.045
7414,0.055
7415,0.056
7416,0.05
7417,0.039
7418,0.036
7419,0.039
7420,0.041
7421,0.047
7422,0.059
7423,0.072
7424,0.069
7425,0.052
7426,0.042
7427,0.059
7428,0.095
7429,0.131
7430,0.172
7431,0.163
7432,0.192
7433,0.294
7434,0.478
7435,0.654
7436,0.762
7437,0.808
7438,0.842
7439,0.874
7440,0.906
7441,0.918
7442,0.926
7443,0.933
7444,0.936
7445,0.93
7446,0.939
7447,0.957
7448,0.966
7449,0.969
7450,0.953
7451,0.912
7452,0.867
7453,0.846
7454,0.832
7455,0.762
7456,0.713
7457,0.75
7458,0.763
7459,0.758
7460,0.756
7461,0.78
7462,0.817
7463,0.842
7464,0.84
7465,0.842
7466,0.846
7467,0.857
7468,0.859
7469,0.857
7470,0.862
7471,0.878
7472,0.891
7473,0.893
7474,0.849
7475,0.806
7476,0.759
7477,0.725
7478,0.701
7479,0.644
7480,0.563
7481,0.534
7482,0.513
7483,0.525
7484,0.574
7485,0.603
7486,0.601
7487,0.564
7488,0.523
7489,0.528
7490,0.53
7491,0.5
7492,0.483
7493,0.449
7494,0.415
7495,0.408
7496,0.393
7497,0.314
7498,0.251
7499,0.241
7500,0.277
7501,0.31
7502,0.326
7503,0.284
7504,0.297
7505,0.31
7506,0.34
7507,0.438
7508,0.402
7509,0.444
7510,0.556
7511,0.59
7512,0.59
7513,0.563
7514,0.489
7515,0.431
7516,0.411
7517,0.415
7518,0.465
7519,0.426
7520,0.356
7521,0.321
7522,0.39
7523,0.506
7524,0.6
7525,0.657
7526,0.624
7527,0.647
7528,0.613
7529,0.622
7530,0.596
7531,0.604
7532,0.674
7533,0.74
7534,0.775
7535,0.765
7536,0.728
7537,0.713
7538,0.68
7539,0.519
7540,0.391
7541,0.317
7542,0.311
7543,0.287
7544,0.176
7545,0.095
7546,0.107
7547,0.156
7548,0.141
7549,0.144
7550,0.161
7551,0.13
7552,0.089
7553,0.06
7554,0.052
7555,0.066
7556,0.057
7557,0.064
7558,0.116
7559,0.125
7560,0.098
7561,0.107
7562,0.153
7563,0.101
7564,0.094
7565,0.122
7566,0.167
7567,0.217
7568,0.194
7569,0.188
7570,0.194
7571,0.19
7572,0.19
7573,0.197
7574,0.219
7575,0.252
7576,0.291
7577,0.351
7578,0.445
7579,0.525
7580,0.626
7581,0.696
7582,0.782
7583,0.838
7584,0.833
7585,0.849
7586,0.816
7587,0.739
7588,0.745
7589,0.681
7590,0.654
7591,0.632
7592,0.617
7593,0.697
7594,0.806
7595,0.804
7596,0.731
7597,0.652
7598,0.625
7599,0.619
7600,0.601
7601,0.485
7602,0.504
7603,0.534
7604,0.505
7605,0.514
7606,0.53
7607,0.512
7608,0.413
7609,0.464
7610,0.464
7611,0.482
7612,0.49
7613,0.477
7614,0.467
7615,0.453
7616,0.476
7617,0.527
7618,0.552
7619,0.615
7620,0.622
7621,0.592
7622,0.543
7623,0.448
7624,0.336
7625,0.307
7626,0.285
7627,0.278
7628,0.305
7629,0.358
7630,0.337
7631,0.309
7632,0.29
7633,0.28
7634,0.295
7635,0.285
7636,0.329
7637,0.394
7638,0.473
7639,0.524
7640,0.539
7641,0.584
7642,0.642
7643,0.679
7644,0.757
7645,0.795
7646,0.773
7647,0.762
7648,0.78
7649,0.809
7650,0.84
7651,0.839
7652,0.846
7653,0.888
7654,0.933
7655,0.953
7656,0.946
7657,0.936
7658,0.943
7659,0.953
7660,0.942
7661,0.945
7662,0.936
7663,0.919
7664,0.905
7665,0.917
7666,0.921
7667,0.956
7668,0.974
7669,0.972
7670,0.95
7671,0.904
7672,0.867
7673,0.872
7674,0.897
7675,0.887
7676,0.859
7677,0.838
7678,0.837
7679,0.849
7680,0.866
7681,0.85
7682,0.828
7683,0.829
7684,0.83
7685,0.828
7686,0.799
7687,0.767
7688,0.756
7689,0.775
7690,0.773
7691,0.77
7692,0.745
7693,0.732
7694,0.732
7695,0.706
7696,0.613
7697,0.646
7698,0.661
7699,0.749
7700,0.856
7701,0.875
7702,0.877
7703,0.886
7704,0.9
7705,0.924
7706,0.918
7707,0.899
7708,0.879
7709,0.876
7710,0.878
7711,0.883
7712,0.836
7713,0.8
7714,0.831
7715,0.912
7716,0.949
7717,0.949
7718,0.918
7719,0.837
7720,0.751
7721,0.76
7722,0.806
7723,0.85
7724,0.829
7725,0.816
7726,0.826
7727,0.834
7728,0.835
7729,0.829
7730,0.813
7731,0.832
7732,0.836
7733,0.826
7734,0.758
7735,0.732
7736,0.733
7737,0.747
7738,0.817
7739,0.878
7740,0.906
7741,0.931
7742,0.928
7743,0.848
7744,0.687
7745,0.648
7746,0.633
7747,0.634
7748,0.577
7749,0.592
7750,0.587
7751,0.538
7752,0.508
7753,0.463
7754,0.448
7755,0.436
7756,0.387
7757,0.343
7758,0.355
7759,0.314
7760,0.243
7761,0.206
7762,0.188
7763,0.188
7764,0.194
7765,0.176
7766,0.174
7767,0.184
7768,0.225
7769,0.256
7770,0.263
7771,0.281
7772,0.28
7773,0.273
7774,0.24
7775,0.216
7776,0.188
7777,0.155
7778,0.115
7779,0.068
7780,0.051
7781,0.041
7782,0.025
7783,0.023
7784,0.013
7785,0.006
7786,0.014
7787,0.04
7788,0.075
7789,0.094
7790,0.093
7791,0.088
7792,0.093
7793,0.085
7794,0.066
7795,0.053
7796,0.043
7797,0.042
7798,0.055
7799,0.074
7800,0.087
7801,0.108
7802,0.144
7803,0.188
7804,0.246
7805,0.29
7806,0.329
7807,0.324
7808,0.226
7809,0.108
7810,0.082
7811,0.082
7812,0.069
7813,0.04
7814,0.017
7815,0.006
7816,0.007
7817,0.012
7818,0.021
7819,0.034
7820,0.058
7821,0.063
7822,0.056
7823,0.049
7824,0.04
7825,0.032
7826,0.023
7827,0.013
7828,0.014
7829,0.018
7830,0.029
7831,0.049
7832,0.055
7833,0.048
7834,0.069
7835,0.096
7836,0.126
7837,0.148
7838,0.135
7839,0.101
7840,0.106
7841,0.118
7842,0.104
7843,0.078
7844,0.066
7845,0.096
7846,0.2
7847,0.341
7848,0.509
7849,0.676
7850,0.761
7851,0.816
7852,0.831
7853,0.859
7854,0.892
7855,0.9
7856,0.886
7857,0.863
7858,0.856
7859,0.873
7860,0.874
7861,0.856
7862,0.847
7863,0.876
7864,0.918
7865,0.91
7866,0.902
7867,0.901
7868,0.912
7869,0.921
7870,0.936
7871,0.946
7872,0.948
7873,0.951
7874,0.96
7875,0.95
7876,0.931
7877,0.929
7878,0.917
7879,0.871
7880,0.828
7881,0.685
7882,0.635
7883,0.604
7884,0.481
7885,0.381
7886,0.343
7887,0.306
7888,0.335
7889,0.342
7890,0.333
7891,0.332
7892,0.342
7893,0.359
7894,0.378
7895,0.37
7896,0.39
7897,0.386
7898,0.386
7899,0.387
7900,0.381
7901,0.383
7902,0.355
7903,0.307
7904,0.272
7905,0.225
7906,0.236
7907,0.309
7908,0.473
7909,0.662
7910,0.731
7911,0.706
7912,0.756
7913,0.821
7914,0.833
7915,0.801
7916,0.754
7917,0.706
7918,0.631
7919,0.559
7920,0.476
7921,0.439
7922,0.45
7923,0.491
7924,0.566
7925,0.552
7926,0.503
7927,0.563
7928,0.543
7929,0.51
7930,0.579
7931,0.671
7932,0.732
7933,0.8
7934,0.826
7935,0.784
7936,0.751
7937,0.777
7938,0.87
7939,0.841
7940,0.786
7941,0.626
7942,0.466
7943,0.338
7944,0.28
7945,0.33
7946,0.37
7947,0.47
7948,0.549
7949,0.592
7950,0.595
7951,0.581
7952,0.549
7953,0.594
7954,0.702
7955,0.772
7956,0.853
7957,0.927
7958,0.945
7959,0.879
7960,0.827
7961,0.845
7962,0.819
7963,0.736
7964,0.696
7965,0.663
7966,0.612
7967,0.591
7968,0.564
7969,0.541
7970,0.512
7971,0.527
7972,0.56
7973,0.599
7974,0.686
7975,0.74
7976,0.819
7977,0.91
7978,0.921
7979,0.923
7980,0.902
7981,0.874
7982,0.82
7983,0.726
7984,0.627
7985,0.575
7986,0.525
7987,0.438
7988,0.366
7989,0.285
7990,0.209
7991,0.137
7992,0.107
7993,0.164
7994,0.196
7995,0.22
7996,0.228
7997,0.26
7998,0.317
7999,0.357
8000,0.359
8001,0.301
8002,0.262
8003,0.23
8004,0.21
8005,0.207
8006,0.185
8007,0.177
8008,0.217
8009,0.305
8010,0.292
8011,0.204
8012,0.142
8013,0.094
8014,0.057
8015,0.027
8016,0.009
8017,0.002
8018,0.001
8019,0.005
8020,0.016
8021,0.033
8022,0.042
8023,0.05
8024,0.069
8025,0.099
8026,0.134
8027,0.146
8028,0.225
8029,0.258
8030,0.244
8031,0.243
8032,0.269
8033,0.21
8034,0.222
8035,0.263
8036,0.269
8037,0.287
8038,0.315
8039,0.386
8040,0.524
8041,0.714
8042,0.811
8043,0.884
8044,0.942
8045,0.981
8046,0.968
8047,0.89
8048,0.861
8049,0.93
8050,0.904
8051,0.924
8052,0.934
8053,0.905
8054,0.823
8055,0.748
8056,0.704
8057,0.664
8058,0.676
8059,0.671
8060,0.66
8061,0.682
8062,0.712
8063,0.719
8064,0.695
8065,0.641
8066,0.666
8067,0.666
8068,0.615
8069,0.551
8070,0.543
8071,0.544
8072,0.539
8073,0.533
8074,0.552
8075,0.58
8076,0.603
8077,0.61
8078,0.601
8079,0.603
8080,0.589
8081,0.591
8082,0.579
8083,0.55
8084,0.535
8085,0.539
8086,0.549
8087,0.573
8088,0.574
8089,0.581
8090,0.584
8091,0.581
8092,0.59
8093,0.592
8094,0.574
8095,0.586
8096,0.603
8097,0.606
8098,0.647
8099,0.675
8100,0.68
8101,0.676
8102,0.693
8103,0.751
8104,0.84
8105,0.929
8106,0.944
8107,0.909
8108,0.817
8109,0.814
8110,0.806
8111,0.759
8112,0.757
8113,0.73
8114,0.703
8115,0.812
8116,0.796
8117,0.738
8118,0.64
8119,0.493
8120,0.385
8121,0.372
8122,0.436
8123,0.399
8124,0.376
8125,0.391
8126,0.377
8127,0.323
8128,0.342
